course_id,lesson_id,step_path,figure_id,fixed_exemplar,text_aligned,render_decision,source,text
number-system,ns-01-03,steps.3,fm-divide-unit,no,yes,RENDER,content/courses/number-system/lessons/ns-01-03.json,"Word problems hide a division underneath. ""How many 1/4-cup scoops fit in 3 1/2 cups?"" is exactly **3 1/2 ÷ 1/4**. Find the two quantities — the total, and the piece size — and the operation is always total ÷ piece size, whatever the story is about."
number-system,ns-02-01,steps.0,dop-long-division,no,yes,RENDER,content/courses/number-system/lessons/ns-02-01.json,"Long division with a **multi-digit divisor** works the same way as with a one-digit one — estimate, multiply, subtract, bring down — just with a bigger number to estimate against. 936 ÷ 24: how many 24s fit in 93? About 3 (3 × 24 = 72), leaving 21; bring down the 6 to get 216; 24 fits 9 times exactly. Answer: **39**."
number-system,ns-02-01,steps.3,dop-remainder,no,yes,RENDER,content/courses/number-system/lessons/ns-02-01.json,"Not every division comes out even — some leave a **remainder**. 100 ÷ 7: 7 goes into 100 fourteen times (7 × 14 = 98), leaving **2** left over. Write it as 14 remainder 2, or check: 14 × 7 + 2 = 100. The remainder must always be SMALLER than the divisor — if it isn't, the division isn't finished."
number-system,ns-02-02,steps.0,dop-line-up,no,yes,RENDER,content/courses/number-system/lessons/ns-02-02.json,"Adding or subtracting decimals works exactly like whole numbers — **line up the decimal points** first, so ones sit under ones, tenths under tenths. 12.5 + 3.47: stack them, pad 12.5 with a zero (12.50), then add straight down: **15.97**."
number-system,ns-02-02,steps.3,dop-pad-borrow,no,yes,RENDER,content/courses/number-system/lessons/ns-02-02.json,"Subtraction lines up the same way — and sometimes needs **borrowing across the decimal point**. 20 − 4.35: write 20 as 20.00, then subtract: borrow from the ones and tens as needed. The decimal point itself never moves; only the digits around it do."
number-system,ns-02-03,steps.0,dop-count-places,no,yes,RENDER,content/courses/number-system/lessons/ns-02-03.json,"Multiplying decimals: ignore the points, multiply the whole numbers, then **count total decimal places** and place the point. 2.5 × 1.4: 25 × 14 = 350; both factors together have 2 decimal places, so the answer gets 2: **3.50**, which is 3.5."
number-system,ns-02-03,steps.3,decimal-shift,no,yes,RENDER,content/courses/number-system/lessons/ns-02-03.json,"Dividing decimals: make the **divisor a whole number** first, by shifting both decimal points the same number of places. 12.6 ÷ 0.3: shift both one place right — 126 ÷ 3 = **42**. Shifting both points equally doesn't change the answer, because it's the same as multiplying both numbers by 10."
number-system,ns-03-01,steps.0,factor-pairs,no,yes,RENDER,content/courses/number-system/lessons/ns-03-01.json,"A **factor** of a number divides it evenly. 12's factors are 1, 2, 3, 4, 6, 12; 18's are 1, 2, 3, 6, 9, 18. The numbers on BOTH lists are the **common factors** (1, 2, 3, 6), and the biggest of those is the **greatest common factor**: GCF(12, 18) = **6**."
number-system,ns-03-01,steps.3,ns-gcf,no,yes,RENDER,content/courses/number-system/lessons/ns-03-01.json,"Sometimes the only common factor is **1** — those numbers are called **relatively prime**. GCF(9, 16) = 1: nothing but 1 divides both. And sometimes one number's factor list sits entirely inside the other's, so the GCF is the smaller number itself: GCF(6, 12) = 6."
number-system,ns-03-02,steps.0,ns-lcm,no,yes,RENDER,content/courses/number-system/lessons/ns-03-02.json,"A **multiple** is what you get by counting UP in steps of a number. Multiples of 4: 4, 8, 12, 16… Multiples of 6: 6, 12, 18… The first number that appears on BOTH lists is the **least common multiple**: LCM(4, 6) = **12**. Factors divide in; multiples count out — opposite directions."
number-system,ns-03-02,steps.3,ns-lcm,no,yes,RENDER,content/courses/number-system/lessons/ns-03-02.json,"Two shortcuts. If the numbers are **relatively prime** (GCF 1), the LCM IS their product: LCM(3, 4) = 12. If one number **divides the other**, the LCM is the bigger number: LCM(5, 10) = 10, since 10 is already a multiple of 5. Otherwise, list until you hit the first match."
number-system,ns-03-03,steps.0,ns-factor-distribute,no,yes,RENDER,content/courses/number-system/lessons/ns-03-03.json,"The GCF has a hidden power: it can be **pulled out of a sum**. 12 + 18 both share the factor 6, so 12 + 18 = 6 × 2 + 6 × 3 = **6 × (2 + 3)**. Check by expanding back: 6 × 5 = 30, and 12 + 18 = 30. This is the distributive property run in reverse — from a sum to a product."
number-system,ns-03-03,steps.3,ns-factor-distribute,no,yes,RENDER,content/courses/number-system/lessons/ns-03-03.json,"Always **verify by expanding back** — multiply the GCF across the parentheses and confirm you land on the original sum. 5 × (3 + 4) = 5 × 3 + 5 × 4 = 15 + 20. ✓ If expanding doesn't return the original, either the GCF or a leftover is wrong."
number-system,ns-04-01,steps.0,negative-number-line,no,yes,RENDER,content/courses/number-system/lessons/ns-04-01.json,"Until now the number line started at 0 and went right. But it keeps going **left of zero** too — into the **negative numbers**. −1, −2, −3 sit to the left, mirror images of 1, 2, 3. Negatives describe real things below a starting point: temperatures below zero, floors below ground, money owed."
number-system,ns-04-01,steps.4,ns-opposites,no,yes,RENDER,content/courses/number-system/lessons/ns-04-01.json,"Every positive number has an **opposite** — the same distance from zero, but on the other side. The opposite of 5 is −5; the opposite of −3 is 3. Zero is its own opposite. On the line, opposites are mirror images across 0, always the same number of steps from the center."
number-system,ns-04-02,steps.0,negative-number-line,no,yes,RENDER,content/courses/number-system/lessons/ns-04-02.json,"On a number line, **the number farther right is always greater.** That rule still holds with negatives — which flips some intuition. −2 is greater than −5, because −2 sits to the RIGHT of −5. With negatives, the digit that LOOKS bigger (5) belongs to the SMALLER number."
number-system,ns-04-02,steps.3,negative-number-line,no,yes,RENDER,content/courses/number-system/lessons/ns-04-02.json,"The symbols still work left-to-right on the line: **< means ""left of,"" > means ""right of.""** So −5 < −2 (−5 is left of −2), and −2 > −5. A quick test: any negative number is always LESS than any positive number, and less than zero."
number-system,ns-04-03,steps.0,four-quadrant-plane,no,yes,RENDER,content/courses/number-system/lessons/ns-04-03.json,"Now that both axes extend into negatives, the coordinate plane splits into **four quadrants.** They're numbered counterclockwise from the top-right: **I** (both positive), **II** (x negative, y positive), **III** (both negative), **IV** (x positive, y negative). The signs of a point's coordinates tell you exactly which quadrant it's in."
number-system,ns-04-03,steps.3,four-quadrant-plane,no,yes,RENDER,content/courses/number-system/lessons/ns-04-03.json,"To PLOT a point like (-4, 3): start at the origin, move along x first (−4 means 4 left), then along y (3 means 3 up). Order matters — x always comes first in the pair (x, y). A point on an axis (like (0, 4) or (−3, 0)) sits on the boundary and belongs to no quadrant."
number-system,ns-04b-01,steps.0,tf-quadrant-signs,no,yes,RENDER,content/courses/number-system/lessons/ns-04b-01.json,"A point's two signs say which quadrant it lives in, and you can read them off without plotting anything.

Positive x means right of the vertical axis; positive y means above the horizontal one. So (+, +) is Quadrant I, (−, +) is II, (−, −) is III, and (+, −) is IV. The signs *are* the address."
number-system,ns-04b-01,steps.4,tm8-reflect-rule,no,yes,RENDER,content/courses/number-system/lessons/ns-04b-01.json,"That is the whole idea of this lesson: **a pair of points differing only in signs is a reflection**.

Flip the sign of x and the point crosses the y-axis. Flip the sign of y and it crosses the x-axis. Flip both and it does each in turn, landing diagonally opposite through the origin — the distance from each axis never changes, only the side."
number-system,ns-05-01,steps.0,absolute-value-arcs,no,yes,RENDER,content/courses/number-system/lessons/ns-05-01.json,"The **absolute value** of a number is its **distance from zero** — and distance is never negative. Written with bars: |−3| = 3, because −3 sits 3 steps from zero. |3| = 3 too, since 3 is also 3 steps away. Absolute value strips off the sign and keeps only the size."
number-system,ns-05-01,steps.3,absolute-value-arcs,no,yes,RENDER,content/courses/number-system/lessons/ns-05-01.json,"Because it's a distance, absolute value is **always zero or positive** — never negative. And **opposites share the same absolute value**: |−5| and |5| both equal 5, since both are 5 steps from zero. Only one number has an absolute value of 0: zero itself, which sits right on the center."
number-system,ns-05-02,steps.0,ns-abs-compare,no,yes,RENDER,content/courses/number-system/lessons/ns-05-02.json,"Two different questions can be asked about the same numbers. **""Which is greater?""** looks at position on the line: −2 > −8, because −2 is farther right. **""Which is farther from zero?""** looks at absolute value: |−8| > |−2|, since 8 steps beats 2. For negatives, these two questions give OPPOSITE answers."
number-system,ns-05-02,steps.3,ns-abs-compare,no,yes,RENDER,content/courses/number-system/lessons/ns-05-02.json,"This is exactly how **debt** works. Owing $50 is a bigger debt than owing $20 — the MAGNITUDE (|−50| = 50) is larger. But as an amount of money you have, −50 is WORSE — a smaller value than −20. Bigger absolute value, smaller actual value. Real situations need you to know which question you're answering."
number-system,ns-05-03,steps.0,negative-number-line,no,yes,RENDER,content/courses/number-system/lessons/ns-05-03.json,"Integers, fractions, decimals, negatives — they all live on **one number line**, so they can all be ordered together. The trick is to picture each one's spot: negatives left of zero, positives right, and fractions/decimals in the gaps between whole numbers. Then read left to right, smallest to largest."
number-system,ns-05-03,steps.3,negative-number-line,no,yes,RENDER,content/courses/number-system/lessons/ns-05-03.json,"A reliable method: **convert everything to the same form** — usually decimals — then order. −2, −1/2, 0.75, 1.5 become −2, −0.5, 0.75, 1.5. Now the order is obvious: most-negative first. Watch the classic trap — among negatives, −2 is SMALLER than −1/2, even though 2 looks bigger than 1/2."
number-writing-k,kcw-01-01,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-01-01.json,"A numeral is a promise written down: make the mark 3 and you promise an amount of three. Writing starts with 1, 2, 3."
number-writing-k,kcw-01-01,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-01-01.json,"Each mark has one practised path — the hand learns it, and the numeral comes out readable every time."
number-writing-k,kcw-01-02,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-01-02.json,"Next come 4, 5, and 6. New shapes, same promise: each mark names its own amount, one more than the mark before."
number-writing-k,kcw-01-02,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-01-02.json,"Watch 6 — its loop sits at the bottom. Turned over it turns into 9, a different promise entirely."
number-writing-k,kcw-01-03,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-01-03.json,"The single marks finish with 7, 8, 9. Nine is the last amount one mark can name — the next number will need two."
number-writing-k,kcw-01-03,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-01-03.json,"A flipped or backwards mark risks being misread; the reader only has the shape, so the shape must be right."
number-writing-k,kcw-01-04,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-01-04.json,"Two special numerals: 0 promises NOTHING to count, and 10 uses two marks — a 1 for the full ten, a 0 for no extras."
number-writing-k,kcw-01-04,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-01-04.json,"Zero is a real number, not a blank: an empty plate has a count, and 0 writes it."
number-writing-k,kcw-01-05,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-01-05.json,"Matching runs both directions: from a group, count and pick its numeral; from a numeral, read and find its group."
number-writing-k,kcw-01-05,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-01-05.json,The match must be exact. A numeral never means roughly — 7 refuses a group of six.
number-writing-k,kcw-02-01,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-02-01.json,"Write how many: count the group carefully, and the numeral you write is the last number you said. Counting and writing join hands."
number-writing-k,kcw-02-01,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-02-01.json,"Never write before the count finishes — the numeral copies the count's final word, not a guess."
number-writing-k,kcw-02-02,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-02-02.json,"Teen numerals take two marks: a 1 in front for the full ten, and a second digit counting the extras. 14 reports ten-and-four."
number-writing-k,kcw-02-02,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-02-02.json,The leading 1 is not a one — position makes it a ten. That is the whole trick of two-mark writing.
number-writing-k,kcw-02-03,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-02-03.json,"Eleven and twelve are the tricky teens: their names hide the ten. No “teen” sound — yet 11 and 12 still write ten-and-one, ten-and-two."
number-writing-k,kcw-02-03,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-02-03.json,"Trust the numeral over the name: the leading 1 says the ten is there, whatever the word sounds like."
number-writing-k,kcw-02-04,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-02-04.json,"From 13 to 19 the pattern is plain: the ones digit climbs 3, 4, 5, 6, 7, 8, 9 while the front 1 never moves."
number-writing-k,kcw-02-04,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-02-04.json,"Write any of them the same way — a 1 for the ten, then the extras' own digit beside it."
number-writing-k,kcw-02-05,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-02-05.json,"Twenty ends the stretch: the extras finally fill a second ten, and the numeral resets — 2 for two tens, 0 for no extras."
number-writing-k,kcw-02-05,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-02-05.json,"20 echoes 10's shape: tens digit, then a 0 holding the empty ones place open."
number-writing-k,kcw-03-01,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-03-01.json,"Write how many, teen edition: claim the full ten at sight, count on the extras, and write both pieces — 1 then the extras' digit."
number-writing-k,kcw-03-01,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-03-01.json,The count-on IS the ones digit: ten… then four more hops means the numeral ends in 4.
number-writing-k,kcw-03-02,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-03-02.json,"Show that many: the numeral is now an order. Read 7, build exactly seven — reading is counting run in reverse."
number-writing-k,kcw-03-02,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-03-02.json,"The stopping rule lives in the mark: build until the count says the numeral's name, then stop."
number-writing-k,kcw-03-03,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-03-03.json,"Draw that many: same order, pencil edition. Draw circles and count each one as it lands — the numeral says when the pencil stops."
number-writing-k,kcw-03-03,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-03-03.json,"Count DURING the drawing, not after — each circle gets its number the moment it appears."
number-writing-k,kcw-03-04,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-03-04.json,"One amount wears three costumes: the numeral 4, the word “four”, and a picture of four things. All name the same count."
number-writing-k,kcw-03-04,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/number-writing-k/lessons/kcw-03-04.json,"Translation between the three is the whole game — see any costume, produce the other two."
parametric-polar-calculus,pc-01-01,remedials.0.concept,dr-chain-gears,no,yes,RENDER,content/courses/parametric-polar-calculus/lessons/pc-01-01.json,Differentiate x with respect to t. Differentiate y with respect to t. Divide the second by the first. The dt's cancel and what is left is the slope — no elimination of the parameter required.
parametric-polar-calculus,pc-01-01,steps.0,dr-chain-gears,no,yes,RENDER,content/courses/parametric-polar-calculus/lessons/pc-01-01.json,"A parametric curve gives you x(t) and y(t) — never y as a function of x. So how do you find the slope?

The chain rule, with the parameter **cancelled**:

**dy/dx = (dy/dt) / (dx/dt)**

The dt's divide out, exactly as the Leibniz notation promises. You never eliminate the parameter, and you never need to."
parametric-polar-calculus,pc-01-01,steps.4,dr-chain-gears,no,yes,RENDER,content/courses/parametric-polar-calculus/lessons/pc-01-01.json,"And now the classic error, which is worth meeting once, deliberately.

The second derivative is **NOT** (d²y/dt²)/(d²x/dt²).

It is the derivative of the SLOPE, and the slope is itself a function of t. So differentiate it with respect to t, and then divide by dx/dt again:

**d²y/dx² = d/dt[dy/dx] ÷ (dx/dt)**"
parametric-polar-calculus,pc-01-02,remedials.0.concept,dr-tangent-line,no,yes,RENDER,content/courses/parametric-polar-calculus/lessons/pc-01-02.json,"Each tiny piece of the curve is a right triangle: dx across, dy up, and the piece of arc as the hypotenuse. Its length is √(dx² + dy²). Add up the hypotenuses and you have the length of the curve."
parametric-polar-calculus,pc-01-02,steps.0,dr-tangent-line,no,yes,RENDER,content/courses/parametric-polar-calculus/lessons/pc-01-02.json,"How long is a curve? Cut it into tiny straight pieces and add them up — the oldest trick in the book, and it works here too.

One tiny piece moves dx across and dy up, so by **Pythagoras** its length is √(dx² + dy²). Factor out dt:

**L = ∫ √((dx/dt)² + (dy/dt)²) dt**

Every arc length is a Riemann sum of tiny hypotenuses."
parametric-polar-calculus,pc-01-02,steps.4,dr-derivative-as-function,no,yes,RENDER,content/courses/parametric-polar-calculus/lessons/pc-01-02.json,"The speed is the integrand.

√((dx/dt)² + (dy/dt)²) is exactly the **speed** of the point tracing the curve — the magnitude of its velocity vector.

So arc length is **∫ speed dt**, which is the total distance travelled. That is the same sentence as C5's ∫|v| dt, one dimension up."
parametric-polar-calculus,pc-02-01,remedials.0.concept,dr-power-rule-pattern,no,yes,RENDER,content/courses/parametric-polar-calculus/lessons/pc-02-01.json,"Picture one thin wedge, running from the origin out to the curve. It is a triangle. Its two straight sides are both r, and its base is the little arc r·dθ. So its area is ½·r·(r dθ) = ½r²dθ — and you add those up."
parametric-polar-calculus,pc-02-01,steps.0,pc-polar-wedge,no,yes,RENDER,content/courses/parametric-polar-calculus/lessons/pc-02-01.json,"Every integral in C5 sliced a region into **rectangles**. A polar region cannot be sliced that way — it is swept out from the origin, so its natural slice is a thin **wedge**.

And a thin wedge is a **triangle**, not a rectangle. Its area is ½ · base · height ≈ **½ r² dθ**.

**A = ∫ ½ r² dθ.** That ½ is the whole difference, and it comes from the triangle."
parametric-polar-calculus,pc-02-01,steps.4,pc-polar-wedge,no,yes,RENDER,content/courses/parametric-polar-calculus/lessons/pc-02-01.json,"So the sentence from C5 survives intact:

**Slice the region. Measure ONE slice. Add them up.**

Area between curves measured a **height**. A disc measured **πr²**. A washer measured **π(R² − r²)**. A polar wedge measures **½r²**.

The slicing never changed. The summing never changed. Only ever the measurement — and this time the slice is a triangle."
parametric-polar-calculus,pc-03-01,remedials.0.concept,dr-derivative-as-function,no,yes,RENDER,content/courses/parametric-polar-calculus/lessons/pc-03-01.json,"Two different questions. **Which way, and how fast?** — that is the velocity VECTOR. **How fast, full stop?** — that is the speed, which is the vector's LENGTH. Changing direction is a change of velocity even when the speed stands still."
parametric-polar-calculus,pc-03-01,steps.0,dr-derivative-as-function,no,yes,RENDER,content/courses/parametric-polar-calculus/lessons/pc-03-01.json,"A parametric curve is really a **position vector** that changes with time:

**r(t) = ⟨x(t), y(t)⟩**

Differentiate each component and you get the **velocity vector** v = ⟨x′, y′⟩. Differentiate again for the **acceleration** a = ⟨x″, y″⟩.

And the **speed** is not a vector at all — it is the length of v: **|v| = √(x′² + y′²)**, the arc-length integrand from the last chapter."
parametric-polar-calculus,pc-03-01,steps.4,dr-chain-gears,no,yes,RENDER,content/courses/parametric-polar-calculus/lessons/pc-03-01.json,"And that perpendicularity is not a coincidence.

Split the acceleration into two parts: the bit **along** the velocity, which changes the **speed**, and the bit **across** it, which changes the **direction**.

On a circle at constant speed, the along-part is exactly zero — so **a · v = 0**, and the acceleration is purely turning. It is the dot product from `vectors-matrices`, doing real work at last."
patterns-factors-g4,g4p-01-01,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-01-01.json,"A factor pair is a rectangle a number can build: 24 makes 1×24, 2×12, 3×8 and 4×6, and each pair is two factors that multiply to 24."
patterns-factors-g4,g4p-01-01,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-01-01.json,Search upward from 1 and stop when the pairs begin to repeat — 4×6 and 6×4 are the same rectangle turned on its side.
patterns-factors-g4,g4p-01-02,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-01-02.json,"To test whether one number is a factor of another, divide. A factor divides with nothing left over; anything else is not a factor."
patterns-factors-g4,g4p-01-02,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-01-02.json,"The rectangle test says the same thing: if the division leaves a remainder, no whole-number rectangle with that side exists."
patterns-factors-g4,g4p-01-03,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-01-03.json,"Multiples run the relationship backwards: the multiples of 6 are the landings you reach counting 6, 12, 18, 24 — 6 taken a whole number of times."
patterns-factors-g4,g4p-01-03,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-01-03.json,"Every number has finitely many factors but endlessly many multiples, because you can always take one more step."
patterns-factors-g4,g4p-01-04,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-01-04.json,"Testing whether a number is a multiple uses the same division: if it divides exactly, counting reaches it; if not, counting steps past."
patterns-factors-g4,g4p-01-04,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-01-04.json,Factor and multiple are one relationship read from two ends. 6 is a factor of 24 exactly when 24 is a multiple of 6.
patterns-factors-g4,g4p-02-01,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-02-01.json,"A prime number has exactly two factors: 1 and itself. A composite has more, which means it can be built as a rectangle with both sides above 1."
patterns-factors-g4,g4p-02-01,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-02-01.json,"One is neither prime nor composite — it has only a single factor, so it fails both definitions rather than sitting in one."
patterns-factors-g4,g4p-02-02,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-02-02.json,"The sieve finds every prime in a range by elimination: cross out the multiples of 2, then 3, then 5, and whatever survives is prime."
patterns-factors-g4,g4p-02-02,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-02-02.json,"Only PRIMES need to be sieve numbers. The multiples of 4 vanished with the multiples of 2, because 4 is itself built from 2."
patterns-factors-g4,g4p-03-01,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-03-01.json,"A rule generates a pattern: start somewhere and apply the same operation each step. 'Multiply by 2' from 3 gives 3, 6, 12, 24."
patterns-factors-g4,g4p-03-01,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-03-01.json,"Check the FIRST step to find the rule, then confirm it on the second. A rule that fits only one step is not the rule."
patterns-factors-g4,g4p-03-02,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-03-02.json,"Shape patterns follow rules too: adding 3 squares each step gives 3, 6, 9, 12 — the same arithmetic wearing a picture."
patterns-factors-g4,g4p-03-02,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-03-02.json,"Because the step is constant, step n uses 3 × n squares, so you can jump straight to step 10 without drawing nine pictures first."
patterns-factors-g4,g4p-03-03,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-03-03.json,"A pattern often shows features its rule never states. 'Add 3' from 3 produces 3, 6, 9, 12 — and the terms alternate odd, even, odd, even."
patterns-factors-g4,g4p-03-03,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-03-03.json,"Nothing about parity appears in the rule, yet adding an odd number flips odd to even every single step. The structure comes free."
patterns-factors-g4,g4p-03-04,steps.0,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-03-04.json,"Extending a pattern gives the next number. Stating the RULE gives every number — including step 20, without drawing the nineteen before it."
patterns-factors-g4,g4p-03-04,steps.3,count-on-hops,yes,no,SUPPRESS_MISMATCH,content/courses/patterns-factors-g4/lessons/g4p-03-04.json,"That is why the rule is the real answer: it predicts, it generalises, and it explains why the pattern behaves the way it does."
place-value-1000,pv1000-01-01,steps.0,hundred-tens-ones,no,yes,RENDER,content/courses/place-value-1000/lessons/pv1000-01-01.json,"You know tens and ones. Now meet **hundreds** — 10 tens bundled together make 1 hundred. A 3-digit number has three spots: hundreds, tens, ones."
place-value-1000,pv1000-01-01,steps.3,pv1000-placeholder-507,no,yes,RENDER,content/courses/place-value-1000/lessons/pv1000-01-01.json,"A placeholder zero still counts — 507 has NO tens at all, but the 0 must stay to hold that spot open, or the number reads wrong."
place-value-1000,pv1000-01-01,steps.5,pv1000-build,no,yes,RENDER,content/courses/place-value-1000/lessons/pv1000-01-01.json,"Build a number by combining its hundreds, tens, and ones counts — just like stacking base-ten blocks."
place-value-1000,pv1000-01-02,steps.0,hundred-tens-ones,no,yes,RENDER,content/courses/place-value-1000/lessons/pv1000-01-02.json,"The spots run a trading post: 10 ones trade for 1 ten, and 10 tens trade for 1 hundred. The value never changes — only how it's packaged."
place-value-1000,pv1000-01-02,steps.3,pv1000-ten-hundreds,no,yes,RENDER,content/courses/place-value-1000/lessons/pv1000-01-02.json,"Ten hundreds would trade up into 1 thousand — but a 3-digit number stops at 9 hundreds, since 10 hundreds needs a new spot entirely."
place-value-1000,pv1000-01-02,steps.5,pv1000-same-value,no,yes,RENDER,content/courses/place-value-1000/lessons/pv1000-01-02.json,"Whichever way you count the parts — hundreds, tens, ones — the total value stays exactly the same underneath."
place-value-1000,pv1000-01-03,steps.0,hundred-tens-ones,no,yes,RENDER,content/courses/place-value-1000/lessons/pv1000-01-03.json,"You can now go both ways: find any digit's worth in any number, or build any number from its hundreds, tens, and ones counts."
place-value-1000,pv1000-01-03,steps.3,pv1000-zero-spots,no,yes,RENDER,content/courses/place-value-1000/lessons/pv1000-01-03.json,Watch for zero spots in either direction — a digit's worth calculation and a number-building task both need to respect an empty spot.
place-value-1000,pv1000-01-03,steps.5,pv1000-both-directions,no,yes,RENDER,content/courses/place-value-1000/lessons/pv1000-01-03.json,"Practice both directions until they feel automatic — reading a number's parts, and building a number from its parts."
place-value-1000,pv1000-02-01,steps.0,skip-count-line,no,yes,RENDER,content/courses/place-value-1000/lessons/pv1000-02-01.json,"You already skip-count by tens in small numbers. Now stretch it further: 320, 330, 340, 350 — only the tens digit changes, the hundreds digit stays put until it rolls over."
place-value-1000,pv1000-02-01,steps.3,pv1000-tens-rollover,no,yes,RENDER,content/courses/place-value-1000/lessons/pv1000-02-01.json,"When the tens digit hits 9 and jumps by 10 again, it rolls over to 0 and the hundreds digit grows by 1 — just like 90+10=100."
place-value-1000,pv1000-02-01,steps.5,pv1000-skip-anywhere,no,yes,RENDER,content/courses/place-value-1000/lessons/pv1000-02-01.json,Skip-counting works the same way anywhere in the 1-1000 range — the rules for tens and hundreds never change.
place-value-1000,pv1000-02-02,steps.0,skip-count-line,no,yes,RENDER,content/courses/place-value-1000/lessons/pv1000-02-02.json,"Skip-counting by fives works the same way, just with smaller jumps: 610, 615, 620, 625 — each jump adds exactly 5."
