lesson_id,step_id,field,include_arithmetic,pattern,edge,detail,text
mult-05-01,k2,widget.options[].feedback,true,WORD_TEARING,left,"…no loners: eve⟦n + e⟧ven = even, no…","Two fully-paired piles joined together have no loners: even + even = even, no arithmetic needed."
mult-05-01,k2,widget.options[].feedback,true,WORD_TEARING,left,"…rs: even + eve⟦n = e⟧ven, no arithm…","Two fully-paired piles joined together have no loners: even + even = even, no arithmetic needed."
mult-05-01,k2,widget.options[].feedback,true,WORD_TEARING,left,…instantly: eve⟦n + e⟧ven is always …,You can tell instantly: even + even is always even. Parity rules predict sums before any computing.
mult-05-01,k2,widget.options[].feedback,true,WORD_TEARING,right,"…no loners: eve⟦n + e⟧ven = even, no…","Two fully-paired piles joined together have no loners: even + even = even, no arithmetic needed."
mult-05-01,k2,widget.options[].feedback,true,WORD_TEARING,right,"…rs: even + eve⟦n = e⟧ven, no arithm…","Two fully-paired piles joined together have no loners: even + even = even, no arithmetic needed."
mult-05-01,k2,widget.options[].feedback,true,WORD_TEARING,right,…instantly: eve⟦n + e⟧ven is always …,You can tell instantly: even + even is always even. Parity rules predict sums before any computing.
mult-05-01,rem-ap-c,remedial.concept.body,true,WORD_TEARING,left,… rewind. **Eve⟦n = p⟧air-able**: ev…,"Quick rewind. **Even = pair-able**: every item has a partner. Join two even piles and every partner stays matched — even + even = even. Try it small: 4 + 6. Both pair up fully, so the join does too: 10, no loner in sight."
mult-05-01,rem-ap-c,remedial.concept.body,true,WORD_TEARING,left,… matched — eve⟦n + e⟧ven = even. Tr…,"Quick rewind. **Even = pair-able**: every item has a partner. Join two even piles and every partner stays matched — even + even = even. Try it small: 4 + 6. Both pair up fully, so the join does too: 10, no loner in sight."
mult-05-01,rem-ap-c,remedial.concept.body,true,WORD_TEARING,left,…d — even + eve⟦n = e⟧ven. Try it sm…,"Quick rewind. **Even = pair-able**: every item has a partner. Join two even piles and every partner stays matched — even + even = even. Try it small: 4 + 6. Both pair up fully, so the join does too: 10, no loner in sight."
mult-05-01,rem-ap-c,remedial.concept.body,true,WORD_TEARING,right,… rewind. **Eve⟦n = p⟧air-able**: ev…,"Quick rewind. **Even = pair-able**: every item has a partner. Join two even piles and every partner stays matched — even + even = even. Try it small: 4 + 6. Both pair up fully, so the join does too: 10, no loner in sight."
mult-05-01,rem-ap-c,remedial.concept.body,true,WORD_TEARING,right,… matched — eve⟦n + e⟧ven = even. Tr…,"Quick rewind. **Even = pair-able**: every item has a partner. Join two even piles and every partner stays matched — even + even = even. Try it small: 4 + 6. Both pair up fully, so the join does too: 10, no loner in sight."
mult-05-01,rem-ap-c,remedial.concept.body,true,WORD_TEARING,right,…d — even + eve⟦n = e⟧ven. Try it sm…,"Quick rewind. **Even = pair-able**: every item has a partner. Join two even piles and every partner stays matched — even + even = even. Try it small: 4 + 6. Both pair up fully, so the join does too: 10, no loner in sight."
mult-05-01,rem-ap-k,remedial.check.explanationVariants,true,WORD_TEARING,left,… anywhere: eve⟦n + e⟧ven = even.,No loners anywhere: even + even = even.
mult-05-01,rem-ap-k,remedial.check.explanationVariants,true,WORD_TEARING,left,…re: even + eve⟦n = e⟧ven.,No loners anywhere: even + even = even.
mult-05-01,rem-ap-k,remedial.check.explanationVariants,true,WORD_TEARING,right,… anywhere: eve⟦n + e⟧ven = even.,No loners anywhere: even + even = even.
mult-05-01,rem-ap-k,remedial.check.explanationVariants,true,WORD_TEARING,right,…re: even + eve⟦n = e⟧ven.,No loners anywhere: even + even = even.
mult-05-01,rem-ap-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,left,… that way: eve⟦n + e⟧ven = even.,"Both piles fully paired, and they stay that way: even + even = even."
mult-05-01,rem-ap-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,left,…ay: even + eve⟦n = e⟧ven.,"Both piles fully paired, and they stay that way: even + even = even."
mult-05-01,rem-ap-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,left,… parities (eve⟦n+e⟧ven or odd+odd…,Parity tells you instantly: matching parities (even+even or odd+odd) always land even.
mult-05-01,rem-ap-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,left,…ven+even or od⟦d+o⟧dd) always lan…,Parity tells you instantly: matching parities (even+even or odd+odd) always land even.
mult-05-01,rem-ap-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,right,… that way: eve⟦n + e⟧ven = even.,"Both piles fully paired, and they stay that way: even + even = even."
mult-05-01,rem-ap-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,right,…ay: even + eve⟦n = e⟧ven.,"Both piles fully paired, and they stay that way: even + even = even."
mult-05-01,rem-ap-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,right,… parities (eve⟦n+e⟧ven or odd+odd…,Parity tells you instantly: matching parities (even+even or odd+odd) always land even.
mult-05-01,rem-ap-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,right,…ven+even or od⟦d+o⟧dd) always lan…,Parity tells you instantly: matching parities (even+even or odd+odd) always land even.
mult-05-02,i1,widget.missFeedback,true,WORD_TEARING,left,"…en as SOMETHIN⟦G × I⟧TSELF? 2 × 2, …","Test each number: can it be written as SOMETHING × ITSELF? 2 × 2, 3 × 3, and 4 × 4 pass."
mult-05-02,i1,widget.missFeedback,true,WORD_TEARING,right,"…en as SOMETHIN⟦G × I⟧TSELF? 2 × 2, …","Test each number: can it be written as SOMETHING × ITSELF? 2 × 2, 3 × 3, and 4 × 4 pass."
mult-05-02,i2,widget.missFeedback,true,WORD_TEARING,left,Which colum⟦n × r⟧ow makes 12 he…,"Which column × row makes 12 here? 3 × 4 works — and so does its mirror twin, 4 × 3."
mult-05-02,i2,widget.missFeedback,true,WORD_TEARING,right,Which colum⟦n × r⟧ow makes 12 he…,"Which column × row makes 12 here? 3 × 4 works — and so does its mirror twin, 4 × 3."
mult-05-03,c1,body,true,WORD_TEARING,left,…al ball: **eve⟦n × a⟧nything = even…,"A parity crystal ball: **even × anything = even**. If either factor is even, the whole product pairs up perfectly. The ONLY way to build an odd product is **odd × odd**. You can call a product's parity before multiplying a single thing."
mult-05-03,c1,body,true,WORD_TEARING,left,…even × anythin⟦g = e⟧ven**. If eith…,"A parity crystal ball: **even × anything = even**. If either factor is even, the whole product pairs up perfectly. The ONLY way to build an odd product is **odd × odd**. You can call a product's parity before multiplying a single thing."
mult-05-03,c1,body,true,WORD_TEARING,left,…roduct is **od⟦d × o⟧dd**. You can …,"A parity crystal ball: **even × anything = even**. If either factor is even, the whole product pairs up perfectly. The ONLY way to build an odd product is **odd × odd**. You can call a product's parity before multiplying a single thing."
mult-05-03,c1,body,true,WORD_TEARING,right,…al ball: **eve⟦n × a⟧nything = even…,"A parity crystal ball: **even × anything = even**. If either factor is even, the whole product pairs up perfectly. The ONLY way to build an odd product is **odd × odd**. You can call a product's parity before multiplying a single thing."
mult-05-03,c1,body,true,WORD_TEARING,right,…even × anythin⟦g = e⟧ven**. If eith…,"A parity crystal ball: **even × anything = even**. If either factor is even, the whole product pairs up perfectly. The ONLY way to build an odd product is **odd × odd**. You can call a product's parity before multiplying a single thing."
mult-05-03,c1,body,true,WORD_TEARING,right,…roduct is **od⟦d × o⟧dd**. You can …,"A parity crystal ball: **even × anything = even**. If either factor is even, the whole product pairs up perfectly. The ONLY way to build an odd product is **odd × odd**. You can call a product's parity before multiplying a single thing."
mult-05-03,c2,body,true,WORD_TEARING,left,Why od⟦d × o⟧dd stays odd: …,"Why odd × odd stays odd: odd groups of an odd size — pair up everything you can, and exactly **one loner survives**. And the rule runs backwards, too: if a product is EVEN, at least one of its factors must be even."
mult-05-03,c2,body,true,WORD_TEARING,right,Why od⟦d × o⟧dd stays odd: …,"Why odd × odd stays odd: odd groups of an odd size — pair up everything you can, and exactly **one loner survives**. And the rule runs backwards, too: if a product is EVEN, at least one of its factors must be even."
mult-05-03,ch1,explanationVariants,true,WORD_TEARING,left,…5 × 7 = 35 (od⟦d × o⟧dd → odd ✓). B…,"Levels: 5 × 7 = 35 (odd × odd → odd ✓). Bonus: 35 + 4 = 39, still odd since odd + even = odd."
mult-05-03,ch1,explanationVariants,true,WORD_TEARING,left,…l odd since od⟦d + e⟧ven = odd.,"Levels: 5 × 7 = 35 (odd × odd → odd ✓). Bonus: 35 + 4 = 39, still odd since odd + even = odd."
mult-05-03,ch1,explanationVariants,true,WORD_TEARING,left,…ince odd + eve⟦n = o⟧dd.,"Levels: 5 × 7 = 35 (odd × odd → odd ✓). Bonus: 35 + 4 = 39, still odd since odd + even = odd."
mult-05-03,ch1,explanationVariants,true,WORD_TEARING,left,"…hole chain: od⟦d × o⟧dd = odd, then…","Parity audit the whole chain: odd × odd = odd, then odd + even = odd — so any even total is automatically wrong. 39 fits."
mult-05-03,ch1,explanationVariants,true,WORD_TEARING,left,"…hain: odd × od⟦d = o⟧dd, then odd +…","Parity audit the whole chain: odd × odd = odd, then odd + even = odd — so any even total is automatically wrong. 39 fits."
mult-05-03,ch1,explanationVariants,true,WORD_TEARING,left,"…= odd, then od⟦d + e⟧ven = odd — so…","Parity audit the whole chain: odd × odd = odd, then odd + even = odd — so any even total is automatically wrong. 39 fits."
mult-05-03,ch1,explanationVariants,true,WORD_TEARING,left,…then odd + eve⟦n = o⟧dd — so any ev…,"Parity audit the whole chain: odd × odd = odd, then odd + even = odd — so any even total is automatically wrong. 39 fits."
mult-05-03,ch1,explanationVariants,true,WORD_TEARING,right,…5 × 7 = 35 (od⟦d × o⟧dd → odd ✓). B…,"Levels: 5 × 7 = 35 (odd × odd → odd ✓). Bonus: 35 + 4 = 39, still odd since odd + even = odd."
mult-05-03,ch1,explanationVariants,true,WORD_TEARING,right,…l odd since od⟦d + e⟧ven = odd.,"Levels: 5 × 7 = 35 (odd × odd → odd ✓). Bonus: 35 + 4 = 39, still odd since odd + even = odd."
mult-05-03,ch1,explanationVariants,true,WORD_TEARING,right,…ince odd + eve⟦n = o⟧dd.,"Levels: 5 × 7 = 35 (odd × odd → odd ✓). Bonus: 35 + 4 = 39, still odd since odd + even = odd."
mult-05-03,ch1,explanationVariants,true,WORD_TEARING,right,"…hole chain: od⟦d × o⟧dd = odd, then…","Parity audit the whole chain: odd × odd = odd, then odd + even = odd — so any even total is automatically wrong. 39 fits."
mult-05-03,ch1,explanationVariants,true,WORD_TEARING,right,"…hain: odd × od⟦d = o⟧dd, then odd +…","Parity audit the whole chain: odd × odd = odd, then odd + even = odd — so any even total is automatically wrong. 39 fits."
mult-05-03,ch1,explanationVariants,true,WORD_TEARING,right,"…= odd, then od⟦d + e⟧ven = odd — so…","Parity audit the whole chain: odd × odd = odd, then odd + even = odd — so any even total is automatically wrong. 39 fits."
mult-05-03,ch1,explanationVariants,true,WORD_TEARING,right,…then odd + eve⟦n = o⟧dd — so any ev…,"Parity audit the whole chain: odd × odd = odd, then odd + even = odd — so any even total is automatically wrong. 39 fits."
mult-05-03,ch1,hints,true,WORD_TEARING,left,…t: 5 × 7 is od⟦d × o⟧dd. What must …,Parity first: 5 × 7 is odd × odd. What must the level points be?
mult-05-03,ch1,hints,true,WORD_TEARING,left,Od⟦d + e⟧ven stays odd:…,Odd + even stays odd: 35 + 4.
mult-05-03,ch1,hints,true,WORD_TEARING,right,…t: 5 × 7 is od⟦d × o⟧dd. What must …,Parity first: 5 × 7 is odd × odd. What must the level points be?
mult-05-03,ch1,hints,true,WORD_TEARING,right,Od⟦d + e⟧ven stays odd:…,Odd + even stays odd: 35 + 4.
mult-05-03,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,left,"… was right (od⟦d × o⟧dd), but the 4…","35 is the levels only — the parity was right (odd × odd), but the 4-point bonus still joins."
mult-05-03,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,left,…impossible! Od⟦d × o⟧dd made 35 (od…,"40 is even — impossible! Odd × odd made 35 (odd), and odd + even stays odd. The parity crystal ball rejects 40 before any recount."
mult-05-03,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,left,"… (odd), and od⟦d + e⟧ven stays odd.…","40 is even — impossible! Odd × odd made 35 (odd), and odd + even stays odd. The parity crystal ball rejects 40 before any recount."
mult-05-03,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,right,"… was right (od⟦d × o⟧dd), but the 4…","35 is the levels only — the parity was right (odd × odd), but the 4-point bonus still joins."
mult-05-03,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,right,…impossible! Od⟦d × o⟧dd made 35 (od…,"40 is even — impossible! Odd × odd made 35 (odd), and odd + even stays odd. The parity crystal ball rejects 40 before any recount."
mult-05-03,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,right,"… (odd), and od⟦d + e⟧ven stays odd.…","40 is even — impossible! Odd × odd made 35 (odd), and odd + even stays odd. The parity crystal ball rejects 40 before any recount."
mult-05-03,i1,widget.items[].feedback,true,WORD_TEARING,left,Od⟦d × o⟧dd — no even f…,"Odd × odd — no even factor anywhere to pair things up, so the product stays odd (27)."
mult-05-03,i1,widget.items[].feedback,true,WORD_TEARING,right,Od⟦d × o⟧dd — no even f…,"Odd × odd — no even factor anywhere to pair things up, so the product stays odd (27)."
mult-05-03,i1,widget.successFeedback,true,WORD_TEARING,left,… even; only od⟦d × o⟧dd stays odd.,Called before computing! One even factor forces even; only odd × odd stays odd.
mult-05-03,i1,widget.successFeedback,true,WORD_TEARING,right,… even; only od⟦d × o⟧dd stays odd.,Called before computing! One even factor forces even; only odd × odd stays odd.
mult-05-03,k2,explanationVariants,true,WORD_TEARING,left,"…d, and only od⟦d × o⟧dd makes odd —…","63 is odd, and only odd × odd makes odd — so both factors are odd. (Indeed 63 = 7 × 9, both odd.)"
mult-05-03,k2,explanationVariants,true,WORD_TEARING,right,"…d, and only od⟦d × o⟧dd makes odd —…","63 is odd, and only odd × odd makes odd — so both factors are odd. (Indeed 63 = 7 × 9, both odd.)"
mult-05-03,k2,widget.options[].feedback,true,WORD_TEARING,left,…y come from od⟦d × o⟧dd. Sure enoug…,Odd products only come from odd × odd. Sure enough: 63 = 7 × 9 (or 21 × 3) — odd every time.
mult-05-03,k2,widget.options[].feedback,true,WORD_TEARING,left,Eve⟦n × e⟧ven is always …,Even × even is always even — it could never make 63. Even one even factor would pair the product up.
mult-05-03,k2,widget.options[].feedback,true,WORD_TEARING,right,…y come from od⟦d × o⟧dd. Sure enoug…,Odd products only come from odd × odd. Sure enough: 63 = 7 × 9 (or 21 × 3) — odd every time.
mult-05-03,k2,widget.options[].feedback,true,WORD_TEARING,right,Eve⟦n × e⟧ven is always …,Even × even is always even — it could never make 63. Even one even factor would pair the product up.
mult-05-03,k4,explanationVariants,true,WORD_TEARING,left,"3 point⟦s × 4⟧ levels = 12, …","3 points × 4 levels = 12, then add the 2-point bonus at the end: 12 + 2 = 14."
mult-05-03,k4,explanationVariants,true,WORD_TEARING,left,"…ints × 4 level⟦s = 12⟧, then add the…","3 points × 4 levels = 12, then add the 2-point bonus at the end: 12 + 2 = 14."
mult-05-03,r1,takeaways,true,WORD_TEARING,left,…oduct; only od⟦d × o⟧dd makes odd.,Any even factor forces an even product; only odd × odd makes odd.
mult-05-03,r1,takeaways,true,WORD_TEARING,right,…oduct; only od⟦d × o⟧dd makes odd.,Any even factor forces an even product; only odd × odd makes odd.
mult-05-03,rem-py-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,left,…votes it — eve⟦n × o⟧dd always land…,"The 9 is odd, but one even factor outvotes it — even × odd always lands even."
mult-05-03,rem-py-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,left,…nteed. Only od⟦d × o⟧dd ever stays …,"You can tell: spot an even factor and the product is even, guaranteed. Only odd × odd ever stays odd."
mult-05-03,rem-py-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,right,…votes it — eve⟦n × o⟧dd always land…,"The 9 is odd, but one even factor outvotes it — even × odd always lands even."
mult-05-03,rem-py-k,remedial.check.widget.options[].feedback,true,WORD_TEARING,right,…nteed. Only od⟦d × o⟧dd ever stays …,"You can tell: spot an even factor and the product is even, guaranteed. Only odd × odd ever stays odd."
mult-05-04,i1,widget.successFeedback,true,WORD_TEARING,left,…ND. Chart shap⟦e = n⟧umber structur…,"5, 10, 15, 20 stack into one clean stripe — in rows of 5, every 5s-landing hits the row's END. Chart shape = number structure."
mult-05-04,i1,widget.successFeedback,true,WORD_TEARING,right,…ND. Chart shap⟦e = n⟧umber structur…,"5, 10, 15, 20 stack into one clean stripe — in rows of 5, every 5s-landing hits the row's END. Chart shape = number structure."
mult-05-04,k2,widget.options[].feedback,true,WORD_TEARING,left,"…15, then 20. N⟦o ×5⟧ fact lands on…","The 5s count skips 18: it goes 15, then 20. No ×5 fact lands on 18 — swap the 5 for a 9."
nls-01-01,ch1,explanationVariants,true,WORD_TEARING,left,x-values 2 an⟦d −1⟧ feed either e…,"x-values 2 and −1 feed either equation: y = 4 and y = 1, giving (2, 4) and (−1, 1)."
nls-01-01,i1,widget.pointErrors[].feedback,true,WORD_TEARING,left,… the line give⟦s −2 + 2 = 0 ≠ 4⟧.,"That's (−2, 4): on the parabola (4 = 4) but the line gives −2 + 2 = 0 ≠ 4."
nls-01-01,k2,widget.options[].feedback,true,WORD_TEARING,left,…ing x + 2 give⟦s −x⟧ and −2.,Signs flipped in the move — subtracting x + 2 gives −x and −2.
nls-01-01,k2,widget.options[].feedback,true,WORD_TEARING,left,… 2 gives −x an⟦d −2⟧.,Signs flipped in the move — subtracting x + 2 gives −x and −2.
nls-01-01,k3,explanationVariants,true,WORD_TEARING,left,…) multiplies t⟦o −2⟧ and sums to −…,"The factor pair (−2, +1) multiplies to −2 and sums to −1: roots 2 and −1."
nls-01-01,k3,explanationVariants,true,WORD_TEARING,left,… −2 and sums t⟦o −1⟧: roots 2 and …,"The factor pair (−2, +1) multiplies to −2 and sums to −1: roots 2 and −1."
nls-01-01,k3,explanationVariants,true,WORD_TEARING,left,…−1: roots 2 an⟦d −1⟧.,"The factor pair (−2, +1) multiplies to −2 and sums to −1: roots 2 and −1."
nls-01-01,k3,widget.commonErrors[].feedback,true,WORD_TEARING,left,"…roots are 2 an⟦d −1⟧, summing to 1…","2 + 1 = 3 adds the factor constants' sizes; the roots are 2 and −1, summing to 1."
nls-01-01,k3,widget.fallbackFeedback,true,WORD_TEARING,left,…) = 0 are 2 an⟦d −1⟧; their sum is…,The roots of (x − 2)(x + 1) = 0 are 2 and −1; their sum is 1. Each root is one intersection's x-coordinate.
nls-01-02,c1,body,true,WORD_TEARING,right,…= x² + 1 with ⟦y = 2⟧x + 1.,"The recipe, named: SUBSTITUTE the line's expression for y into the curve's equation, solve the resulting quadratic, then back-substitute each x to recover its y. Three moves. Watch it run on y = x² + 1 with y = 2x + 1."
nls-01-02,ch1,explanationVariants,true,WORD_TEARING,right,…d 3; the line ⟦y = 3⟧x yields point…,"x² = 3x gives x² − 3x = 0, roots 0 and 3; the line y = 3x yields points (0, 0) and (3, 9), whose y's sum to 9."
nls-01-02,ch1,hints,true,WORD_TEARING,right,…eets the line ⟦y = 3⟧x where x² = 3…,Substitute: the curve y = x² meets the line y = 3x where x² = 3x.
nls-01-02,ch1,hints,true,WORD_TEARING,right,…nd x = 3 into ⟦y = 3⟧x; add the two…,Back-substitute x = 0 and x = 3 into y = 3x; add the two y's.
nls-01-02,i2,widget.missFeedback,true,WORD_TEARING,right,…nd x = 2 into ⟦y = 2⟧x + 1: the poi…,"Feed x = 0 and x = 2 into y = 2x + 1: the points are (0, 1) and (2, 5)."
nls-01-02,k2,widget.commonErrors[].feedback,true,WORD_TEARING,left,…x − 2 = 0 give⟦s +2⟧.,Sign slip: x − 2 = 0 gives +2.
nls-01-03,ch1,explanationVariants,true,WORD_TEARING,right,… discriminant ⟦4 + 4⟧c; tangency ne…,"x² = 2x + c has discriminant 4 + 4c; tangency needs 4 + 4c = 0, so c = −1."
nls-01-03,ch1,explanationVariants,true,WORD_TEARING,right,"…angency needs ⟦4 + 4⟧c = 0, so c = …","x² = 2x + c has discriminant 4 + 4c; tangency needs 4 + 4c = 0, so c = −1."
nls-01-03,ch1,hints,true,WORD_TEARING,left,b² − 4a⟦c = 4 + 4⟧c. Tangency me…,b² − 4ac = 4 + 4c. Tangency means this equals…?
nls-01-03,ch1,hints,true,WORD_TEARING,right,b² − 4a⟦c = 4 + 4⟧c. Tangency me…,b² − 4ac = 4 + 4c. Tangency means this equals…?
nls-01-03,ch1,hints,true,WORD_TEARING,right,Solve ⟦4 + 4⟧c = 0.,Solve 4 + 4c = 0.
nls-01-03,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,right,…angency needs ⟦4 + 4⟧c = 0.,c = 1 gives discriminant 8 > 0 — two crossings. Tangency needs 4 + 4c = 0.
nls-01-03,ch1,widget.fallbackFeedback,true,WORD_TEARING,right,"… = 0 has disc ⟦4 + 4⟧c, which vanis…","Tangency needs discriminant zero: x² − 2x − c = 0 has disc 4 + 4c, which vanishes at c = −1."
nls-01-03,i1,widget.items[].feedback,true,WORD_TEARING,left,…² + 1 = 0: dis⟦c −4 < 0⟧ — a horizonta…,x² + 1 = 0: disc −4 < 0 — a horizontal line below the parabola misses it entirely.
nls-01-03,i1,widget.missFeedback,true,WORD_TEARING,left,"…), rearrange t⟦o = 0⟧, and read b² …","Substitute each into x² = (line), rearrange to = 0, and read b² − 4ac: positive → two, zero → one, negative → none."
nls-01-03,i1,widget.successFeedback,true,WORD_TEARING,left,…s. x²−x+3 (dis⟦c −11⟧) and x²+1 (di…,"x²−x−2 (disc 9): two. x²−2x+1 and x²−4x+4 (disc 0): tangents. x²−x+3 (disc −11) and x²+1 (disc −4): misses. The parabola never dips below y = 0, so y = −1 can't reach it."
nls-01-03,i1,widget.successFeedback,true,WORD_TEARING,left,… and x²+1 (dis⟦c −4⟧): misses. The…,"x²−x−2 (disc 9): two. x²−2x+1 and x²−4x+4 (disc 0): tangents. x²−x+3 (disc −11) and x²+1 (disc −4): misses. The parabola never dips below y = 0, so y = −1 can't reach it."
nls-01-03,k2,widget.commonErrors[].feedback,true,WORD_TEARING,left,b² − 4a⟦c = (−1)⟧² − 4·1·3 = 1 …,"b² − 4ac = (−1)² − 4·1·3 = 1 − 12; the 4ac term is 12, not −12."
nls-01-03,k2,widget.commonErrors[].feedback,true,WORD_TEARING,left,"…term is 12, no⟦t −12⟧.","b² − 4ac = (−1)² − 4·1·3 = 1 − 12; the 4ac term is 12, not −12."
nls-02-01,k2,widget.options[].feedback,true,WORD_TEARING,left,(−4)² i⟦s +16⟧; squaring nev…,(−4)² is +16; squaring never outputs a negative.
nls-02-02,k2,widget.options[].feedback,true,WORD_TEARING,left,"…ng: it lands a⟦t −12⟧, negative.","The constant is 1 − 25 = −24 before halving: it lands at −12, negative."
nls-02-02,k3,explanationVariants,true,WORD_TEARING,left,…)(x − 3): root⟦s −4⟧ and 3 — the c…,x² + x − 12 = (x + 4)(x − 3): roots −4 and 3 — the crossings' x-coordinates.
nls-02-02,k3,explanationVariants,true,WORD_TEARING,left,Factors o⟦f −12⟧ summing to +1…,"Factors of −12 summing to +1 are +4 and −3, so x = −4 or x = 3."
nls-02-02,k3,explanationVariants,true,WORD_TEARING,left,… −12 summing t⟦o +1⟧ are +4 and −3…,"Factors of −12 summing to +1 are +4 and −3, so x = −4 or x = 3."
nls-02-02,k3,explanationVariants,true,WORD_TEARING,left,"…mming to +1 ar⟦e +4⟧ and −3, so x …","Factors of −12 summing to +1 are +4 and −3, so x = −4 or x = 3."
nls-02-02,k3,explanationVariants,true,WORD_TEARING,left,"…o +1 are +4 an⟦d −3⟧, so x = −4 or…","Factors of −12 summing to +1 are +4 and −3, so x = −4 or x = 3."
nls-02-02,k3,widget.commonErrors[].feedback,true,WORD_TEARING,left,…x + 4 = 0 give⟦s −4⟧; the positive…,Sign flip: x + 4 = 0 gives −4; the positive root comes from x − 3 = 0.
nls-02-02,k3,widget.commonErrors[].feedback,true,WORD_TEARING,left,…r pair is 4 an⟦d −3⟧.,"−12 is the constant, not a root; the factor pair is 4 and −3."
nls-02-03,ch1,explanationVariants,true,WORD_TEARING,left,…gives 2x² + 2c⟦x + c⟧² − 25 = 0; di…,"y = x + c into the circle gives 2x² + 2cx + c² − 25 = 0; discriminant 4c² − 8(c² − 25) = 200 − 4c², zero at c² = 50 — c = √50 ≈ 7.07."
nls-02-03,ch1,explanationVariants,true,WORD_TEARING,right,"…minant 4c² − 8⟦(c² − 25) = 200 − 4⟧c², zero at c²…","y = x + c into the circle gives 2x² + 2cx + c² − 25 = 0; discriminant 4c² − 8(c² − 25) = 200 − 4c², zero at c² = 50 — c = √50 ≈ 7.07."
nls-02-03,ch1,explanationVariants,true,RAW_SQRT,,√,"y = x + c into the circle gives 2x² + 2cx + c² − 25 = 0; discriminant 4c² − 8(c² − 25) = 200 − 4c², zero at c² = 50 — c = √50 ≈ 7.07."
nls-02-03,ch1,hints,true,WORD_TEARING,left,… + c: 2x² + 2c⟦x + (c² − 25) = 0⟧. Write the di…,Substitute y = x + c: 2x² + 2cx + (c² − 25) = 0. Write the discriminant.
nls-02-03,ch1,hints,true,WORD_TEARING,right,(2c)² − 8⟦(c² − 25) = 200 − 4⟧c². Set it to …,(2c)² − 8(c² − 25) = 200 − 4c². Set it to zero.
nls-02-03,ch1,widget.commonErrors[].feedback,true,RAW_SQRT,,√,5 is the HORIZONTAL tangent height; a tilted line stays farther out — c = √50 ≈ 7.1.
nls-02-03,ch1,widget.fallbackFeedback,true,RAW_SQRT,,√,"Tangency puts the line at distance 5 from the center: |c|/√2 = 5, so c = 5√2 ≈ 7.1."
nls-02-03,k3,widget.options[].feedback,true,WORD_TEARING,left,…le spans y fro⟦m −5⟧ to 5; its low…,The circle spans y from −5 to 5; its lower half is half the rim.
ns-01-01,c1,body,true,RAW_FRACTION,,1/4,"Welcome to grade 6's number system. Dividing by a fraction answers **""how many fit?""** — 3 ÷ 1/4 asks how many quarters fit inside 3 wholes. Cut each whole into 4 quarters: 3 wholes make 12 quarters. So **3 ÷ 1/4 = 12** — dividing by a fraction SMALLER than 1 gives an answer BIGGER than what you started with."
ns-01-01,c2,body,true,RAW_FRACTION,,1/4,"Notice the pattern: dividing by a fraction SMALLER than 1 always makes the answer **bigger** than the number you started with (3 ÷ 1/4 = 12, way more than 3). That's because you're asking how many small pieces fit — and small pieces, there are many. This is the opposite of what dividing by a whole number usually feels like."
ns-01-01,ch1,hints,true,WORD_TEARING,left,"…hirds: 4 whole⟦s = 12⟧ thirds, group…","4 ÷ 2/3 — think in thirds: 4 wholes = 12 thirds, grouped by 2s."
ns-01-01,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,left,"…s first: 4 fee⟦t = 12⟧ thirds, and 1…","2 divides 4 by 2 directly, ignoring the thirds. Convert to thirds first: 4 feet = 12 thirds, and 12 ÷ 2 = 6 pieces of size 2/3."
ns-01-01,ch1,widget.fallbackFeedback,true,WORD_TEARING,left,4 fee⟦t = 12⟧ thirds; 12 ÷ …,4 feet = 12 thirds; 12 ÷ 2 = 6 pieces of 2/3 foot each.
ns-01-01,i1,hints,true,WORD_TEARING,left,1 whol⟦e = 5⟧ fifths.,1 whole = 5 fifths.
ns-01-01,i1,hints,true,WORD_TEARING,left,2 whole⟦s = 2 × 5⟧ fifths.,2 wholes = 2 × 5 fifths.
ns-01-01,i1,widget.successFeedback,true,RAW_FRACTION,,1/5,"Ten hops to reach 2. Each hop is 1/5, and it took 10 of them — so 2 ÷ 1/5 = 10. Dividing by a fraction smaller than 1 gives an answer BIGGER than what you started with, because small pieces take many hops to cover the distance."
ns-01-01,i1b,widget.successFeedback,true,RAW_FRACTION,,1/4,"12 hops. Twelve quarters fill three wholes, so 3 ÷ 1/4 = 12 — and every piece you counted was smaller than the 3 you set out from."
