lesson,grade,course,concept,lesson class,current A/B interactions,current C/D interactions,misconception burden,candidate existing engine,expected learner gain,reuse potential,priority,decision,justification
lg-04-03,11,Algebra 2: Exponentials & Logarithms,lg-e-solve,C,0,6,1,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,9.36,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
lg-05-01,11,Algebra 2: Exponentials & Logarithms,lg-models,A,1,5,3,expLogExplore,Learner could manipulate the expLogExplore model and observe a state-dependent consequence before symbolic/retrieval checks.,28,92.74,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
lg-05-02,11,Algebra 2: Exponentials & Logarithms,lg-halflife,C,1,5,3,expLogExplore,Learner could manipulate the expLogExplore model and observe a state-dependent consequence before symbolic/retrieval checks.,28,30.91,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
lg-05-03,11,Algebra 2: Exponentials & Logarithms,lg-scales,C,0,6,3,expLogExplore,Learner could manipulate the expLogExplore model and observe a state-dependent consequence before symbolic/retrieval checks.,28,30.91,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
g5l-01-01,5,Two-Digit Divisors,g5ld-compatible,A,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.65,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5l-01-02,5,Two-Digit Divisors,g5ld-mult-ten,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5l-02-01,5,Two-Digit Divisors,g5ld-partial,A,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.65,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5l-02-02,5,Two-Digit Divisors,g5ld-standard,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5l-03-01,5,Two-Digit Divisors,g5ld-adjust,A,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.65,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g5l-03-02,5,Two-Digit Divisors,g5ld-check,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kmd-01-01,0,Measuring & Sorting,kmd-attributes,A,3,3,2,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,54.2,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kmd-01-02,0,Measuring & Sorting,kmd-length-words,C,5,1,1,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,9.03,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kmd-01-03,0,Measuring & Sorting,kmd-weight-words,C,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kmd-01-04,0,Measuring & Sorting,kmd-capacity-words,C,4,2,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kmd-02-01,0,Measuring & Sorting,kmd-compare-length,A,5,1,1,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,27.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kmd-02-02,0,Measuring & Sorting,kmd-compare-weight,C,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kmd-02-03,0,Measuring & Sorting,kmd-align-ends,C,5,1,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kmd-02-04,0,Measuring & Sorting,kmd-taller-shorter,C,5,1,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kmd-03-01,0,Measuring & Sorting,kmd-sort-attribute,A,3,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kmd-03-02,0,Measuring & Sorting,kmd-sort-size,C,4,2,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kmd-03-03,0,Measuring & Sorting,kmd-count-categories,C,5,1,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
kmd-03-04,0,Measuring & Sorting,kmd-compare-categories,C,4,2,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mc-01-01,4,Measure & Convert,metric-badges,A,3,3,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.3,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mc-01-02,4,Measure & Convert,convert-length,C,3,3,2,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,19.87,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mc-01-03,4,Measure & Convert,convert-mass-volume,C,3,3,2,volumeBuilder,Learner could manipulate the volumeBuilder model and observe a state-dependent consequence before symbolic/retrieval checks.,19,14.49,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mc-02-01,4,Measure & Convert,area-formula,A,0,6,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,66.06,CHANGE,"Zero A/B interaction in an acquisition lesson; existing areaModel offers a causal model, so reuse should be audited before any new engine."
mc-02-02,4,Measure & Convert,perimeter-formula,C,0,6,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,22.02,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
mc-02-03,4,Measure & Convert,area-perimeter-word-problems,C,0,6,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,22.02,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
mc-03-01,4,Measure & Convert,degree-measurement,A,2,4,2,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,59.62,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mc-03-02,4,Measure & Convert,protractor-reading,C,2,4,2,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,19.87,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mc-03-03,4,Measure & Convert,angle-classification,C,0,6,2,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,19.87,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
mc-04-01,4,Measure & Convert,additive-angles,A,0,6,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.3,KEEP,"Potential conceptual gap, but no obvious existing-engine fit from the mechanical scan; requires human necessity audit before any implementation."
mc-04-02,4,Measure & Convert,missing-angle,C,0,6,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.1,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
mc-04-03,4,Measure & Convert,benchmark-angles,E,0,6,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,REFUSE,Retrieval/assessment purpose: adding a manipulative merely to raise interaction density would weaken independent evidence.
mc-05-01,4,Measure & Convert,fraction-measurement,A,0,6,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,99.29,CHANGE,"Zero A/B interaction in an acquisition lesson; existing fractionBar offers a causal model, so reuse should be audited before any new engine."
mc-05-02,4,Measure & Convert,line-plot-build,C,0,6,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,33.1,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
mc-05-03,4,Measure & Convert,line-plot-questions,C,0,6,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,33.1,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
g1m-01-01,1,Measuring Length,g1m-compare-two,A,2,4,1,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,27.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g1m-01-02,1,Measuring Length,g1m-order-three,C,2,4,1,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,9.03,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g1m-01-03,1,Measuring Length,g1m-indirect,C,2,4,1,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,9.03,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g1m-01-04,1,Measuring Length,g1m-transitivity,B,2,4,1,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,22.58,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g1m-02-01,1,Measuring Length,g1m-iterate,A,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g1m-02-02,1,Measuring Length,g1m-no-gaps,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g1m-02-03,1,Measuring Length,g1m-count-units,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g1m-03-01,1,Measuring Length,g1m-cubes,A,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g1m-03-02,1,Measuring Length,g1m-clips,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g1m-03-03,1,Measuring Length,g1m-unit-size,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mmt-01-01,2,"Grade 2: Measurement, Money & Time",mmt-ruler-read,A,3,4,2,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,54.2,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mmt-01-02,2,"Grade 2: Measurement, Money & Time",mmt-ruler-subtract,C,3,4,2,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,18.07,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mmt-01-03,2,"Grade 2: Measurement, Money & Time",mmt-unit-fit,C,1,6,2,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,18.07,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mmt-02-01,2,"Grade 2: Measurement, Money & Time",mmt-estimate,A,3,4,2,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,54.2,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mmt-02-02,2,"Grade 2: Measurement, Money & Time",mmt-length-compare,B,2,5,1,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,22.58,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mmt-02-03,2,"Grade 2: Measurement, Money & Time",mmt-length-order,B,7,0,1,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,22.58,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mmt-03-01,2,"Grade 2: Measurement, Money & Time",mmt-coin-name,A,4,3,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mmt-03-02,2,"Grade 2: Measurement, Money & Time",mmt-coin-total,C,7,0,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mmt-03-03,2,"Grade 2: Measurement, Money & Time",mmt-coin-reverse,C,7,0,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.5,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mmt-04-01,2,"Grade 2: Measurement, Money & Time",mmt-skip-5s,A,1,6,2,clockSet,Learner could manipulate the clockSet model and observe a state-dependent consequence before symbolic/retrieval checks.,40,48.53,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mmt-04-02,2,"Grade 2: Measurement, Money & Time",mmt-time-5min,C,8,0,2,clockSet,Learner could manipulate the clockSet model and observe a state-dependent consequence before symbolic/retrieval checks.,40,16.18,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mmt-04-03,2,"Grade 2: Measurement, Money & Time",mmt-time-mixed,C,8,0,2,clockSet,Learner could manipulate the clockSet model and observe a state-dependent consequence before symbolic/retrieval checks.,40,16.18,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mmt-05-01,2,"Grade 2: Measurement, Money & Time",mmt-picture-graph,A,3,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mmt-05-02,2,"Grade 2: Measurement, Money & Time",mmt-bar-graph,C,3,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mmt-05-03,2,"Grade 2: Measurement, Money & Time",mmt-line-plot,C,1,6,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.0,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4v-01-01,4,Measurement Word Problems,g4v-unit-size,A,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.3,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4v-01-02,4,Measurement Word Problems,g4v-table,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4v-01-03,4,Measurement Word Problems,g4v-length,C,2,4,2,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,19.87,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4v-01-04,4,Measurement Word Problems,g4v-mass,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4v-02-01,4,Measurement Word Problems,g4v-volume,A,2,4,2,volumeBuilder,Learner could manipulate the volumeBuilder model and observe a state-dependent consequence before symbolic/retrieval checks.,19,43.48,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4v-02-02,4,Measurement Word Problems,g4v-time,C,2,4,2,clockSet,Learner could manipulate the clockSet model and observe a state-dependent consequence before symbolic/retrieval checks.,40,17.79,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4v-02-03,4,Measurement Word Problems,g4v-distance,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4v-02-04,4,Measurement Word Problems,g4v-interval,C,2,4,2,clockSet,Learner could manipulate the clockSet model and observe a state-dependent consequence before symbolic/retrieval checks.,40,17.79,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4v-03-01,4,Measurement Word Problems,g4v-money,A,2,4,2,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,59.62,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4v-03-02,4,Measurement Word Problems,g4v-fraction-unit,C,2,4,3,fractionBar,Learner could manipulate the fractionBar model and observe a state-dependent consequence before symbolic/retrieval checks.,101,33.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4v-03-03,4,Measurement Word Problems,g4v-multistep,C,2,4,2,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,19.87,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4v-03-04,4,Measurement Word Problems,g4v-diagram,C,2,4,2,lengthCompare,Learner could manipulate the lengthCompare model and observe a state-dependent consequence before symbolic/retrieval checks.,63,19.87,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
md-01-01,3,"Measurement, Time & Data",read-clock,A,2,4,2,clockSet,Learner could manipulate the clockSet model and observe a state-dependent consequence before symbolic/retrieval checks.,40,53.38,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
md-01-02,3,"Measurement, Time & Data",time-relative,C,0,6,2,clockSet,Learner could manipulate the clockSet model and observe a state-dependent consequence before symbolic/retrieval checks.,40,17.79,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
md-01-03,3,"Measurement, Time & Data",elapsed-time,C,3,3,2,numberLineHop,Learner could manipulate the numberLineHop model and observe a state-dependent consequence before symbolic/retrieval checks.,452,29.13,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
md-02-01,3,"Measurement, Time & Data",mass,A,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.65,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
md-02-02,3,"Measurement, Time & Data",volume,C,2,4,2,volumeBuilder,Learner could manipulate the volumeBuilder model and observe a state-dependent consequence before symbolic/retrieval checks.,19,14.49,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
md-02-03,3,"Measurement, Time & Data",measure-problems,C,1,5,2,solveBalance,Learner could manipulate the solveBalance model and observe a state-dependent consequence before symbolic/retrieval checks.,20,14.72,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
md-03-01,3,"Measurement, Time & Data",pictograph,A,1,5,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.3,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
md-03-02,3,"Measurement, Time & Data",bar-graph,C,1,6,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
md-03-03,3,"Measurement, Time & Data",graph-questions,C,0,6,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.1,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
md-03-04,3,"Measurement, Time & Data",line-plot,C,0,6,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.1,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
md-04-01,3,"Measurement, Time & Data",tiling,A,1,5,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,66.06,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
md-04-02,3,"Measurement, Time & Data",area-multiply,C,1,6,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,22.02,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
md-04-03,3,"Measurement, Time & Data",area-distributive,C,0,6,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,22.02,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
md-04-04,3,"Measurement, Time & Data",area-additive,C,0,6,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,22.02,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
md-05-01,3,"Measurement, Time & Data",perimeter,A,1,5,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.65,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
md-05-02,3,"Measurement, Time & Data",missing-side,C,6,0,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
md-05-03,3,"Measurement, Time & Data",area-vs-perimeter,C,0,6,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,22.02,KEEP,Procedural-fluency purpose; preserve independent production unless a manual lesson read finds a conceptual bottleneck.
g4m-01-01,4,Multi-Digit Multiplication & Division,g4m-powers-ten,A,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.3,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4m-01-02,4,Multi-Digit Multiplication & Division,g4m-area-model,B,2,4,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,55.05,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4m-01-03,4,Multi-Digit Multiplication & Division,g4m-4x1,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4m-01-04,4,Multi-Digit Multiplication & Division,g4m-regroup,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4m-01-05,4,Multi-Digit Multiplication & Division,g4m-2x2-area,B,2,4,2,areaModel,Learner could manipulate the areaModel model and observe a state-dependent consequence before symbolic/retrieval checks.,100,55.05,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4m-01-06,4,Multi-Digit Multiplication & Division,g4m-2x2-partial,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4m-02-01,4,Multi-Digit Multiplication & Division,g4m-estimate-product,A,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.65,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4m-02-02,4,Multi-Digit Multiplication & Division,g4m-check-product,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4m-02-03,4,Multi-Digit Multiplication & Division,g4m-div-place,C,2,4,2,baseTenCompose,Learner could manipulate the baseTenCompose model and observe a state-dependent consequence before symbolic/retrieval checks.,56,19.33,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4m-02-04,4,Multi-Digit Multiplication & Division,g4m-partial-quotient,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4m-02-05,4,Multi-Digit Multiplication & Division,g4m-3div1,C,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.55,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4m-03-01,4,Multi-Digit Multiplication & Division,g4m-4div1,A,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,3.3,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4m-03-02,4,Multi-Digit Multiplication & Division,g4m-remainder,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4m-03-03,4,Multi-Digit Multiplication & Division,g4m-interpret-remainder,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4m-03-04,4,Multi-Digit Multiplication & Division,g4m-estimate-quotient,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
g4m-03-05,4,Multi-Digit Multiplication & Division,g4m-check-quotient,C,2,4,2,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,1.1,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-01-01,3,Multiplication Fluency,g3m-x2,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.28,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-01-02,3,Multiplication Fluency,g3m-x3,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.28,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
mf3-01-03,3,Multiplication Fluency,g3m-x4,D,2,4,1,NONE—manual fit audit,Manual review required to identify whether manipulation adds a distinct causal insight beyond the existing explanation.,0,0.28,KEEP,Already has at least one A/B engine instance; not a zero-rich closure candidate.
