source,lesson_id,step_path,figure_id,render_decision,adversarial_decision,risk_reasons,binding_key,illustration_description,accompanying_text
content/courses/measure-money-time/lessons/mmt-01-02.json,mmt-01-02,steps.0,ruler-measure,RENDER,PASS,,1f31631f,"A ruler marked zero through six inches, with a crayon lined up from zero to five, showing it measures five inches long.","Not every object lines up with 0. A pencil from 4 to 10 is 10 − 4 = 6 inches — the same subtraction rule, just with a different starting mark."
content/courses/measure-money-time/lessons/mmt-01-02.json,mmt-01-02,steps.3,mmt-check-start,RENDER,PASS,,0b332902,A common mix-up is reading only the end mark and forgetting the start; always check both marks.,"A common mix-up is reading just the end mark and forgetting the start. Always check: does the object begin at 0? If not, subtract."
content/courses/measure-money-time/lessons/mmt-01-02.json,mmt-01-02,steps.5,mmt-gap-is-length,RENDER,PASS,,99da9f70,The gap between the two marks is the length: you are counting the inches in between.,"The gap between the two marks IS the length — you're counting the inches (or centimeters) the object actually covers, not the position of either end alone."
content/courses/measure-money-time/lessons/mmt-01-03.json,mmt-01-03,steps.0,ruler-measure,RENDER,PASS,,ec0ba873,"A ruler marked zero through six inches, with a crayon lined up from zero to five, showing it measures five inches long.",Picking the right unit makes numbers sensible. A book measured in inches gives a friendly number like 9; measured in feet it would be an awkward fraction. Small objects: inches. Big spaces: feet.
content/courses/measure-money-time/lessons/mmt-01-03.json,mmt-01-03,steps.3,mmt-same-reading,RENDER,PASS,,521287b2,"Once you have chosen the unit and lined up the ruler, reading the length is the same every time.","Once you've chosen the unit and lined up the ruler, reading the length is the same subtraction every time: end mark minus start mark."
content/courses/measure-money-time/lessons/mmt-01-03.json,mmt-01-03,steps.5,mmt-scale,RENDER,PASS,,2f55c658,"A car is much bigger than a book or a hand, so a different scale calls for a different unit — feet for the car, inches for the book.","A car is much bigger than a book or a hand — a completely different scale calls for the bigger unit, feet."
content/courses/measure-money-time/lessons/mmt-02-01.json,mmt-02-01,steps.0,estimate-actual,RENDER,PASS,,c606bbb8,"A number line from zero to twelve inches showing an estimated range near eight, and the actual measured length at nine, close to the estimate.","An **estimate** is a smart guess made before measuring — close to the real length, not exact. If a book is about 9 inches long, a good estimate is close to 9, like 8 or 10 — not 20."
content/courses/measure-money-time/lessons/mmt-02-01.json,mmt-02-01,steps.3,mmt-estimate,RENDER,PASS,,5c1cc589,"A good estimate need not be exact — just in the right neighborhood, close to the true length.",A good estimate doesn't need to be exact — just in the right neighborhood. Being off by 1 or 2 inches is fine; being off by 10 or more is not.
content/courses/measure-money-time/lessons/mmt-02-01.json,mmt-02-01,steps.5,mmt-estimate-catch,RENDER,PASS,,bdd4a6df,"Estimating catches mistakes: if a measurement is wildly different from your estimate, check it again.","Estimating helps you catch mistakes — if you measure and get an answer wildly different from your estimate, it's worth checking your work."
content/courses/measure-money-time/lessons/mmt-02-02.json,mmt-02-02,steps.0,ruler-measure,RENDER,PASS,,2f1a7cd1,"A ruler marked zero through six inches, with a crayon lined up from zero to five, showing it measures five inches long.","Once two objects are measured in the same unit, comparing them is easy: more inches means longer. A pencil at 6 inches is longer than a crayon at 3 inches."
content/courses/measure-money-time/lessons/mmt-02-02.json,mmt-02-02,steps.3,mmt-how-much-longer,RENDER,PASS,,ca5085cc,Find how much longer by subtracting: a length of six minus a length of three is three units longer.,"You can also find exactly how much longer one is by subtracting: 6 − 3 = 3, so the pencil is 3 inches longer than the crayon."
content/courses/measure-money-time/lessons/mmt-02-02.json,mmt-02-02,steps.5,mmt-same-subtraction,RENDER,PASS,,42b53d02,"This is the same subtraction skill you know, now with the numbers coming from a ruler.",This is the same subtraction skill you already know — just now the numbers come from a ruler measured in a standard unit instead of counting paperclips.
content/courses/measure-money-time/lessons/mmt-02-03.json,mmt-02-03,steps.0,ruler-measure,RENDER,PASS,,c1ebb4db,"A ruler marked zero through six inches, with a crayon lined up from zero to five, showing it measures five inches long.","With three measured objects, find the biggest number for longest and the smallest for shortest. Crayon 4 in, marker 9 in, ruler 6 in: the marker is longest, the crayon is shortest."
content/courses/measure-money-time/lessons/mmt-02-03.json,mmt-02-03,steps.3,mmt-order-three,RENDER,PASS,,8fa83010,"Compare all three lengths before deciding, even when two are close: three, five, and six.","Compare all three numbers before deciding — no shortcuts, even when two are close together."
content/courses/measure-money-time/lessons/mmt-02-03.json,mmt-02-03,steps.5,mmt-middle-length,RENDER,PASS,,56aad773,The middle-length object is neither longest nor shortest; knowing the two extremes leaves the middle in between.,The middle-length object is neither the longest nor the shortest — knowing the two extremes still tells you a lot about the set.
content/courses/measure-money-time/lessons/mmt-03-01.json,mmt-03-01,steps.0,coin-values,RENDER,PASS,,13a3e535,"Four coins in a row: a penny worth one cent, a nickel worth five cents, a dime worth ten cents, and a quarter worth twenty-five cents.","Each coin has a value in **cents**: penny = 1¢, nickel = 5¢, dime = 10¢, quarter = 25¢. Bigger coins aren't always worth more — a dime is smaller than a nickel but worth twice as much!"
content/courses/measure-money-time/lessons/mmt-03-01.json,mmt-03-01,steps.3,mmt-coin-value,RENDER,PASS,,a4a2a788,A single coin's value does not change with how many you have: one quarter is always twenty-five cents.,A single coin's value doesn't change with how many you have — one quarter is always 25 cents. Counting quarters means counting by 25s.
content/courses/measure-money-time/lessons/mmt-03-01.json,mmt-03-01,steps.5,mmt-coin-total,RENDER,PASS,,cc6503fe,"To find a total, add each coin's value: two dimes and three pennies is ten plus ten plus one plus one plus one, which is twenty-three cents.","To find a total, add up each coin's value. 2 dimes and 3 pennies is 10 + 10 + 1 + 1 + 1 = 23 cents."
content/courses/measure-money-time/lessons/mmt-03-02.json,mmt-03-02,steps.0,coin-values,RENDER,PASS,,0bbc000a,"Four coins in a row: a penny worth one cent, a nickel worth five cents, a dime worth ten cents, and a quarter worth twenty-five cents.","Count the biggest coins first — it's faster. For 3 dimes and 2 pennies: skip-count the dimes (10, 20, 30), then add the pennies (30, 31, 32) = 32 cents."
content/courses/measure-money-time/lessons/mmt-03-02.json,mmt-03-02,steps.3,mmt-biggest-first,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=5+20;text=25+50+75+1],436e5862,"Start with the biggest coin to keep skip-counting simple: quarters go twenty-five, fifty, seventy-five.","Starting with the biggest coin keeps skip-counting simple: 25, 50, 75 for quarters is easier than adding pennies one at a time up to 75."
content/courses/measure-money-time/lessons/mmt-03-02.json,mmt-03-02,steps.5,mmt-dollar-ways,RENDER,PASS,,be01e703,"A dollar can be made many different ways: four quarters, or ten dimes, or twenty nickels — all one hundred cents.","Mixing coin types is normal in real life — a dollar can be made many different ways, like 4 quarters, or 10 dimes, or 2 quarters + 5 dimes."
content/courses/measure-money-time/lessons/mmt-03-03.json,mmt-03-03,steps.0,coin-values,RENDER,PASS,,09c0fe23,"Four coins in a row: a penny worth one cent, a nickel worth five cents, a dime worth ten cents, and a quarter worth twenty-five cents.","You can work backward: if you know the total and the coin type, divide to find how many coins. 25 cents in nickels: 25 ÷ 5 = 5 nickels."
content/courses/measure-money-time/lessons/mmt-03-03.json,mmt-03-03,steps.3,mmt-divide-coins,RENDER,PASS,,c1234f97,"To find how many coins make a total, divide the total by the single coin's value.",The same idea works for pennies and quarters — divide the total by the single coin's value to get the count.
content/courses/measure-money-time/lessons/mmt-03-03.json,mmt-03-03,steps.5,mmt-hundred-quarters,RENDER,PASS,,feeb1f38,One hundred cents divided by twenty-five is four quarters.,"This works cleanly when the total divides evenly by the coin's value. 100 cents in quarters: 100 ÷ 25 = 4 quarters, a dollar's worth."
content/courses/measure-money-time/lessons/mmt-04-01.json,mmt-04-01,steps.0,five-minute-clock,RENDER,PASS,,6cee30df,"A clock face with the hour hand between three and four, and the minute hand pointing to four, showing three twenty -- twenty minutes past three.","Each number on the clock face is 5 minutes apart. To find the minutes, skip-count by 5s from 12: the minute hand at 1 means 5 minutes, at 2 means 10, at 3 means 15."
content/courses/measure-money-time/lessons/mmt-04-01.json,mmt-04-01,steps.3,mmt-minute-zero,RENDER,PASS,,68302a34,The minute hand at twelve means zero minutes past — the start of the hour; at six it means thirty minutes.,"The minute hand at 12 means 0 minutes past — the very start of the hour. At 6 it's halfway, 30 minutes — you already know this one!"
content/courses/measure-money-time/lessons/mmt-04-01.json,mmt-04-01,steps.5,mmt-times-five,RENDER,PASS,,7d52f0d7,"The pattern multiplies the clock number by five: the three means fifteen minutes, the six means thirty.","The pattern always multiplies the clock number by 5 — that's the whole trick, however far around the clock face you go."
content/courses/measure-money-time/lessons/mmt-04-02.json,mmt-04-02,steps.0,five-minute-clock,RENDER,PASS,,b523f055,"A clock face with the hour hand between three and four, and the minute hand pointing to four, showing three twenty -- twenty minutes past three.","Read the hour from the short hand, then skip-count the minute hand to any 5-minute mark. Hour hand between 3 and 4, minute hand at 4: that's 3:20 (4 × 5 = 20)."
content/courses/measure-money-time/lessons/mmt-04-02.json,mmt-04-02,steps.4,mmt-check-twelve,RENDER,PASS,,b0f8bf97,"First check whether the minute hand is exactly at twelve, meaning on the hour.",You still start by checking whether the minute hand is exactly at 12 (on the hour) before skip-counting any other position.
content/courses/measure-money-time/lessons/mmt-04-02.json,mmt-04-02,steps.6,mmt-skip-combine,RENDER,PASS,,d241b79a,"When the minute hand is not at twelve, skip-count its position by fives and combine with the hour: here it reads four twenty.","Once the minute hand isn't at 12, skip-count its position by 5s and combine with the hour you read from the short hand."
content/courses/measure-money-time/lessons/mmt-04-03.json,mmt-04-03,steps.0,five-minute-clock,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=3+4+20;text=12+0+5],a7cd0591,"A clock face with the hour hand between three and four, and the minute hand pointing to four, showing three twenty -- twenty minutes past three.","Check the minute hand first: at 12, it's "":00"". Anywhere else, skip-count its position by 5s. Then read the hour from the short hand."
content/courses/measure-money-time/lessons/mmt-04-03.json,mmt-04-03,steps.4,mmt-half-past-five,RENDER,PASS,,52e479f9,Half past fits the same rule: the minute hand at six means thirty minutes past.,"Half past (minute hand at 6, meaning :30) still fits the same skip-counting rule: 6 × 5 = 30 — no separate rule needed."
content/courses/measure-money-time/lessons/mmt-04-03.json,mmt-04-03,steps.6,mmt-every-mark,RENDER,PASS,,c246d2be,Every five-minute mark works the same way: one rule for the whole clock face.,"Every 5-minute mark works the same way — there's one rule for the whole clock face, not a different rule for each mark."
content/courses/measure-money-time/lessons/mmt-05-01.json,mmt-05-01,steps.0,single-scale-graph,RENDER,PASS,,e02332d6,"A bar graph with three bars for cats, dogs, and birds, where each gridline is worth exactly one -- the bar for dogs reaches six, showing six votes directly.","A picture graph shows data with pictures — here, **each picture equals 1**. Count the pictures in a row to find the total; no multiplying needed."
content/courses/measure-money-time/lessons/mmt-05-01.json,mmt-05-01,steps.3,mmt-picture-graph,RENDER,PASS,,66c2304b,"In a picture graph where each picture is worth one, the number of pictures is the total.","Since each picture is worth exactly 1, the number of pictures IS the total — no key, no multiplying, just counting."
content/courses/measure-money-time/lessons/mmt-05-01.json,mmt-05-01,steps.5,mmt-more-pictures,RENDER,PASS,,1dcbe424,"A row with more pictures always means a bigger total, since each picture is worth one.","A row with more pictures always means a bigger total — since each picture is worth the same amount, more pictures simply means more."
content/courses/measure-money-time/lessons/mmt-05-02.json,mmt-05-02,steps.0,single-scale-graph,RENDER,PASS,,41ea2eb8,"A bar graph with three bars for cats, dogs, and birds, where each gridline is worth exactly one -- the bar for dogs reaches six, showing six votes directly.","A bar graph shows amounts as bar heights. Here, **each gridline is worth 1** — read straight up from the top of the bar to the number beside it."
content/courses/measure-money-time/lessons/mmt-05-02.json,mmt-05-02,steps.3,mmt-bar-graph,RENDER,PASS,,3db27e2f,"In a bar graph where each line is worth one, the height you read off is the amount.","Because each line is worth exactly 1, the height number you read off the graph IS the value — nothing to multiply."
content/courses/measure-money-time/lessons/mmt-05-02.json,mmt-05-02,steps.5,mmt-taller-bar,RENDER,PASS,,a40c11f7,A taller bar always means a bigger amount: comparing bar heights is the same as comparing numbers.,A taller bar always means a bigger amount — comparing bar heights is the same as comparing their numbers directly.
content/courses/measure-money-time/lessons/mmt-05-03.json,mmt-05-03,steps.0,single-scale-graph,RENDER,PASS,,a219f729,"A bar graph with three bars for cats, dogs, and birds, where each gridline is worth exactly one -- the bar for dogs reaches six, showing six votes directly.",A **line plot** stacks an X above a number for each measurement. Count the X's above a number to find how many data points landed there.
content/courses/measure-money-time/lessons/mmt-05-03.json,mmt-05-03,steps.3,mmt-compare-graphs,RENDER,PASS,,f3c0ab65,"You can compare amounts across any graph type — picture graph, bar graph, or line plot.","You can compare amounts across any graph type — picture graph, bar graph, or line plot — by subtracting the two counts, just like you already know."
content/courses/measure-money-time/lessons/mmt-05-03.json,mmt-05-03,steps.5,mmt-graph-subtraction,RENDER,PASS,,65e8239b,The same subtraction works no matter which graph the data came from: bigger amount minus smaller amount gives the difference.,The same subtraction works no matter which graph the data came from — the skill you already know for comparing amounts applies everywhere.
content/courses/measure-problems-g4/lessons/g4v-01-01.json,g4v-01-01,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,c5da1ff2,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Measuring the same object in a different unit changes the NUMBER but never the amount. A rope is 3 meters and also 300 centimeters.
content/courses/measure-problems-g4/lessons/g4v-01-01.json,g4v-01-01,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,bd9a813a,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Smaller units need more of them to cover the same length, so the number always moves opposite to the unit size."
content/courses/measure-problems-g4/lessons/g4v-01-02.json,g4v-01-02,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,50813b66,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","A conversion table records the relationship once and applies it to every row: 1 m = 100 cm, 2 m = 200 cm, 3 m = 300 cm."
content/courses/measure-problems-g4/lessons/g4v-01-02.json,g4v-01-02,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=0+10+4+5+6+7+3;text=9+900+1],1272d8f8,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Because one constant factor generates every row, the table lets you jump straight to 9 m = 900 cm without listing the rows between."
content/courses/measure-problems-g4/lessons/g4v-01-03.json,g4v-01-03,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,eade8a2e,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Converting length runs both ways: meters to centimeters multiplies by 100, and centimeters to meters divides by it."
content/courses/measure-problems-g4/lessons/g4v-01-03.json,g4v-01-03,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,1996e726,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Decide the direction before you compute. Going to the smaller unit the number grows; going to the bigger unit it shrinks.
content/courses/measure-problems-g4/lessons/g4v-01-04.json,g4v-01-04,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,9f1f020b,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Mass converts identically: a kilogram holds 1,000 grams, so 5 kg is 5,000 g. Only the factor changes from one quantity to the next."
content/courses/measure-problems-g4/lessons/g4v-01-04.json,g4v-01-04,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,05662b94,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","This is the payoff of learning the structure — the same two decisions, direction and factor, cover every measurement family there is."
content/courses/measure-problems-g4/lessons/g4v-02-01.json,g4v-02-01,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,0c368e71,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Liquid volume follows the pattern too: a liter holds 1,000 milliliters, so 4 L is 4,000 mL and 6,000 mL is 6 L."
content/courses/measure-problems-g4/lessons/g4v-02-01.json,g4v-02-01,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,690206d3,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",By now the only new information in a conversion problem is the factor — everything else you already know how to do.
content/courses/measure-problems-g4/lessons/g4v-02-02.json,g4v-02-02,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=0+10+4+5+6+7+3;text=60+2],bb777a83,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Time breaks the pattern of tens: an hour holds 60 minutes and a minute holds 60 seconds, but the two decisions are unchanged."
content/courses/measure-problems-g4/lessons/g4v-02-02.json,g4v-02-02,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,e8c9b465,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Direction and factor still settle everything — which is why a factor of 60 is no harder than a factor of 1,000 once the structure is clear."
content/courses/measure-problems-g4/lessons/g4v-02-03.json,g4v-02-03,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,e260dfbe,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Distance problems combine measurement with arithmetic: six laps of 400 meters build 2,400 m, and stopping 150 m early leaves 2,250 m."
content/courses/measure-problems-g4/lessons/g4v-02-03.json,g4v-02-03,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,b53b0a1a,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Build the total first, then adjust it once. Reversing that order changes the meaning of the problem entirely."
content/courses/measure-problems-g4/lessons/g4v-02-04.json,g4v-02-04,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,66aa32be,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Time intervals work the same way: five shifts of 30 minutes is 150 minutes, and finishing 20 minutes early leaves 130."
content/courses/measure-problems-g4/lessons/g4v-02-04.json,g4v-02-04,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,9ed90bd7,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","When the answer is wanted in hours, convert AFTER building the total — one conversion at the end beats several along the way."
content/courses/measure-problems-g4/lessons/g4v-03-01.json,g4v-03-01,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,EXAMPLE_NUMBER_CONFLICT[figure=0+10+4+5+6+7+3;text=25+225+40+185+9],1c7bf0fb,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Money problems are measurement problems with dollars as the unit: nine passes at 25 dollars build 225, and a 40-dollar voucher leaves 185."
content/courses/measure-problems-g4/lessons/g4v-03-01.json,g4v-03-01,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,5f21acd1,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","The structure is identical to laps and shifts — equal groups first, single adjustment second."
content/courses/measure-problems-g4/lessons/g4v-03-02.json,g4v-03-02,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,d5ad152c,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Measurements often land between whole units. A line plot in quarter-inches records eight marks at 1/4, and four of them rebuild one inch."
content/courses/measure-problems-g4/lessons/g4v-03-02.json,g4v-03-02,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,f87d03ef,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Smaller pieces mean a bigger count — exactly the rule from converting units, now applied inside a single unit."
content/courses/measure-problems-g4/lessons/g4v-03-03.json,g4v-03-03,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,7b60a8e3,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Multi-step measurement problems chain everything: build a total from equal groups, adjust it, then convert the result to the unit asked for."
content/courses/measure-problems-g4/lessons/g4v-03-03.json,g4v-03-03,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,4c6cf3f5,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.",Do the steps in that order and each one stays simple. Convert first and you carry awkward numbers through every later step.
content/courses/measure-problems-g4/lessons/g4v-03-04.json,g4v-03-04,steps.0,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,4fcdc07a,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","A diagram makes the plan visible: equal parts for the groups, a crossed-off piece for what comes away, and a label for the unit."
content/courses/measure-problems-g4/lessons/g4v-03-04.json,g4v-03-04,steps.3,count-on-hops,SUPPRESS_KNOWN_MISMATCH,SUPPRESS_KNOWN_MISMATCH,,92f3e763,"A number line from 0 to 10. A blue dot sits on 4. Three orange hops step to 5, 6, then 7, where a green dot lands. The caption reads four plus three equals seven.","Where the crossing sits is the whole question — at the end of the bar it happens once, inside every part it happens to each group."
content/courses/measurement-data/lessons/md-01-01.json,md-01-01,steps.0,md3-clock-hands,RENDER,PASS,,345e9dac,"A clock at 3 o'clock with a short red hour hand pointing to 3 and a long blue minute hand pointing to 12. Two hands, two jobs: hour and minute.","A clock has two hands with two different jobs. The **SHORT hand names the hour** — a slow walker, passing one number per hour. The **LONG hand counts minutes** — a fast walker, lapping the whole face every hour. Read short first, long second."
content/courses/measurement-data/lessons/md-01-01.json,md-01-01,steps.3,md3-minute-code,RENDER,PASS,,48a7f9b3,"A clock whose numbers are relabelled in fives: 1 means 5 minutes, 2 means 10, up to 12 meaning 60, the minute hand's secret code. The minute code: each number counts by five.","The minute hand has a secret code: the numbers 1–12 work **double shifts**. For the minute hand, each number is worth FIVE minutes — pointing at 3 means 15, at 6 means 30, at 9 means 45. Count by fives around the face."
content/courses/measurement-data/lessons/md-01-02.json,md-01-02,steps.0,md3-time-twoways,RENDER,PASS,,52778cb2,"The same moment named two ways: 7:50 is also ten minutes to eight, because 60 minus 50 equals 10. 7:50 is the same as ten to eight.","Times have two ways of being said. **7:50 is also 'ten TO eight'** — ten minutes before the next hour. Early in the hour we count PAST the old hour; late in the hour we usually count TO the new one. Same moment, two names."
content/courses/measurement-data/lessons/md-01-02.json,md-01-02,steps.3,md3-time-twoways,RENDER,PASS,,37748bc3,"The same moment named two ways: 7:50 is also ten minutes to eight, because 60 minus 50 equals 10. 7:50 is the same as ten to eight.","The switch has a formula: **minutes-to = 60 − minutes-past.** At 5:50, that's 60 − 50 = 10 to six. The minute hand shows it too — once it crosses the 6-mark into the clock's left half, counting down to the next hour is the shorter story."
content/courses/measurement-data/lessons/md-01-03.json,md-01-03,steps.0,md3-elapsed,RENDER,PASS,,2a795d24,"A number line of time from 8:40 to 9:20 with a jump of 20 minutes to 9:00 and another 20 minutes to 9:20, totalling 40 minutes. Elapsed time on a number line: 40 minutes.","How long is it from 8:40 to 9:20? Lay time on a number line and **JUMP**: a friendly hop to 9:00 (20 minutes), then a hop to 9:20 (20 more). Two hops, 40 minutes. The hour border is your stepping stone — always land on it first."
content/courses/measurement-data/lessons/md-01-03.json,md-01-03,steps.3,md3-elapsed,RENDER,PASS,,82667e05,"A number line of time from 8:40 to 9:20 with a jump of 20 minutes to 9:00 and another 20 minutes to 9:20, totalling 40 minutes. Elapsed time on a number line: 40 minutes.","Why not just subtract the minute labels? Because **the hour rolls over at 60** — there is no 9:75 hiding after 9:59. Crossing an hour, label arithmetic breaks; the two-hop jump never does. That's the whole trick."
content/courses/measurement-data/lessons/md-02-01.json,md-02-01,steps.0,md3-mass-scale,RENDER,PASS,,71bf316d,"A balance scale weighing an apple at about 100 grams for light objects, with kilograms used for heavy objects. Grams for light, kilograms for heavy.",Heaviness is measured in **grams (g)** for light things and **kilograms (kg)** for heavy ones. Anchors to keep in your pocket: a paperclip is about 1 gram; a bag of flour is about 1 kilogram. Pick the unit that keeps the number friendly.
content/courses/measurement-data/lessons/md-02-01.json,md-02-01,steps.3,md3-kilo,RENDER,PASS,,51aecaed,"The code word kilo means one thousand, so one kilogram equals one thousand grams. Kilo means 1000: 1 kg equals 1000 g.","The two units are linked by a code word: **kilo means one thousand.** So **1 kilogram = 1,000 grams** — the kilo is a thousand-badge stamped on the gram. Going kg → g, stamp on three zeros; going g → kg, peel them off."
content/courses/measurement-data/lessons/md-02-02.json,md-02-02,steps.0,md3-liter,RENDER,PASS,,c76248a2,"A measuring jug filled to the one-liter line, showing liters measure how much a container holds. Liters measure how much fits.","Grams measure how HEAVY. **Liters (L) measure how MUCH liquid** — the space it fills, called capacity. Anchors: a juice carton holds about 1 liter; a big water bottle holds about 1 liter too. A bathtub? Many, many liters."
content/courses/measurement-data/lessons/md-02-02.json,md-02-02,steps.3,md3-liter,RENDER,PASS,,f004a587,"A measuring jug filled to the one-liter line, showing liters measure how much a container holds. Liters measure how much fits.","Careful — pourable is not the same as light. **Flour pours, but recipes WEIGH it in grams; water pours and we measure it in liters.** The question isn't 'does it pour?' — it's 'am I measuring the AMOUNT (liters) or the HEAVINESS (grams)?'"
content/courses/measurement-data/lessons/md-02-03.json,md-02-03,steps.0,md3-mass-scale,RENDER,PASS,,2eb81c57,"A balance scale weighing an apple at about 100 grams for light objects, with kilograms used for heavy objects. Grams for light, kilograms for heavy.","Now put the units to work. A measurement story is just arithmetic wearing a costume: **read what's being measured, pick the operation, keep the unit attached.** 'How much altogether' adds; 'how much is left' subtracts; 'how many fit' divides."
content/courses/measurement-data/lessons/md-02-03.json,md-02-03,steps.3,md3-liter,RENDER,PASS,,a8cf0b24,"A measuring jug filled to the one-liter line, showing liters measure how much a container holds. Liters measure how much fits.","Two-step stories chain the moves — and guard your answer with an estimate. Before trusting an exact number, ask: *is it even the right SIZE?* If you pour water OUT of a tank and get more than you started with, the answer is busted before you check a single digit."
