lesson_id,step_id,field,include_arithmetic,pattern,detail,text
lg-03-02,ch1,widget.successFeedback,true,RAW_FRACTION,"301/0","2^x = 20 → x ≈ 1.301/0.301 ≈ 4.32; sanity: 16 < 20 < 32. ✓"
lg-03-03,c2,body,true,WORD_TEARING,"…ve any insid⟦e ≤ 0⟧…","Logs on **both sides** with the same base? Equal logs mean equal insides: log₅(2x − 1) = log₅(x + 4) forces 2x − 1 = x + 4, so x = 5. But logs bring their **domain**: every inside must end up **positive**. Candidates that leave any inside ≤ 0 are extraneous — the radical-equations discipline, back again."
lg-03-03,i2,widget.options[].feedback,true,WORD_TEARING,"…x = −2 put⟦s −2⟧…","x = −2 puts −2 and −5 inside logs — no logarithm accepts a negative."
lg-03-03,i2,widget.options[].feedback,true,WORD_TEARING,"…2 puts −2 an⟦d −5⟧…","x = −2 puts −2 and −5 inside logs — no logarithm accepts a negative."
lg-03-03,k2,widget.options[].feedback,true,WORD_TEARING,"… 8 gives 4 o⟦r −2⟧…","Right — x(x − 2) = 8 gives 4 or −2; only 4 keeps both insides positive."
lg-03-03,r1,takeaways,true,WORD_TEARING,"… = k ⟺ insid⟦e = b^k⟧…","log_b(inside) = k ⟺ inside = b^k."
lg-04-01,ch1,explanationVariants,true,RAW_CARET,"^","A(t) = 100e^(0.5t) at t = 4: 100e² ≈ 100 · 7.389 ≈ 738.9 → 739."
lg-04-03,c2,body,true,RAW_CARET,"^","With structure around the power, **isolate first** — the standing rule. 5e^(2x) = 20: divide by 5 → e^(2x) = 4 → take ln → 2x = ln 4 → x = (ln 4)/2. And since ln 4 = 2 ln 2, that's exactly **ln 2 ≈ 0.693**. The properties keep simplifying after the solve."
lg-04-03,k2,widget.options[].feedback,true,WORD_TEARING,"…Th⟦e ÷2⟧…","The ÷2 happens inside the exponent's derivation (8/2 = 4), not after: x = e⁴."
lg-04-03,k3,widget.options[].feedback,true,WORD_TEARING,"…→ x = −4 (an⟦d −5⟧…","e⁰ = 1 (not 0): x + 5 = 1 → x = −4 (and −5 would make the input 0, which IS banned)."
lg-05-01,c1,body,true,RAW_CARET,"^","The all-purpose continuous model: **A = P·e^(rt)** — P the start, r the continuous rate (negative for decay), t the time. $500 at 6% for 10 years: A = 500·e^0.6 ≈ 500 · 1.822 = **$911**. Algebra 1's a·bˣ models, upgraded to compound every instant."
lg-05-01,k1,explanationVariants,true,WORD_TEARING,"…Coefficien⟦t = s⟧…","Coefficient = start; exponent coefficient = continuous rate."
lg-05-01,k1,explanationVariants,true,WORD_TEARING,"…t coefficien⟦t = c⟧…","Coefficient = start; exponent coefficient = continuous rate."
lg-05-01,i2,widget.commonErrors[].feedback,true,RAW_FRACTION,"693/0","t = (ln 2)/0.07 = 0.693/0.07 ≈ 9.9 — dividing by 0.0485 or similar misreads the rate."
lg-05-01,i2,widget.commonErrors[].feedback,true,RAW_FRACTION,"693/0","Divide ln 2 BY the rate: 0.693/0.07 ≈ 9.9 years (0.14 inverts the division)."
lg-05-01,ch1,widget.commonErrors[].feedback,true,RAW_FRACTION,"405/5","Divide ln 1.5 by the 5 YEARS: 0.405/5 = 0.081 → 8.1% (40.5 skips that division)."
lg-05-01,ch1,widget.commonErrors[].feedback,true,RAW_FRACTION,"5/5","The naive (150/300)/5 = 10% ignores compounding — continuously, only ln 1.5/5 ≈ 8.1% is needed."
lg-05-01,r1,body,true,RAW_CARET,"^","A = Pe^(rt): e evaluates forward, ln solves backward."
lg-05-01,r1,takeaways,true,WORD_TEARING,"…Coefficien⟦t = s⟧…","Coefficient = start; exponent coefficient = continuous rate (sign = direction)."
lg-05-01,r1,takeaways,true,WORD_TEARING,"…t coefficien⟦t = c⟧…","Coefficient = start; exponent coefficient = continuous rate (sign = direction)."
lg-05-01,r1,takeaways,true,WORD_TEARING,"…us rate (sig⟦n = d⟧…","Coefficient = start; exponent coefficient = continuous rate (sign = direction)."
lg-05-02,c1,body,true,RAW_CARET,"^","Radioactive decay runs on a **half-life** h: every h units of time, half the sample survives. The model: **N = N₀ · (1/2)^(t/h)**. Iodine-131's half-life is 8 days; 160 mg after 24 days is 3 half-lives: 160 → 80 → 40 → **20 mg**. The exponent t/h counts the halvings."
lg-05-02,c2,body,true,RAW_CARET,"^","Fractional half-lives run through the formula's exponent. After 4 days with h = 8: N = 160·(1/2)^(4/8) = 160·(1/2)^(1/2) ≈ 160 · 0.707 ≈ 113 mg — about **71% survives** at the halfway mark, not 75%, because decay compounds. And 'how long?' questions fall to ln, exactly like every exponential equation."
lg-05-02,k1,explanationVariants,true,RAW_CARET,"^","In N = 500·(1/2)^(t/12), the 12 divides t — it's the half-life; 500 is the start."
lg-05-02,i2,widget.fallbackFeedback,true,RAW_FRACTION,"1/8","(1/2)³ = 1/8 → 500/8 = 62.5."
lg-05-02,i2,widget.commonErrors[].feedback,true,RAW_FRACTION,"1/8","36/12 = 3, so (1/2)³ = 1/8: 500/8 = 62.5 (dividing by 36 treats time as the divisor)."
lg-05-02,k3,explanationVariants,true,RAW_FRACTION,"1/16","(1/2)^(t/8) = 1/16: since 1/16 = (1/2)⁴, t/8 = 4 → t = 32 days."
lg-05-02,ch1,hints,true,RAW_FRACTION,"204/0","(t/10) · ln(1/2) = ln 0.3 → t/10 = 1.204/0.693 ≈ 1.74."
lg-05-02,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…1.74 halving⟦s × 10 = 17.4⟧…","Multiply by the half-life 10: (1.204/0.693) ≈ 1.74 halvings × 10 = 17.4 years."
lg-05-02,ch1,widget.commonErrors[].feedback,true,RAW_FRACTION,"204/0","Multiply by the half-life 10: (1.204/0.693) ≈ 1.74 halvings × 10 = 17.4 years."
lg-05-03,c1,body,true,WORD_TEARING,"…ep of 1 mean⟦s ×10⟧…","Some quantities span such vast ranges that scientists measure their **logarithms** instead. On a log scale, **each step of 1 means ×10 underneath**: a magnitude-6 earthquake shakes 10 times harder than a magnitude 5, and 100 times harder than a magnitude 4. Equal steps, equal multiplications."
lg-05-03,c2,body,true,WORD_TEARING,"… of 10 dB pe⟦r ×10⟧…","pH runs the same way (each pH step = ×10 in acidity, downward: pH 3 is 10× more acidic than pH 4), and decibels use steps of 10 dB per ×10 of intensity. Converting is always the same move: **factor = 10^(difference in scale readings)** — and backwards, **difference = log(factor)**."
lg-05-03,c2,body,true,WORD_TEARING,"…ove: **facto⟦r = 10⟧…","pH runs the same way (each pH step = ×10 in acidity, downward: pH 3 is 10× more acidic than pH 4), and decibels use steps of 10 dB per ×10 of intensity. Converting is always the same move: **factor = 10^(difference in scale readings)** — and backwards, **difference = log(factor)**."
lg-05-03,c2,body,true,WORD_TEARING,"… **differenc⟦e = l⟧…","pH runs the same way (each pH step = ×10 in acidity, downward: pH 3 is 10× more acidic than pH 4), and decibels use steps of 10 dB per ×10 of intensity. Converting is always the same move: **factor = 10^(difference in scale readings)** — and backwards, **difference = log(factor)**."
lg-05-03,c2,body,true,RAW_CARET,"^","pH runs the same way (each pH step = ×10 in acidity, downward: pH 3 is 10× more acidic than pH 4), and decibels use steps of 10 dB per ×10 of intensity. Converting is always the same move: **factor = 10^(difference in scale readings)** — and backwards, **difference = log(factor)**."
lg-05-03,k1,explanationVariants,true,WORD_TEARING,"…Lower p⟦H = m⟧…","Lower pH = more acid; each step is a factor of ten."
lg-05-03,k2,explanationVariants,true,RAW_CARET,"^","A gap of 1.5 means 10^1.5 = 10 · 10^0.5 ≈ 10 · 3.16 ≈ 31.6× — between 10× and 100×."
lg-05-03,r1,body,true,WORD_TEARING,"…steps: facto⟦r = 10⟧…","Log scales turn factors into steps: factor = 10^gap, gap = log(factor)."
lg-05-03,r1,body,true,WORD_TEARING,"…= 10^gap, ga⟦p = l⟧…","Log scales turn factors into steps: factor = 10^gap, gap = log(factor)."
lg-05-03,r1,body,true,RAW_CARET,"^","Log scales turn factors into steps: factor = 10^gap, gap = log(factor)."
lg-05-03,r1,takeaways,true,WORD_TEARING,"… step of 1 i⟦s ×10⟧…","Each step of 1 is ×10 underneath — steps add, factors multiply."
mc-01-01,c1,body,true,WORD_TEARING,"… **kilo mean⟦s ×1000⟧…","Remember the kilo-badge from big numbers? A kilogram works exactly the same way: **kilo means ×1000.** 1 kilogram = 1,000 grams. The same badge that turned a thousand into 'kilo' on a big number now turns a thousand grams into one kilogram."
mc-01-01,c1,body,true,WORD_TEARING,"…** 1 kilogra⟦m = 1⟧…","Remember the kilo-badge from big numbers? A kilogram works exactly the same way: **kilo means ×1000.** 1 kilogram = 1,000 grams. The same badge that turned a thousand into 'kilo' on a big number now turns a thousand grams into one kilogram."
mc-01-01,i1,widget.missFeedback,true,WORD_TEARING,"…bs the ladde⟦r ×1000⟧…","Kilo climbs the ladder ×1000; centi and milli count how many small pieces fit into one base unit."
mc-01-01,i1,widget.successFeedback,true,WORD_TEARING,"…Kilo i⟦s ×1000⟧…","Kilo is ×1000 bigger; centi needs 100 to make a whole; milli needs 1,000."
mc-01-01,k1,explanationVariants,true,WORD_TEARING,"…o badge mean⟦s ×1000⟧…","The kilo badge means ×1000, so 1 kilogram is 1,000 grams."
mc-01-01,c2,body,true,WORD_TEARING,"…** Kilo mean⟦s ×1000⟧…","Here's the useful part: the badge works **no matter what you're measuring.** Kilo means ×1000 whether it's attached to grams (mass), meters (length), or anything else. One badge system, many quantities — that's the whole point of the metric system."
mc-01-01,k2,explanationVariants,true,WORD_TEARING,"…o still mean⟦s ×1000⟧…","Kilo still means ×1000, whether it's grams or meters — 1 kilometer is 1,000 meters."
mc-01-01,i2,widget.successFeedback,true,WORD_TEARING,"…Kilo mean⟦s ×1000⟧…","Kilo means ×1000 for mass AND length; centi means 100-make-one for length AND volume."
mc-01-01,ch1,hints,true,WORD_TEARING,"…1 kilogra⟦m = 1⟧…","1 kilogram = 1,000 grams."
mc-01-01,r1,takeaways,true,WORD_TEARING,"…Kilo mean⟦s ×1000⟧…","Kilo means ×1000 of the base unit, no matter what's being measured."
mc-01-01,rem-mb-c,body,true,WORD_TEARING,"… always mean⟦s ×1000⟧…","Quick rewind. **Kilo always means ×1000.** It doesn't matter if it's kilograms, kilometers, or kiloliters — the badge multiplies by 1,000 every time. 1 kilogram = 1,000 grams; 1 kilometer = 1,000 meters."
mc-01-01,rem-mb-c,body,true,WORD_TEARING,"…e. 1 kilogra⟦m = 1⟧…","Quick rewind. **Kilo always means ×1000.** It doesn't matter if it's kilograms, kilometers, or kiloliters — the badge multiplies by 1,000 every time. 1 kilogram = 1,000 grams; 1 kilometer = 1,000 meters."
mc-01-01,rem-mb-c,body,true,WORD_TEARING,"…; 1 kilomete⟦r = 1⟧…","Quick rewind. **Kilo always means ×1000.** It doesn't matter if it's kilograms, kilometers, or kiloliters — the badge multiplies by 1,000 every time. 1 kilogram = 1,000 grams; 1 kilometer = 1,000 meters."
mc-01-01,rem-mb-k,explanationVariants,true,WORD_TEARING,"…Kilo mean⟦s ×1000⟧…","Kilo means ×1000: 1 kiloliter is 1,000 liters."
mc-01-01,rem-mb-k,widget.options[].feedback,true,WORD_TEARING,"… always mean⟦s ×1000⟧…","Kilo always means ×1000."
mc-01-01,rem-mb-k,widget.options[].feedback,true,WORD_TEARING,"…e. Kilo mean⟦s ×1000⟧…","100 belongs to a centi badge. Kilo means ×1000: 1,000 liters."
mc-01-01,rem-mb-k,widget.options[].feedback,true,WORD_TEARING,"…p. Kilo mean⟦s ×1000⟧…","Too small a jump. Kilo means ×1000: 1,000 liters."
mc-01-02,c1,body,true,WORD_TEARING,"…ladder: 10 m⟦m = 1⟧…","The length ladder: 10 mm = 1 cm, 100 cm = 1 m, 1,000 m = 1 km. Each step is its own badge. To convert, multiply when going from a bigger unit to a smaller one, and divide when going from smaller to bigger."
mc-01-02,c1,body,true,WORD_TEARING,"… 1 cm, 100 c⟦m = 1⟧…","The length ladder: 10 mm = 1 cm, 100 cm = 1 m, 1,000 m = 1 km. Each step is its own badge. To convert, multiply when going from a bigger unit to a smaller one, and divide when going from smaller to bigger."
mc-01-02,k1,explanationVariants,true,WORD_TEARING,"… m, so 400 c⟦m ÷ 100 = 4⟧…","100 cm make 1 m, so 400 cm ÷ 100 = 4 m."
mc-01-02,c2,body,true,WORD_TEARING,"…/m × 10 mm/c⟦m = 1⟧…","Some conversions need **two hops.** To go from meters to millimeters directly, combine both badges: 100 cm/m × 10 mm/cm = 1,000 mm per meter. So 1 km to cm hops through meters: 1 km = 1,000 m = 1,000×100 = 100,000 cm."
mc-01-02,c2,body,true,WORD_TEARING,"… meters: 1 k⟦m = 1⟧…","Some conversions need **two hops.** To go from meters to millimeters directly, combine both badges: 100 cm/m × 10 mm/cm = 1,000 mm per meter. So 1 km to cm hops through meters: 1 km = 1,000 m = 1,000×100 = 100,000 cm."
mc-01-02,k2,explanationVariants,true,WORD_TEARING,"…ers is alway⟦s ×1⟧…","Skip the middle step: meters to millimeters is always ×1,000."
mc-01-02,k3,explanationVariants,true,WORD_TEARING,"…2 k⟦m = 2⟧…","2 km = 2,000 m = 2,000×100 = 200,000 cm — combining both hops."
mc-01-02,k3,explanationVariants,true,WORD_TEARING,"…y multiplyin⟦g ×1⟧…","Kilometers to centimeters skips meters by multiplying ×1,000 then ×100."
mc-01-02,k3,explanationVariants,true,WORD_TEARING,"…g ×1,000 the⟦n ×100⟧…","Kilometers to centimeters skips meters by multiplying ×1,000 then ×100."
mc-01-02,ch1,explanationVariants,true,WORD_TEARING,"…3 k⟦m = 3⟧…","3 km = 3,000 m; adding the 250 m already marked gives 3,000+250=3,250 m total."
mc-01-02,ch1,hints,true,WORD_TEARING,"…3 k⟦m = 3⟧…","3 km = 3,000 m."
mc-01-02,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"…t first: 3 k⟦m = 3⟧…","253 treats the 3 as if it were already in meters. Convert first: 3 km = 3,000 m, then add 250: 3,250."
mc-01-02,r1,takeaways,true,WORD_TEARING,"…ter is alway⟦s ×1⟧…","Some conversions combine two badges in one hop — meter to millimeter is always ×1,000."
mc-01-02,rem-cl-k,widget.options[].feedback,true,WORD_TEARING,"…at's ×10, no⟦t ×100⟧…","That's ×10, not ×100. Meters to centimeters is ×100: 200 cm."
mc-01-02,rem-cl-k,widget.options[].feedback,true,WORD_TEARING,"…entimeters i⟦s ×100⟧…","That's ×10, not ×100. Meters to centimeters is ×100: 200 cm."
mc-01-02,rem-cl-k,widget.options[].feedback,true,WORD_TEARING,"…entimeters i⟦s ×100⟧…","That's ×1,000, one badge too many. Meters to centimeters is ×100: 200 cm."
mc-01-03,c1,body,true,WORD_TEARING,"…**1,000 gram⟦s = 1⟧…","The same kilo badge you just used for length works for mass and volume too. **1,000 grams = 1 kilogram. 1,000 milliliters = 1 liter.** Same ×1000 rule, just measuring weight and liquid instead of distance."
mc-01-03,c1,body,true,WORD_TEARING,"…0 milliliter⟦s = 1⟧…","The same kilo badge you just used for length works for mass and volume too. **1,000 grams = 1 kilogram. 1,000 milliliters = 1 liter.** Same ×1000 rule, just measuring weight and liquid instead of distance."
mc-01-03,c1,body,true,WORD_TEARING,"…liter.** Sam⟦e ×1000⟧…","The same kilo badge you just used for length works for mass and volume too. **1,000 grams = 1 kilogram. 1,000 milliliters = 1 liter.** Same ×1000 rule, just measuring weight and liquid instead of distance."
mc-01-03,i1,widget.successFeedback,true,WORD_TEARING,"…kg — the sam⟦e ×1⟧…","5 kg→5,000 g, 3 L→3,000 mL, 4,000 g→4 kg — the same ×1,000 badge every time."
mc-01-03,k1,explanationVariants,true,WORD_TEARING,"…o badge mean⟦s ×1000⟧…","The kilo badge means ×1000, so 5 kg is 5×1,000=5,000 g."
mc-01-03,k2,explanationVariants,true,WORD_TEARING,"…, so 6,000 m⟦L ÷ 1⟧…","1,000 mL make 1 L, so 6,000 mL ÷ 1,000 = 6 L."
mc-01-03,rem-mv-c,body,true,WORD_TEARING,"…o badge mean⟦s ×1⟧…","Quick rewind. **The kilo badge means ×1,000 for mass and volume too.** For 3 kg to g: multiply by 1,000 (3×1,000=3,000 g). For 2,000 mL to L: divide by 1,000 (2,000÷1,000=2 L)."
mc-01-03,rem-mv-k,widget.options[].feedback,true,WORD_TEARING,"…t's ×100, no⟦t ×1⟧…","That's ×100, not ×1,000. Kilograms to grams is ×1,000: 3,000 g."
mc-01-03,rem-mv-k,widget.options[].feedback,true,WORD_TEARING,"…s to grams i⟦s ×1⟧…","That's ×100, not ×1,000. Kilograms to grams is ×1,000: 3,000 g."
mc-01-03,rem-mv-k,widget.options[].feedback,true,WORD_TEARING,"…s to grams i⟦s ×1⟧…","That's ×10, far too small. Kilograms to grams is ×1,000: 3,000 g."
mc-02-01,c1,body,true,WORD_TEARING,"…MULA — lengt⟦h × w⟧…","You already know area from counting unit squares tiled inside a rectangle. That counting has a name: the **AREA FORMULA — length × width.** An 8-by-6 rectangle has 8×6=48 unit squares, no counting required."
mc-02-01,k1,explanationVariants,true,WORD_TEARING,"…Are⟦a = l⟧…","Area = length × width = 9 × 5 = 45."
mc-02-01,k1,explanationVariants,true,WORD_TEARING,"…Area = lengt⟦h × w⟧…","Area = length × width = 9 × 5 = 45."
mc-02-01,k1,explanationVariants,true,WORD_TEARING,"…ength × widt⟦h = 9 × 5 = 45⟧…","Area = length × width = 9 × 5 = 45."
mc-02-01,k1,widget.commonErrors[].feedback,true,WORD_TEARING,"…a uses lengt⟦h × w⟧…","14 adds the sides instead of multiplying. Area uses length × width: 9×5=45."
mc-02-01,r1,takeaways,true,WORD_TEARING,"…Are⟦a = l⟧…","Area = length × width — the formula replaces counting unit squares one by one."
mc-02-01,r1,takeaways,true,WORD_TEARING,"…Area = lengt⟦h × w⟧…","Area = length × width — the formula replaces counting unit squares one by one."
mc-02-01,rem-af-c,body,true,WORD_TEARING,"…ewind. **Are⟦a = l⟧…","Quick rewind. **Area = length × width.** For a 4-by-3 rectangle: 4×3=12 square units — the same as counting 12 tiles, just faster."
mc-02-01,rem-af-c,body,true,WORD_TEARING,"…Area = lengt⟦h × w⟧…","Quick rewind. **Area = length × width.** For a 4-by-3 rectangle: 4×3=12 square units — the same as counting 12 tiles, just faster."
mc-02-02,c1,body,true,WORD_TEARING,"…: **PERIMETE⟦R = 2 × (length + width)⟧…","Remember walking the fence — tracing every side and adding the distances? That has a formula name too: **PERIMETER = 2 × (length + width).** For a 6-by-4 rectangle: 2×(6+4)=2×10=**20.** Two lengths, two widths, walked all the way around."
mc-02-02,k3,widget.fallbackFeedback,true,WORD_TEARING,"…13) is lengt⟦h+w⟧…","Half the perimeter (26÷2=13) is length+width; subtract the known side (7)."
mc-02-02,r1,takeaways,true,WORD_TEARING,"…Perimete⟦r = 2 × (length + width)⟧…","Perimeter = 2 × (length + width) — walking every side, formalized."
mc-02-02,rem-pf-c,body,true,WORD_TEARING,"…. **Perimete⟦r = 2 × (length + width)⟧…","Quick rewind. **Perimeter = 2 × (length + width).** For a 5-by-2 rectangle: 5+2=7, then 2×7=14 — walking all four sides."
mc-02-03,k1,widget.fallbackFeedback,true,WORD_TEARING,"… area: lengt⟦h × w⟧…","Painting covers a surface — that's area: length × width."
mc-02-03,rem-wp-c,body,true,WORD_TEARING,"…surface (are⟦a = l⟧…","Quick rewind. **Covering verbs mean area; edge verbs mean perimeter.** 'Paint the wall' covers a surface (area = length × width). 'Fence the yard' traces an edge (perimeter = 2 × (length + width))."
mc-02-03,rem-wp-c,body,true,WORD_TEARING,"…area = lengt⟦h × w⟧…","Quick rewind. **Covering verbs mean area; edge verbs mean perimeter.** 'Paint the wall' covers a surface (area = length × width). 'Fence the yard' traces an edge (perimeter = 2 × (length + width))."
mc-02-03,rem-wp-c,body,true,WORD_TEARING,"…ge (perimete⟦r = 2 × (length + width)⟧…","Quick rewind. **Covering verbs mean area; edge verbs mean perimeter.** 'Paint the wall' covers a surface (area = length × width). 'Fence the yard' traces an edge (perimeter = 2 × (length + width))."
mc-03-02,i1,widget.successFeedback,true,WORD_TEARING,"…4 hour⟦s × 30⟧…","4 hours × 30° = 120° — four hour-jumps around the clock face."
mc-03-02,i2,widget.successFeedback,true,WORD_TEARING,"…5 hour⟦s × 30⟧…","5 hours × 30° = 150°."
mc-03-02,ch1,widget.commonErrors[].feedback,true,WORD_TEARING,"… way: 5 hour⟦s × 30⟧…","7 is the hour number itself, not the degree measure. Counting the short way: 5 hours × 30° = 150°."
mc-03-02,rem-pr-k,widget.options[].feedback,true,WORD_TEARING,"…3 hour⟦s × 30⟧…","3 hours × 30° = 90°."
mc-04-03,i2,widget.missFeedback,true,WORD_TEARING,"…Lin⟦e=180⟧…","Line=180°, right angle=90°, full turn around a point=360°."
mc-04-03,i2,widget.missFeedback,true,WORD_TEARING,"…, right angl⟦e=90⟧…","Line=180°, right angle=90°, full turn around a point=360°."
mc-04-03,i2,widget.missFeedback,true,WORD_TEARING,"…round a poin⟦t=360⟧…","Line=180°, right angle=90°, full turn around a point=360°."
mc-05-01,c2,body,true,RAW_FRACTION,"6/8","Once you've read the eighths, simplify if you can — reusing the greatest-common-factor skill. 6/8 shares a factor of 2 with 8, so it simplifies to **3/4.**"
mc-05-01,k2,widget.commonErrors[].feedback,true,RAW_FRACTION,"4/8","8 is the denominator BEFORE simplifying. 4/8 shares a factor of 4 with 8 — dividing both gives 1/2, denominator 2."
mc-05-01,k2,widget.commonErrors[].feedback,true,RAW_FRACTION,"4/8","1 is the simplified NUMERATOR, not the denominator. 4/8 simplifies to 1/2 — denominator 2."
mc-05-01,k3,widget.options[].feedback,true,RAW_FRACTION,"3/8","That divides only the numerator. 3/8 shares no common factor with 8 besides 1 — it stays 3/8."
mc-05-01,k3,widget.options[].feedback,true,RAW_FRACTION,"3/8","That's an equivalent fraction, not a simplified one — and it's not in lowest terms either. 3/8 is already simplest."
mc-05-02,k3,widget.options[].feedback,true,RAW_FRACTION,"3/8","Measuring order doesn't matter — stack height does. 3/8 has only 2 leaves, fewer than 1/2's 3."
mc-05-02,k3,widget.options[].feedback,true,RAW_FRACTION,"7/8","A bigger NUMBER doesn't mean a taller stack. 7/8 has only 1 leaf — the shortest stack here."
mc-05-03,c2,body,true,RAW_FRACTION,"1/2","Finding the **difference** between the longest and shortest measurement reuses fraction subtraction from before: the longest button is 3/4, the shortest is 1/4, so 3/4−1/4=2/4, which simplifies to **1/2.**"
mc-05-03,k2,widget.commonErrors[].feedback,true,RAW_FRACTION,"2/4","4 is the denominator BEFORE simplifying (2/4). 2/4 shares a factor of 2 with its numerator — simplified, that's 1/2, denominator 2."
mc-05-03,k2,widget.commonErrors[].feedback,true,RAW_FRACTION,"2/4","1 is the simplified NUMERATOR, not the denominator. 2/4 simplifies to 1/2 — denominator 2."
mc-05-03,ch1,widget.commonErrors[].feedback,true,RAW_FRACTION,"1/2","8 is the total button count, not a difference. At-least-1/2 has 5 buttons; less-than-1/2 has 3: 5−3=2 more."
mc-05-03,ch1,widget.commonErrors[].feedback,true,RAW_FRACTION,"1/2","5 is just the at-least-1/2 count alone. Subtract the less-than-1/2 count (3): 5−3=2."
mc-05-03,rem-lq-k,widget.options[].feedback,true,RAW_FRACTION,"1/4","That's an equivalent fraction, not simplified. 1/4+1/4=2/4, which simplifies to 1/2."
mmt-01-01,c2,body,true,WORD_TEARING,"…tract: lengt⟦h = e⟧…","If the object doesn't start at 0, subtract: length = end mark − start mark. Starting at 2 and ending at 7 is 7 − 2 = 5 inches, not 7."
mmt-01-01,c2,body,true,WORD_TEARING,"…th = end mar⟦k − s⟧…","If the object doesn't start at 0, subtract: length = end mark − start mark. Starting at 2 and ending at 7 is 7 − 2 = 5 inches, not 7."
mmt-01-01,r1,takeaways,true,WORD_TEARING,"…Lengt⟦h = e⟧…","Length = end mark − start mark."
mmt-01-01,r1,takeaways,true,WORD_TEARING,"…th = end mar⟦k − s⟧…","Length = end mark − start mark."
mmt-01-02,r1,takeaways,true,WORD_TEARING,"…Lengt⟦h = e⟧…","Length = end mark − start mark, always."
mmt-01-02,r1,takeaways,true,WORD_TEARING,"…th = end mar⟦k − s⟧…","Length = end mark − start mark, always."
mmt-03-01,c1,body,true,WORD_TEARING,"…ents**: penn⟦y = 1⟧…","Each coin has a value in **cents**: penny = 1¢, nickel = 5¢, dime = 10¢, quarter = 25¢. Bigger coins aren't always worth more — a dime is smaller than a nickel but worth twice as much!"
mmt-03-01,c1,body,true,WORD_TEARING,"… = 1¢, nicke⟦l = 5⟧…","Each coin has a value in **cents**: penny = 1¢, nickel = 5¢, dime = 10¢, quarter = 25¢. Bigger coins aren't always worth more — a dime is smaller than a nickel but worth twice as much!"
mmt-03-01,c1,body,true,WORD_TEARING,"…el = 5¢, dim⟦e = 10⟧…","Each coin has a value in **cents**: penny = 1¢, nickel = 5¢, dime = 10¢, quarter = 25¢. Bigger coins aren't always worth more — a dime is smaller than a nickel but worth twice as much!"
mmt-03-01,c1,body,true,WORD_TEARING,"… 10¢, quarte⟦r = 25⟧…","Each coin has a value in **cents**: penny = 1¢, nickel = 5¢, dime = 10¢, quarter = 25¢. Bigger coins aren't always worth more — a dime is smaller than a nickel but worth twice as much!"
mmt-03-01,k3,widget.fallbackFeedback,true,WORD_TEARING,"…5 nickel⟦s = 5 × 5 = 25⟧…","5 nickels = 5 × 5 = 25 cents."
mmt-03-01,rem-mcn-c,body,true,WORD_TEARING,"… value: penn⟦y = 1⟧…","Each US coin has a fixed value: penny = 1¢, nickel = 5¢, dime = 10¢, quarter = 25¢. Memorize these four values — the coin's size doesn't tell you its worth."
mmt-03-01,rem-mcn-c,body,true,WORD_TEARING,"… = 1¢, nicke⟦l = 5⟧…","Each US coin has a fixed value: penny = 1¢, nickel = 5¢, dime = 10¢, quarter = 25¢. Memorize these four values — the coin's size doesn't tell you its worth."
mmt-03-01,rem-mcn-c,body,true,WORD_TEARING,"…el = 5¢, dim⟦e = 10⟧…","Each US coin has a fixed value: penny = 1¢, nickel = 5¢, dime = 10¢, quarter = 25¢. Memorize these four values — the coin's size doesn't tell you its worth."
mmt-03-01,rem-mcn-c,body,true,WORD_TEARING,"… 10¢, quarte⟦r = 25⟧…","Each US coin has a fixed value: penny = 1¢, nickel = 5¢, dime = 10¢, quarter = 25¢. Memorize these four values — the coin's size doesn't tell you its worth."
mmt-03-01,rem-mcn-k,explanationVariants,true,WORD_TEARING,"…Dim⟦e = 10⟧…","Dime = 10¢."
mmt-03-02,c3,body,true,WORD_TEARING,"…or 2 quarter⟦s + 5⟧…","Mixing coin types is normal in real life — a dollar can be made many different ways, like 4 quarters, or 10 dimes, or 2 quarters + 5 dimes."
mmt-03-02,k2,widget.fallbackFeedback,true,WORD_TEARING,"…5 nickel⟦s = 25⟧…","5 nickels = 25 cents."
mmt-03-03,r1,takeaways,true,WORD_TEARING,"…mber of coin⟦s = t⟧…","Number of coins = total cents ÷ one coin's value."
mmt-03-03,r1,takeaways,true,WORD_TEARING,"…= total cent⟦s ÷ o⟧…","Number of coins = total cents ÷ one coin's value."
mmt-04-01,r1,takeaways,true,WORD_TEARING,"…Minute⟦s = c⟧…","Minutes = clock number × 5."
mmt-04-01,r1,takeaways,true,WORD_TEARING,"… clock numbe⟦r × 5⟧…","Minutes = clock number × 5."
mmt-04-03,r1,takeaways,true,WORD_TEARING,"…Minute⟦s = m⟧…","Minutes = minute hand's clock number × 5."
mmt-04-03,r1,takeaways,true,WORD_TEARING,"… clock numbe⟦r × 5⟧…","Minutes = minute hand's clock number × 5."
mmt-05-01,rem-mpg-k,widget.fallbackFeedback,true,WORD_TEARING,"…4 picture⟦s = 4⟧…","4 pictures = 4 votes."
md-01-01,k1,widget.hourFeedback,true,WORD_TEARING,"…nutes (7-mar⟦k = 35⟧…","Hands swapped! That reading treats the LONG hand as the hour (12) and the short one as minutes (7-mark = 35). Short names the hour: it's 7."
