# sourceSeal=ae399cc+inputs.a0bbd8591c69 inputFiles=1969 generatedBy=scripts/audit/mcq-leakage.mts
# One row per (item, tell). Each tell is a documented multiple-choice writing failure, scored
# independently — a length leak is a different repair from a lone-justification leak.
# NOT a rewrite list: MCQ review is grouped by misconception family, and nothing is reworded by
# string length alone. A row is a candidate for a human read that starts from a named cause.
source,owner,unit,tell,detail,prompt,correct,distractors,path
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-rational-cuts__mcq,length-prose-vs-prose,100 chars vs longest distractor 49,A student charts x/(x − 5) using ONLY the cut x = 0. What goes wrong?,"The sign also flips at the excluded value 5, so their 'x > 0' interval wrongly mixes − and + regions",x = 0 shouldn't be a cut at all · Nothing — only zeros of the top can flip the sign,
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-rrt-list__mcq,length-prose-vs-prose,72 chars vs longest distractor 39,Which statement about the Rational Root Theorem is true?,"Every rational zero must appear on the list, but candidates can all fail",The list also catches irrational zeros · At least one candidate is always a zero,
generated,g12-polynomial-rational-analysis,polynomial-rational-analysis__pra-slant-when__mcq,length-prose-vs-prose,64 chars vs longest distractor 26,k(x) = (x⁴ + 2)/(x − 1). What is true of its far-out behavior?,No horizontal or slant asymptote — the quotient is a cubic curve,Horizontal asymptote y = 1 · A slant asymptote,
generated,g12-trig-graphs-inverses,trig-graphs-inverses__tg-arccos__mcq,length-prose-vs-prose,63 chars vs longest distractor 26,What happens to arctan(x) as x grows without bound?,It approaches π/2 but never reaches it — a horizontal asymptote,It grows without bound too · It reaches π/2 at x = 1000,
generated,g12-trig-graphs-inverses,trig-graphs-inverses__tg-arcsin__mcq,length-prose-vs-prose,69 chars vs longest distractor 29,sin(5π/6) = 1/2 too. Why isn't arcsin(1/2) = 5π/6?,"5π/6 is outside the restricted branch [−π/2, π/2] that defines arcsin",It is — arcsin has two values · Because 5π/6 is negative,
generated,g12-trig-graphs-inverses,trig-graphs-inverses__tg-arcsin__mcq,length-answer-explains-itself,33 chars vs longest distractor 10,What is arcsin(2)?,not defined — no angle has sine 2,π/2 · About 1.09,
generated,g12-trig-graphs-inverses,trig-graphs-inverses__tg-cos-graph__mcq,length-prose-vs-prose,21 chars vs longest distractor 5,"For y = 2 cos x + 3, where does the graph FIRST cross its midline (x > 0)?","x = π/2, heading down",x = π · x = 0,
generated,g12-trig-graphs-inverses,trig-graphs-inverses__tg-mixed-comp__mcq,length-answer-explains-itself,40 chars vs longest distractor 4,What is cos(arcsin(−3/5))?,+4/5 — branch angles always have cos ≥ 0,−4/5 · −3/5,
generated,g12-trig-graphs-inverses,trig-graphs-inverses__tg-tan-transform__mcq,length-answer-explains-itself,53 chars vs longest distractor 27,What does the 3 do in y = 3 tan x?,Steepens each branch — the graph still has no maximum,Sets the maximum value to 3 · Changes the period to π/3,
generated,g12-trig-identities-equations,trig-identities-equations__ti-general__mcq,length-prose-vs-prose,31 chars vs longest distractor 18,The GENERAL solution of cos x = 1/2 is:,x = π/3 + 2πk or x = 5π/3 + 2πk,x = π/3 + πk · x = π/3 + 2πk only,
generated,g12-trig-identities-equations,trig-identities-equations__ti-prove__mcq,length-answer-explains-itself,29 chars vs longest distractor 11,"After rewriting, the left side (sin θ/cos θ)·cos θ becomes:",sin θ — the proof is complete,sin θ·cos²θ · tan θ,
generated,g12-trig-identities-equations,trig-identities-equations__ti-tan-ladder__mcq,length-prose-vs-prose,26 chars vs longest distractor 12,The general solution of sin x = 0 is best written as:,x = πk (one merged family),x = 2πk only · x = π/2 + πk,
generated,g12-vectors-matrices,vectors-matrices__vec-direction__mcq,length-prose-vs-prose,21 chars vs longest distractor 7,"The direction angle of v = ⟨−3, 4⟩ is closest to:",126.87° (Quadrant II),−53.13° · 53.13°,
generated,g12-vectors-matrices,vectors-matrices__vec-displacement__mcq,length-prose-vs-prose,23 chars vs longest distractor 11,The displacement from a point to itself is:,"⟨0, 0⟩, the zero vector","⟨1, 1⟩ · not defined",
generated,g12-vectors-matrices,vectors-matrices__vec-dot__mcq,length-prose-vs-prose,25 chars vs longest distractor 13,"The dot product ⟨1, 0⟩ · ⟨−2, 5⟩ = −2. This means the angle between them is:",greater than 90° (obtuse),less than 90° · exactly 90°,
generated,g12-vectors-matrices,vectors-matrices__vec-solve-systems__mcq,length-prose-vs-prose,48 chars vs longest distractor 22,A system's coefficient matrix has determinant 0. This means:,No unique solution (parallel or identical lines),"Exactly one solution · The solution is (0, 0)",
generated,g13-curve-analysis,curve-analysis__ca-concavity__mcq,length-prose-vs-prose,61 chars vs longest distractor 31,A curve has f′ < 0 and f″ > 0. What is it doing?,"Falling, but the fall is levelling off — bending back upward.",That combination is impossible. · Falling faster and faster. · Rising and speeding up.,
generated,g13-curve-analysis,curve-analysis__ca-critical-point__mcq,length-prose-vs-prose,72 chars vs longest distractor 44,Why does the definition include 'f′ does not exist' as well as 'f′ = 0'?,"Because |x| has a minimum at its corner, where f′ does not exist at all.",Because f′ = 0 is hard to solve. · For completeness; it never actually happens. · Because a vertical tangent is a maximum.,
generated,g13-curve-analysis,curve-analysis__ca-evt__mcq,length-prose-vs-prose,79 chars vs longest distractor 29,"Why does f(x) = x on the OPEN interval (0, 1) have no maximum?",It climbs all the way to 1 but never reaches it — the endpoint is not included.,It does have one: 1. · Because it is not continuous. · Because f′ is never zero.,
generated,g13-curve-analysis,curve-analysis__ca-inflection__mcq,length-answer-explains-itself,68 chars vs longest distractor 32,f(x) = x⁴ has f″(0) = 0. Is x = 0 an inflection point?,"No — f″ = 12x² is positive on BOTH sides, so the bend never changes.","Yes, because x = 0 is a minimum. · Only if f is also zero there. · Yes, because f″ = 0 there.",
generated,g13-curve-analysis,curve-analysis__ca-mvt-consequences__mcq,length-prose-vs-prose,125 chars vs longest distractor 39,"Why is every antiderivative of f of the form F + C, with no exceptions?","Two antiderivatives have the same derivative, so their difference has derivative 0 — and the MVT says that makes it cons",It is an assumption we make. · By definition. · Because constants have zero derivative.,
generated,g13-curve-analysis,curve-analysis__ca-optimisation-applied__mcq,length-answer-explains-itself,81 chars vs longest distractor 44,"A profit function P(x) has P′(x) > 0 for every x in the allowed range [0, 40]. Where is the maximum profit?",At x = 40 — the right endpoint. Profit is still climbing when the range runs out.,"At x = 0. · Somewhere in the middle. · There is no maximum, since P′ is never zero.",
generated,g13-curve-analysis,curve-analysis__ca-read-f-prime__mcq,length-answer-explains-itself,50 chars vs longest distractor 15,"The graph of f′ has a MAXIMUM at x = 1 (it peaks and comes back down, staying positive). What is at x = 1 on f?",An inflection point — and the steepest climb of f.,A maximum of f. · A minimum of f. · A zero of f.,
generated,g13-curve-analysis,curve-analysis__ca-rolle__mcq,length-prose-vs-prose,47 chars vs longest distractor 29,"f(x) = |x| − 1 on [−1, 1] has f(−1) = f(1) = 0, yet f′ is never zero. Which hypothesis fails?",Differentiability — there is a corner at x = 0.,Continuity. · f(a) = f(b). · None — Rolle is simply false.,
generated,g13-curve-analysis,curve-analysis__ca-second-derivative-test__mcq,length-prose-vs-prose,66 chars vs longest distractor 39,"f has a critical point at a CORNER, where f′ does not exist. Which test can classify it?",The first-derivative test — look at the sign of f′ on either side.,The second-derivative test. · Both work equally well. · Neither — corners cannot be classified.,
generated,g13-curve-analysis,curve-analysis__ca-second-derivative-test__mcq,length-answer-explains-itself,43 chars vs longest distractor 26,f′(c) = 0 and f″(c) = 0. What can you conclude?,Nothing — use the sign chart of f′ instead.,It is a saddle. · It is an inflection point. · It is a minimum.,
generated,g13-curve-analysis,curve-analysis__ca-three-charts__mcq,length-answer-explains-itself,53 chars vs longest distractor 26,"On an interval, f′ > 0 and f″ < 0. What is the curve doing, and what is it approaching?","Rising, but levelling off — heading toward a maximum.",Rising and accelerating. · Falling and levelling off. · At a maximum already.,
generated,g13-derivative-rules,derivative-rules__dr-chain-nested__mcq,length-prose-vs-prose,64 chars vs longest distractor 37,How many factors will the derivative of √((2x + 1)³) have?,"Three — one for the root, one for the cube, one for the bracket.",Four. · One — you can simplify it away. · Two — a chain rule only ever has two.,
generated,g13-derivative-rules,derivative-rules__dr-derivative-function__mcq,length-prose-vs-prose,55 chars vs longest distractor 34,You traced f′ for f(x) = x². What kind of object is f′?,"A function — one slope for each input, here f′(x) = 2x.",The limit of a single secant. · The tangent line at a point. · A number — the slope of the curve.,
generated,g13-derivative-rules,derivative-rules__dr-flat-not-turning__mcq,length-answer-explains-itself,64 chars vs longest distractor 42,"For f(x) = x³, f′(0) = 0. Does f have a peak or a valley at x = 0?",Neither — it flattens and keeps climbing. f′ never changes sign.,"Impossible to say without f″. · A peak, because the tangent is horizontal. · A valley, because f′ = 0.",
generated,g13-derivative-rules,derivative-rules__dr-implicit-practice__mcq,length-prose-vs-prose,109 chars vs longest distractor 62,"On x² + y² = 25, why does dy/dx = −x/y depend on y as well as x?","Because the curve has two points above most x-values, with opposite slopes — and only y can distinguish them.",It does not really — you can always substitute y = √(25 − x²). · Because we made a mistake and failed to eliminate y. · Because the circle is not a function.,
generated,g13-derivative-rules,derivative-rules__dr-local-linearity__mcq,length-prose-vs-prose,84 chars vs longest distractor 46,You magnify a graph at a point and it becomes indistinguishable from a straight line. What have you shown?,f is differentiable there — locally straight is what having a derivative looks like.,f is a straight line. · Nothing — every graph looks straight up close. · f′ = 0 there.,
generated,g13-derivative-rules,derivative-rules__dr-trig-derivative__mcq,length-prose-vs-prose,104 chars vs longest distractor 38,Why does (cos x)′ = −sin x carry a minus sign?,"Just past x = 0 the cosine is falling, so its derivative must be negative — and sin x is positive there.",It is a convention. · Because sine and cosine are 90° apart. · Because cosine is negative.,
generated,g13-derivatives-in-context,derivatives-in-context__dc-choosing-relation__mcq,length-answer-explains-itself,81 chars vs longest distractor 22,A person walks away from a lamppost; their shadow lengthens. Which relation should you use?,Similar triangles — the lamp/person/shadow makes two triangles of the same shape.,The area of a triangle · The volume of a cone · Pythagoras,
generated,g13-derivatives-in-context,derivatives-in-context__dc-differentials__mcq,length-prose-vs-prose,64 chars vs longest distractor 23,A quantity s is measured with a 4% error. What is the error in √s?,"About 2% — the exponent is 1/2, so the relative error is halved.",Also 4%. · 16%. · 8% — the error doubles.,
generated,g13-derivatives-in-context,derivatives-in-context__dc-lhopital__mcq,length-prose-vs-prose,123 chars vs longest distractor 40,lim(x→0) (x² + 1)/(x + 1). A student applies L'Hôpital and gets 2x/1 = 0. What went wrong?,"The form is not indeterminate — substitution gives 1/1 = 1. L'Hôpital does not apply, and using it produced a wrong answ",They differentiated wrongly. · They should have used the quotient rule. · Nothing — 0 is correct.,
generated,g13-derivatives-in-context,derivatives-in-context__dc-linearisation-limits__mcq,length-prose-vs-prose,88 chars vs longest distractor 36,Why can f(x) = |x| not be linearised at x = 0?,"f′(0) does not exist — there is no tangent line, so there is nothing to build L(x) from.",Because |x| is not continuous there. · It can be — just use slope 0. · Because f(0) = 0.,
generated,g13-derivatives-in-context,derivatives-in-context__dc-motion__mcq,length-prose-vs-prose,52 chars vs longest distractor 13,At t = 2: v = −3 and a = 0. What is the particle doing?,"Moving backward at a steady speed, for that instant.",Stopped. · Speeding up. · Slowing down.,
generated,g13-derivatives-in-context,derivatives-in-context__dc-other-forms__mcq,length-answer-explains-itself,65 chars vs longest distractor 43,lim(x→0⁺) x·ln x is the indeterminate form 0·(−∞). How do you make L'Hôpital applicable?,"Rewrite as (ln x)/(1/x) — now it is −∞/∞, which the rule handles.","The limit is 0, since one factor goes to 0. · Apply L'Hôpital directly to the product. · The limit is −∞, since ln x → −∞.",
generated,g13-derivatives-in-context,derivatives-in-context__dc-speed__mcq,length-answer-explains-itself,108 chars vs longest distractor 51,v = −5 and a = −2. Is the particle speeding up or slowing down?,"Speeding up — both are negative, so the acceleration pushes it further in the direction it is already going.","Slowing down, because the acceleration is negative. · Impossible to say. · Slowing down, because the velocity is negative.",
generated,g13-derivatives-in-context,derivatives-in-context__dc-speed__mcq,length-prose-vs-prose,65 chars vs longest distractor 33,"v = 3(t − 1)(t − 3) and a = 6t − 12. What is happening on the interval (1, 2)?","Moving backward and SPEEDING UP — v < 0 and a < 0, the same sign.",Moving forward and speeding up. · Moving backward and slowing down. · At rest.,
generated,g13-differential-equations,differential-equations__de-equilibrium__mcq,length-prose-vs-prose,61 chars vs longest distractor 35,Solutions near y = 4 move TOWARD it from both sides. Solutions near y = 0 move AWAY from it. What are these two equilibria?,y = 4 is stable (it attracts); y = 0 is unstable (it repels).,y = 0 is stable; y = 4 is unstable. · Both are unstable. · Both are stable.,
generated,g13-differential-equations,differential-equations__de-euler__mcq,length-prose-vs-prose,65 chars vs longest distractor 24,Euler gives 2.25 where the true answer is e ≈ 2.718. Why the undershoot?,"y = eˣ is concave UP, so every tangent step lies below the curve.",Because e is irrational. · Because h is too big. · An arithmetic slip.,
generated,g13-differential-equations,differential-equations__de-exponential__mcq,length-prose-vs-prose,63 chars vs longest distractor 36,Two samples of the same substance start with 1 kg and 1 microgram. Which halves faster?,Neither — the half-life is the same. The y₀ cancels: T = ln2/k.,The kilogram — it decays faster. · The microgram — less to get through. · It depends on k.,
generated,g13-differential-equations,differential-equations__de-logistic__mcq,length-prose-vs-prose,64 chars vs longest distractor 26,A logistic population sits between K/2 and K. What is it doing?,"Still growing, but ever more slowly — easing toward the ceiling.",Holding steady. · Growing faster and faster. · Shrinking.,
generated,g13-differential-equations,differential-equations__de-separable__mcq,length-prose-vs-prose,26 chars vs longest distractor 14,ln|y| = x² + C. Solve for y.,"y = Ae^(x²), where A = e^C",y = x² + C · y = ln(x² + C) · y = e^(x²) + C,
generated,g13-differential-equations,differential-equations__de-slope-field__mcq,length-prose-vs-prose,84 chars vs longest distractor 39,How many curves obey the instructions of a slope field?,Infinitely many — one through every starting point. The initial condition picks one.,"Exactly one. · None, until you solve it algebraically. · Two — one going each way.",
generated,g13-integration-accumulation,integration-accumulation__in-accumulation__mcq,length-prose-vs-prose,39 chars vs longest distractor 24,"In T(g) = the integral from 0 to g of f(r) dr, what role does r play?",r is the dummy variable of integration.,r is the upper endpoint. · r is a fixed constant. · r is the strip width.,
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-polar-area__mcq,length-prose-vs-prose,71 chars vs longest distractor 39,Why does the polar area formula carry a ½?,"A thin wedge is a TRIANGLE, and a triangle's area is ½ · base · height.",Because you sweep only half the circle. · To avoid double-counting the region. · Because r is squared.,
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-vector-motion__mcq,length-prose-vs-prose,122 chars vs longest distractor 58,"A particle moves on the unit circle: r = ⟨cos t, sin t⟩. Its speed is 1 at every instant. Is it accelerating?","Yes — a = ⟨−cos t, −sin t⟩ has magnitude 1. The DIRECTION of the velocity keeps changing, even though its length does no","No — the speed never changes, so there is no acceleration. · Only at the top and bottom of the circle. · Yes, and its speed must therefore be increasing.",
generated,g13-series-convergence,series-convergence__sc-alternating__mcq,length-prose-vs-prose,108 chars vs longest distractor 48,"The partial sums of 1 − 1/2 + 1/3 − 1/4 + … run 1, 0.5, 0.833, 0.583, … What are they doing?","Bouncing above and below, and closing in — each step is smaller than the last, so they squeeze onto a limit.","Oscillating forever without settling. · Converging to 0.5. · Growing without bound, like the harmonic series.",
generated,g13-series-convergence,series-convergence__sc-comparison__mcq,length-prose-vs-prose,68 chars vs longest distractor 30,"Does Σ 1/(n − 1), from n = 2 onward, converge?","No — each term is BIGGER than 1/n, and the harmonic series diverges.","Yes, by comparison with Σ1/n². · Yes — the terms go to zero. · Impossible to decide.",
generated,g13-series-convergence,series-convergence__sc-nth-term__mcq,length-answer-explains-itself,89 chars vs longest distractor 44,The terms of a series do not approach 0. What can you conclude?,"It diverges — you are adding lumps of a fixed size forever, so the pile can never settle.",It converges only if the terms are positive. · Nothing can be said. · It converges.,
generated,g13-series-convergence,series-convergence__sc-radius__mcq,length-answer-explains-itself,72 chars vs longest distractor 30,"At x = 2, the series 1 + x + x² + … has terms 1, 2, 4, 8, … What happens if you add more terms?","It gets WORSE — each term is bigger than the last, so the sum runs away.",It slowly improves. · It converges to −1 eventually. · It stays the same.,
generated,g13-series-convergence,series-convergence__sc-ratio-test__mcq,length-prose-vs-prose,119 chars vs longest distractor 47,Why does the ratio test work?,"If |aₙ₊₁/aₙ| settles below 1, the tail eventually behaves like a geometric series with that ratio — and those converge.",Because the terms go to zero. · Because every series is secretly geometric. · It does not — it only works for positive terms.,
generated,g13-series-convergence,series-convergence__sc-taylor__mcq,length-answer-explains-itself,50 chars vs longest distractor 23,"What are the first two terms of a Taylor polynomial, f(0) + f′(0)x?",The tangent line at 0 — the linearisation from C2.,The secant line. · The function itself. · The average value of f.,
generated,g10-conditional-probability,conditional-probability__cpr-table-union__mcq,length-prose-vs-prose,80 chars vs longest distractor 53,Why do we subtract the 40 when we add the bus row (100) to the sport column (110)?,"Those 40 students sit in both the row and the column, so they are counted twice.",Because the row and the column have different totals. · Because those 40 students belong to neither event. · To make the probability come out under 1.,
