# sourceSeal=66ac01f+inputs.e3761fe8ab55 generatedBy=scripts/audit/math-presentation-indexes.mts
# sourceInputSha256=e3761fe8ab55ba740dde5fc152343290c9ca48c9fcd040bb2c0c0bc6b94e043d sourceInputFiles=2011
# authoredCoverage=mainSteps:15653,remedialSteps:3394,explanationVariants:17154,mainExplanationVariants:13760,remedialExplanationVariants:3394,takeaways:5100,teasers:1701,narrations:1650,mainNarrations:1100,remedialNarrations:550,strings:153708
# A symbol that is part of an EXPRESSION which failed to tokenize — not a symbol used as a word.
# Measured as the PROSE RESIDUE after authoredMathParts removes every island — what the learner reads, not what the author wrote.
# Surface is derived from the call sites: widget spec strings render with arithmetic OFF, lesson body/hints/feedback with arithmetic ON.
# One row per (source, owner, unit, field, shape); a generator emitting the same shape at every seed appears once, with one representative seed.
source,owner,unit,field,surface,shape,seed,residue,text
authored,si-02-03,k3,widget.options[1].feedback,arithmetic-off,expression with √ left untokenized,,"Intuitive, and wrong. The share of the population you sampled does not enter the formula — √(p(1−p)/n) contains no N at all.","Intuitive, and wrong. The share of the population you sampled does not enter the formula — √(p(1−p)/n) contains no N at all."
authored,si-02-03,r1,takeaways[0],arithmetic-on,expression with √ left untokenized,,SE = √(p()/n) is the typical distance from a poll to the truth; about 95% of polls land within 2 SE of it.,SE = √(p(1−p)/n) is the typical distance from a poll to the truth; about 95% of polls land within 2 SE of it.
authored,si-03-01,k2,explanationVariants[0],arithmetic-on,expression with √ left untokenized,,"The margin is 2 × √(p()/n). Only n is under your control, and it sits under a square root.","The margin is 2 × √(p(1−p)/n). Only n is under your control, and it sits under a square root."
authored,si-03-01,k2,widget.missFeedback,arithmetic-off,expression with √ left untokenized,,Look at what actually appears in 2 × √(p(1−p)/n): only p and n.,Look at what actually appears in 2 × √(p(1−p)/n): only p and n.
authored,si-03-01,c2,body,arithmetic-on,expression with ± left untokenized,,The margin is honest about exactly one thing: random sampling wobble. It assumes your sample was random and everyone answered truthfully. It cannot see undercov,"The margin is honest about exactly one thing: **random sampling wobble**. It assumes your sample was random and everyone answered truthfully. It cannot see undercoverage, nonresponse, or a leading question. So ± 3 means"
authored,si-03-01,k3,body,arithmetic-on,expression with ± left untokenized,,What the ± does not cover.,What the ± does not cover.
authored,si-03-01,ch1,hints[0],arithmetic-on,expression with √ left untokenized,,Compute the standard error first: SE = √(p̂(̂)/n) with p̂ = 0.48 and .,Compute the standard error first: SE = √(p̂(1 − p̂)/n) with p̂ = 0.48 and n = 1000.
authored,si-05-02,k1,widget.options[1].label,arithmetic-off,expression with ± left untokenized,,"""About 61% of this station's commuters support a fare freeze, ± the margin.""","""About 61% of this station's commuters support a fare freeze, ± the margin."""
authored,si-06-03,i0,predict.options[0].label,arithmetic-on,expression with σ left untokenized,,They're equally extreme — both 3 σ out,They're equally extreme — both 3 σ out
authored,si-06-03,ch0,explanationVariants[0],arithmetic-on,expression with σ left untokenized,,Unwinding z: x = μ + zσ = 100 + 2·10 = 120 — the two-σ fencepost itself.,Unwinding z: x = μ + zσ = 100 + 2·10 = 120 — the two-σ fencepost itself.
authored,si-06-03,ch0,widget.commonErrors[0].feedback,arithmetic-off,expression with σ left untokenized,,2 is the z itself. Convert back: x = μ + zσ = 100 + 20.,2 is the z itself. Convert back: x = μ + zσ = 100 + 20.
authored,tm-04-03,r1,takeaways[2],arithmetic-on,expression with √ left untokenized,,Grid distance is the hypotenuse: d = √((Δx)² + (Δy)²).,Grid distance is the hypotenuse: d = √((Δx)² + (Δy)²).
authored,tm-04-03,rem-tm0403-c,body,arithmetic-on,expression with √ left untokenized,,"The converse: if a triangle's sides satisfy a² + b² = c² (c the longest), it's a right triangle. Grid distance uses the same idea: d = √((Δx)² + (Δy)²).","The converse: if a triangle's sides satisfy a² + b² = c² (c the longest), it's a right triangle. Grid distance uses the same idea: d = √((Δx)² + (Δy)²)."
authored,tm-05-01,c1,body,arithmetic-on,expression with π left untokenized,,"A cylinder is a can: a circle stacked into a column. Its volume is the base circle's area times the height: r²h. Because answers involve π, we leave them as a n","A **cylinder** is a can: a circle stacked into a column. Its volume is the base circle's area times the height: **V = πr²h**. Because answers involve π, we leave them as a number times π (exact) unless asked to round."
authored,tm-05-01,i1,widget.successFeedback,arithmetic-off,expression with π left untokenized,,". The base circle is πr² = , and the height stacks four of them — that is all πr²h means: a base area, repeated up the height.","36π. The base circle is πr² = 9π, and the height stacks four of them — that is all πr²h means: a base area, repeated up the height."
authored,tm-05-01,k1,widget.fallbackFeedback,arithmetic-off,expression with π left untokenized,,"V = πr²h = π × 25 × 2 = , so the number is 50.","V = πr²h = π × 25 × 2 = 50π, so the number is 50."
authored,tm-05-01,k2,widget.fallbackFeedback,arithmetic-off,expression with π left untokenized,,"V = πr²h = π × 4 × 10 = , so the number is 40.","V = πr²h = π × 4 × 10 = 40π, so the number is 40."
authored,tm-05-01,k3,explanationVariants[0],arithmetic-on,expression with π left untokenized,,"In r²h, the πr² is the circular BASE area, and h stacks it into a column.","In V = πr²h, the πr² is the circular BASE area, and h stacks it into a column."
authored,tm-05-01,k3,explanationVariants[1],arithmetic-on,expression with π left untokenized,,πr² gives the base circle's area; multiplying by h gives the volume.,πr² gives the base circle's area; multiplying by h gives the volume.
authored,tm-05-01,k3,widget.prompt,arithmetic-off,expression with π left untokenized,,"In the cylinder formula V = πr²h, what does the πr² part represent?","In the cylinder formula V = πr²h, what does the πr² part represent?"
authored,tm-05-01,k3,widget.options[0].feedback,arithmetic-off,expression with π left untokenized,,"Right — πr² is the base circle's area, and h stacks it up.","Right — πr² is the base circle's area, and h stacks it up."
authored,tm-05-01,k3,widget.options[1].feedback,arithmetic-off,expression with π left untokenized,,The height is h — πr² is the base circle's AREA.,The height is h — πr² is the base circle's AREA.
authored,tm-05-01,k3,widget.options[2].feedback,arithmetic-off,expression with π left untokenized,,That's the circumference (r) — πr² is the base AREA.,That's the circumference (2πr) — πr² is the base AREA.
authored,tm-05-01,k3,widget.options[3].feedback,arithmetic-off,expression with π left untokenized,,πr² is just the base area; you still multiply by h for the volume.,πr² is just the base area; you still multiply by h for the volume.
authored,tm-05-01,ch1,widget.fallbackFeedback,arithmetic-off,expression with π left untokenized,,"V = πr²h = π × 4² × 3 = π × 16 × 3 = , so the number is 48.","V = πr²h = π × 4² × 3 = π × 16 × 3 = 48π, so the number is 48."
authored,tm-05-01,r1,takeaways[1],arithmetic-on,expression with π left untokenized,,πr² is the base circle's area; h stacks it into a column.,πr² is the base circle's area; h stacks it into a column.
authored,tm-05-01,rem-tm0501-c,body,arithmetic-on,expression with π left untokenized,,"A cylinder's volume is r²h: the base circle's area (πr²) times the height. Square the radius first, then multiply by the height.","A cylinder's volume is V = πr²h: the base circle's area (πr²) times the height. Square the radius first, then multiply by the height."
authored,tm-05-01,rem-tm0501-k,widget.fallbackFeedback,arithmetic-off,expression with π left untokenized,,"V = πr²h = π × 9 × 2 = , so the number is 18.","V = πr²h = π × 9 × 2 = 18π, so the number is 18."
authored,tm-05-02,c1,body,arithmetic-on,expression with π left untokenized,,A cone with the same base and height as a cylinder holds exactly one-third as much. So its volume is V = ⅓πr²h — the cylinder formula times a third. Three cones,A **cone** with the same base and height as a cylinder holds exactly **one-third** as much. So its volume is **V = ⅓πr²h** — the cylinder formula times a third. Three cones fill one matching cylinder.
authored,tm-05-02,c2,body,arithmetic-on,expression with π left untokenized,,"The reliable method: find the matching cylinder's volume (πr²h) first, then divide by 3. For , : cylinder is , and the cone is , so .","The reliable method: find the matching cylinder's volume (πr²h) first, then divide by 3. For r = 6, h = 5: cylinder is 36 × 5 = 180, and the cone is 180 ÷ 3 = 60, so V = 60π."
authored,tm-05-02,i2,widget.panels[2].body,arithmetic-off,expression with π left untokenized,,So the cone holds one-third of the cylinder: V = ⅓πr²h.,So the cone holds one-third of the cylinder: V = ⅓πr²h.
authored,tm-05-02,ch1,hints[0],arithmetic-on,expression with π left untokenized,,First find the matching cylinder: πr²² × 6.,First find the matching cylinder: πr²h = π × 3² × 6.
authored,tm-05-02,r1,body,arithmetic-on,expression with π left untokenized,,A cone holds one-third of its matching cylinder: V = ⅓πr²h.,A cone holds one-third of its matching cylinder: V = ⅓πr²h.
authored,tm-05-02,r1,takeaways[0],arithmetic-on,expression with π left untokenized,,"V = ⅓πr²h — find πr²h, then divide by 3.","V = ⅓πr²h — find πr²h, then divide by 3."
authored,tm-05-02,rem-tm0502-c,body,arithmetic-on,expression with π left untokenized,,"A cone holds one-third of its matching cylinder: V = ⅓πr²h. Find the cylinder volume πr²h first, then divide by 3.","A cone holds one-third of its matching cylinder: V = ⅓πr²h. Find the cylinder volume πr²h first, then divide by 3."
authored,tm-05-03,c1,body,arithmetic-on,expression with π left untokenized,,"A sphere is a perfect ball. Its volume uses the radius cubed: ⁄3 πr³. Cube the radius first (), multiply by 4, then divide by 3 — leaving the answer as a number","A **sphere** is a perfect ball. Its volume uses the radius cubed: **V = 4⁄3 πr³**. Cube the radius first (r × r × r), multiply by 4, then divide by 3 — leaving the answer as a number times π."
authored,tm-05-03,i1,predict.reveal,arithmetic-on,expression with π left untokenized,,"They match exactly. r³/3 at is , and so is πr²h at , . Two very different shapes can hold precisely the same amount — volume is not decided by how a solid looks","They match exactly. 4πr³/3 at r = 3 is 36π, and so is πr²h at r = 3, h = 4. Two very different shapes can hold precisely the same amount — volume is not decided by how a solid looks."
authored,tm-05-03,k1,widget.fallbackFeedback,arithmetic-off,expression with π left untokenized,,"V = 4⁄3 πr³ = 4⁄3 × 216 π = , so the number is 288.","V = 4⁄3 πr³ = 4⁄3 × 216 π = 288π, so the number is 288."
authored,tm-05-03,k2,explanationVariants[0],arithmetic-on,expression with π left untokenized,,"r³ = 3³... wait, gives 27; for : V computed earlier is . For radius 1: 4⁄3 × 1 = 4⁄3, so ⁄3 π.","r³ = 3³... wait, r = 3 gives 27; for r = 3: V computed earlier is 36π. For radius 1: 4⁄3 × 1 = 4⁄3, so V = 4⁄3 π."
authored,tm-05-03,k2,explanationVariants[1],arithmetic-on,expression with π left untokenized,,"Cube 1 (=1), times 4⁄3: 4⁄3 π.","Cube 1 (=1), times 4⁄3: 4⁄3 π."
authored,tm-05-03,k2,widget.options[0].label,arithmetic-off,expression with π left untokenized,,4⁄3 π,4⁄3 π
authored,tm-05-03,k2,widget.options[0].feedback,arithmetic-off,expression with π left untokenized,,"Right — r³ = 1, so V = 4⁄3 × 1 × π = 4⁄3 π.","Right — r³ = 1, so V = 4⁄3 × 1 × π = 4⁄3 π."
authored,tm-05-03,k2,widget.options[1].label,arithmetic-off,expression with π left untokenized,,4 π,4 π
authored,tm-05-03,k2,widget.options[1].feedback,arithmetic-off,expression with π left untokenized,,"You must divide by 3: 4 × 1 ÷ 3 = 4⁄3, so 4⁄3 π.","You must divide by 3: 4 × 1 ÷ 3 = 4⁄3, so 4⁄3 π."
authored,tm-05-03,k2,widget.options[2].feedback,arithmetic-off,expression with π left untokenized,,"The formula is 4⁄3 πr³ with r³ = 1: 4⁄3 π, not just π.","The formula is 4⁄3 πr³ with r³ = 1: 4⁄3 π, not just π."
authored,tm-05-03,k2,widget.options[3].label,arithmetic-off,expression with π left untokenized,,3 π,3 π
authored,tm-05-03,k2,widget.options[3].feedback,arithmetic-off,expression with π left untokenized,,"Cube r (1), times 4⁄3: 4⁄3 π, not .","Cube r (1), times 4⁄3: 4⁄3 π, not 3π."
authored,tm-05-03,ch1,hints[0],arithmetic-on,expression with π left untokenized,,The cylinder is the base area times height: πr²h.,The cylinder is the base area times height: πr²h.
authored,tm-05-03,ch1,hints[1],arithmetic-on,expression with π left untokenized,,The cone is one-third of the cylinder: ⅓πr²h.,The cone is one-third of the cylinder: ⅓πr²h.
authored,tm-05-03,ch1,explanationVariants[0],arithmetic-on,expression with π left untokenized,,Cylinder = πr²h; cone = ⅓πr²h; sphere = 4⁄r³. Only the sphere cubes the radius.,Cylinder = πr²h; cone = ⅓πr²h; sphere = 4⁄3πr³. Only the sphere cubes the radius.
authored,tm-05-03,ch1,widget.right[0].label,arithmetic-off,expression with π left untokenized,,πr²h,πr²h
authored,tm-05-03,ch1,widget.right[1].label,arithmetic-off,expression with π left untokenized,,⅓πr²h,⅓πr²h
authored,tm-05-03,ch1,widget.pairErrors[0].feedback,arithmetic-off,expression with π left untokenized,,"The cone is ONE-THIRD of the cylinder: ⅓πr²h, not the full πr²h.","The cone is ONE-THIRD of the cylinder: ⅓πr²h, not the full πr²h."
authored,tm-05-03,ch1,widget.missFeedback,arithmetic-off,expression with π left untokenized,,"Not quite — the cylinder is πr²h, the cone is a third of that, and the sphere uses r³.","Not quite — the cylinder is πr²h, the cone is a third of that, and the sphere uses r³."
authored,tm-05-03,r1,body,arithmetic-on,expression with π left untokenized,,A sphere's volume cubes the radius: ⁄3 πr³. That closes Grade 8 geometry.,A sphere's volume cubes the radius: V = 4⁄3 πr³. That closes Grade 8 geometry.
authored,tm-05-03,r1,takeaways[0],arithmetic-on,expression with π left untokenized,,"⁄3 πr³ — cube the radius, times 4, divided by 3.","V = 4⁄3 πr³ — cube the radius, times 4, divided by 3."
authored,tm-05-03,rem-tm0503-c,body,arithmetic-on,expression with π left untokenized,,"A sphere's volume is ⁄3 πr³: cube the radius, multiply by 4, divide by 3. Unlike cylinders and cones, a sphere CUBES the radius.","A sphere's volume is V = 4⁄3 πr³: cube the radius, multiply by 4, divide by 3. Unlike cylinders and cones, a sphere CUBES the radius."
authored,tm-05-03,rem-tm0503-k,widget.fallbackFeedback,arithmetic-off,expression with π left untokenized,,"V = 4⁄3 πr³ = 4⁄3 × 27 π = , so the number is 36.","V = 4⁄3 πr³ = 4⁄3 × 27 π = 36π, so the number is 36."
authored,tc-05-02,i1,widget.options[2].feedback,arithmetic-off,expression with ≠ left untokenized,,"Equal only if the angles were equal — but 40° ≠ 80°, so the third sides differ. Q's is longer.","Equal only if the angles were equal — but 40° ≠ 80°, so the third sides differ. Q's is longer."
authored,tc-05-02,ch,widget.options[2].feedback,arithmetic-off,expression with ≠ left untokenized,,"Equal only if the included angles matched — but 50° ≠ 70°, so Y's third side is longer.","Equal only if the included angles matched — but 50° ≠ 70°, so Y's third side is longer."
authored,tc-05-03,ch,widget.options[3].feedback,arithmetic-off,expression with ≠ left untokenized,,"The included angles DIFFER (65° ≠ 50°), so it's not congruence — it's the hinge INEQUALITY.","The included angles DIFFER (65° ≠ 50°), so it's not congruence — it's the hinge INEQUALITY."
authored,tf-02-01,i3,widget.commonErrors[0].feedback,arithmetic-off,expression with π left untokenized,,0.33 is — the π went missing. 60° = ()π = ≈ 1.05.,0.33 is 60/180 — the π went missing. 60° = (60/180)π = π/3 ≈ 1.05.
authored,tf-02-02,k1,widget.prompt,arithmetic-off,expression with π left untokenized,,135° = nπ/4. What is n?,135° = nπ/4. What is n?
authored,tf-02-02,ch1,widget.commonErrors[1].feedback,arithmetic-off,expression with π left untokenized,,"330° is — counted from the wrong end. Seven sixths is just PAST π (180°), not near a full turn: 210°.","330° is 11π/6 — counted from the wrong end. Seven sixths is just PAST π (180°), not near a full turn: 210°."
authored,tf-02-02,r1,takeaways[1],arithmetic-on,expression with π left untokenized,,Read nπ/d as n steps of size 180/d degrees.,Read nπ/d as n steps of size 180/d degrees.
authored,tf-02-03,i1,widget.commonErrors[1].feedback,arithmetic-off,expression with θ left untokenized,,11.5 is 10 + 1.5 — added. The formula scales the radius BY the angle: s = rθ = 15.,11.5 is 10 + 1.5 — added. The formula scales the radius BY the angle: s = rθ = 15.
authored,tf-02-03,i1,widget.fallbackFeedback,arithmetic-off,expression with θ left untokenized,,s = rθ = 10 · 1.5 = 15.,s = rθ = 10 · 1.5 = 15.
authored,tf-02-03,i2,widget.successFeedback,arithmetic-off,expression with θ left untokenized,,"90° is a quarter of the full turn, so the arc is a quarter of the circumference: ()() = ≈ 6.28. That is the whole idea behind s = rθ — the arc is just the fract","90° is a quarter of the full turn, so the arc is a quarter of the circumference: (1/4)(8π) = 2π ≈ 6.28. That is the whole idea behind s = rθ — the arc is just the fraction of a lap the angle sweeps, and radians make that"
authored,tf-02-03,c3,body,arithmetic-on,expression with θ left untokenized,,θ is also the rolling law. A wheel of radius r that turns through θ radians rolls exactly θ along the ground — the rim unspools onto the road. Every odometer is,s = rθ is also the **rolling** law. A wheel of radius r that turns through θ radians rolls exactly s = rθ along the ground — the rim unspools onto the road. Every odometer is quietly computing rθ.
authored,tf-02-03,i3,widget.commonErrors[1].feedback,arithmetic-off,expression with θ left untokenized,,0.02 is 0.35 ÷ 20 — flipped the other way. Distance = rθ = 7 m.,0.02 is 0.35 ÷ 20 — flipped the other way. Distance = rθ = 7 m.
authored,tf-02-03,ch1,widget.commonErrors[0].feedback,arithmetic-off,expression with θ left untokenized,,"100 is 2.5 × 40 — raw degrees in rθ. Convert first: 40° ≈ 0.698 rad, so s ≈ 1.75 m.","100 is 2.5 × 40 — raw degrees in rθ. Convert first: 40° ≈ 0.698 rad, so s ≈ 1.75 m."
authored,tf-02-03,r1,takeaways[2],arithmetic-on,expression with θ left untokenized,,Rolling wheels obey the same law: distance = rθ.,Rolling wheels obey the same law: distance = rθ.
authored,tf-02-03,rem-tf0203-k,widget.commonErrors[1].feedback,arithmetic-off,expression with θ left untokenized,,5 is 2 + 3 — added. The angle SCALES the radius: s = rθ = 6.,5 is 2 + 3 — added. The angle SCALES the radius: s = rθ = 6.
authored,tf-03-02,r1,takeaways[1],arithmetic-on,expression with θ left untokenized,,Q2: 180−θ · Q3: θ−180 · Q4: 360−θ (same shapes with π in radians).,Q2: 180−θ · Q3: θ−180 · Q4: 360−θ (same shapes with π in radians).
authored,tf-04-03,i3,widget.options[3].label,arithmetic-off,expression with π left untokenized,,y = 2 sin(πx) + 5,y = 2 sin(πx) + 5
authored,tf-05-01,i2,widget.prompt,arithmetic-off,expression with π left untokenized,,"For h(t) = 25 − 20 cos t, find the height at t = π (half a rotation), in feet.","For h(t) = 25 − 20 cos t, find the height at t = π (half a rotation), in feet."
authored,tf-05-02,i3,widget.prompt,arithmetic-off,expression with π left untokenized,,"For h(t) = 3 sin(πt/6) + 5, find the tide height at t = 3 hours, in feet.","For h(t) = 3 sin(πt/6) + 5, find the tide height at t = 3 hours, in feet."
authored,tf-05-02,ch1,widget.prompt,arithmetic-off,expression with π left untokenized,,"For h(t) = 25 − 20 cos(πt/20), find the rider's height at t = 20 seconds, in feet.","For h(t) = 25 − 20 cos(πt/20), find the rider's height at t = 20 seconds, in feet."
authored,tf-05-03,k2,body,arithmetic-on,expression with ± left untokenized,,Why the ±?,Why the ±?
authored,tf-05-03,k2,widget.options[1].feedback,arithmetic-off,expression with ± left untokenized,,Nothing is rounded — 0.36 + 0.64 = 1 exactly. The ± is structural: squares forget signs.,Nothing is rounded — 0.36 + 0.64 = 1 exactly. The ± is structural: squares forget signs.
authored,tg-02-03,r1,takeaways[0],arithmetic-on,expression with ± left untokenized,,"π-slide = reflection: sin() = −sin x, cos(x ± π) = −cos x.","π-slide = reflection: sin(x + π) = −sin x, cos(x ± π) = −cos x."
authored,tg-03-01,c1,body,arithmetic-on,expression with ∞ left untokenized,,"Tangent is a QUOTIENT: tan x = sin x / cos x. Wherever cos , the quotient blows up — a vertical asymptote (recall the portrait rule: bottom's zeros build walls)","Tangent is a QUOTIENT: tan x = sin x / cos x. Wherever **cos x = 0**, the quotient blows up — a **vertical asymptote** (recall the portrait rule: bottom's zeros build walls). Between walls, tangent sweeps from −∞ up thro"
authored,tg-03-01,k3,widget.options[0].label,arithmetic-off,expression with π left untokenized,,"At the multiples of π (0, π, , …)","At the multiples of π (0, π, 2π, …)"
authored,tg-03-01,r1,takeaways[2],arithmetic-on,expression with ∞ left untokenized,,Each branch climbs from −∞ through 0 to +∞.,Each branch climbs from −∞ through 0 to +∞.
authored,tg-03-01,rem-tg0301-c,body,arithmetic-on,expression with π left untokenized,,"Tangent's map: zeros at kπ (top's zeros), walls at π (bottom's zeros), one climbing branch per π.","Tangent's map: zeros at kπ (top's zeros), walls at π/2 + kπ (bottom's zeros), one climbing branch per π."
authored,tg-03-01,rem-tg0301-k,widget.options[1].feedback,arithmetic-off,expression with π left untokenized,,Walls need cos = 0; cos π = −1. The wall positions are + kπ.,Walls need cos = 0; cos π = −1. The wall positions are π/2 + kπ.
authored,tg-03-01,rem-tg0301-k,widget.options[2].feedback,arithmetic-off,expression with π left untokenized,,"tan = 1 happens at + kπ. At π itself, sin π = 0 makes the quotient 0.","tan = 1 happens at π/4 + kπ. At π itself, sin π = 0 makes the quotient 0."
authored,tg-03-02,k3,explanationVariants[1],arithmetic-on,expression with ∞ left untokenized,,"Between the wall and the zero π, the branch is climbing from −∞ up to 0: all negative.","Between the wall π/2 and the zero π, the branch is climbing from −∞ up to 0: all negative."
authored,tg-03-02,k3,widget.options[2].feedback,arithmetic-off,expression with ≠ left untokenized,,cos() = − ≠ 0 — no wall here. The value is −1.,cos(3π/4) = −√2/2 ≠ 0 — no wall here. The value is −1.
authored,tg-03-03,c1,body,arithmetic-on,expression with ∞ left untokenized,,"Tangent takes the same dials with two twists. Period: y = tan(Bx) has period π/B (the base period is π, not ). No amplitude: a branch already spans −∞ to +∞, so","Tangent takes the same dials with two twists. **Period:** y = tan(Bx) has period **π/B** (the base period is π, not 2π). **No amplitude:** a branch already spans −∞ to +∞, so A in y = A tan x only steepens the climb — th"
authored,tg-03-03,ch1,explanationVariants[0],arithmetic-on,expression with π left untokenized,,"y = tan(): everything slides right , so walls sit at (+kπ). n = 3 in .","y = tan(x − π/6): everything slides right π/6, so walls sit at π/2 + π/6 = 2π/3 (+kπ). n = 3 in 2π/3."
authored,tg-03-03,rem-tg0303-c,body,arithmetic-on,expression with π left untokenized,,For tan(B()): period π/B; walls where Bπ; A is steepness (no max exists).,For y = A tan(B(x − C)): period π/B; walls where B(x − C) = π/2 + kπ; A is steepness (no max exists).
authored,tg-04-02,c2,body,arithmetic-on,expression with ∞ left untokenized,,"Tangent's turn: one full climbing branch, (−, ) — OPEN, because the walls are excluded values. arctan inverts it: domain ALL reals (each branch spans −∞ to +∞),","Tangent's turn: one full climbing branch, **(−π/2, π/2)** — OPEN, because the walls are excluded values. **arctan** inverts it: domain ALL reals (each branch spans −∞ to +∞), range (−π/2, π/2), and the walls become **hor"
authored,tg-04-03,c2,body,arithmetic-on,expression with ± left untokenized,,"Arctangent's mirror inherits tangent's landmarks: the branch's center (0, 0) stays put, its steepness flattens (steep sections mirror into flat ones), and the v","Arctangent's mirror inherits tangent's landmarks: the branch's center (0, 0) stays put, its steepness flattens (steep sections mirror into flat ones), and the vertical walls x = ±π/2 mirror into the **horizontal fences y"
authored,tg-05-02,k1,explanationVariants[0],arithmetic-on,expression with √ left untokenized,,cos θ = adjacent/hypotenuse = = 0.8 — and the identity route agrees: cos θ = √(²) = .,cos θ = adjacent/hypotenuse = 4/5 = 0.8 — and the identity route agrees: cos θ = √(1 − (3/5)²) = 4/5.
authored,tg-05-02,c2,body,arithmetic-on,expression with ≥ left untokenized,,"The identity route (recall sin²θ + cos²θ = 1) gives the same answer: cos θ = ±, and the branch chooses the sign — arcsin's outputs in [−, ] always have cos θ ≥","The identity route (recall sin²θ + cos²θ = 1) gives the same answer: cos θ = ±√(1 − v²), and the **branch chooses the sign** — arcsin's outputs in [−π/2, π/2] always have cos θ ≥ 0, so cos(arcsin v) = **+√(1 − v²)** for"
authored,tg-05-02,k2,widget.options[0].label,arithmetic-off,expression with ≥ left untokenized,,+ — branch angles always have cos ≥ 0,+4/5 — branch angles always have cos ≥ 0
authored,tg-05-03,r1,takeaways[1],arithmetic-on,expression with π left untokenized,,Pairings: sine → ₁; cosine → ₁; tangent → x₁ + kπ.,Pairings: sine → π − x₁; cosine → 2π − x₁; tangent → x₁ + kπ.
authored,ti-01-01,k3,widget.options[2].label,arithmetic-off,expression with π left untokenized,,x = + πk,x = π/3 + πk
authored,ti-01-02,c1,body,arithmetic-on,expression with π left untokenized,,"Tangent's period is π (recall), so its general solution needs only one family with a π step: tan gives k — no twin required, because the twin () is just the run","Tangent's period is **π** (recall), so its general solution needs only **one family with a π step**: tan x = 1 gives x = π/4 + **πk** — no twin required, because the twin (5π/4) is just the k = 1 rung. A denser ladder fr"
authored,ti-01-02,i1,widget.successFeedback,arithmetic-off,expression with π left untokenized,,"One copy per 180° — the π in x = + πk. Climbing the ladder with k = 2 lands at + ≈ 7.07, the entry above: every rung is one half-turn because that is how often","One copy per 180° — the π in x = π/4 + πk. Climbing the ladder with k = 2 lands at π/4 + 2π ≈ 7.07, the entry above: every rung is one half-turn because that is how often tangent hands back the same value."
authored,ti-01-02,k1,explanationVariants[0],arithmetic-on,expression with π left untokenized,,"One solution per π; [0, ) spans 4 π-lengths: 4 solutions (, , , ).","One solution per π; [0, 4π) spans 4 π-lengths: 4 solutions (π/4, 5π/4, 9π/4, 13π/4)."
authored,ti-01-02,k1,explanationVariants[1],arithmetic-on,expression with π left untokenized,,The πk ladder places rungs every half-turn: four rungs fit in two full turns.,The πk ladder places rungs every half-turn: four rungs fit in two full turns.
authored,ti-01-02,k2,widget.options[0].label,arithmetic-off,expression with π left untokenized,,x = πk (one merged family),x = πk (one merged family)
authored,ti-01-02,k2,widget.options[2].label,arithmetic-off,expression with π left untokenized,,x = + πk,x = π/2 + πk
authored,ti-01-02,k3,explanationVariants[0],arithmetic-on,expression with π left untokenized,,sin : twins and differ by — the families stay separate; a πk step from would hit where sin = −.,sin x = 1/2: twins π/6 and 5π/6 differ by 2π/3 ≠ π — the families stay separate; a πk step from π/6 would hit 7π/6 where sin = −1/2.
authored,ti-01-02,k3,widget.prompt,arithmetic-off,expression with π left untokenized,,Can the two families of sin x = ( + k and + k) merge into + πk?,Can the two families of sin x = 1/2 (π/6 + 2πk and 5π/6 + 2πk) merge into π/6 + πk?
authored,ti-01-02,k3,widget.options[1].label,arithmetic-off,expression with π left untokenized,,Yes — all trig families can use πk,Yes — all trig families can use πk
authored,ti-01-02,ch1,hints[0],arithmetic-on,expression with π left untokenized,,arctan(−1) = − seeds the family − + πk.,arctan(−1) = −π/4 seeds the family −π/4 + πk.
authored,ti-01-02,ch1,explanationVariants[0],arithmetic-on,expression with π left untokenized,,"tan x = −1: base solution arctan(−1) = −, family − + πk. In [0, ): → and → . Sum: .","tan x = −1: base solution arctan(−1) = −π/4, family −π/4 + πk. In [0, 2π): k = 1 → 3π/4 and k = 2 → 7π/4. Sum: 3π/4 + 7π/4 = 10π/4 = 5π/2 ≈ 7.85."
authored,ti-01-02,rem-ti0102-c,body,arithmetic-on,expression with π left untokenized,,Ladder steps: sin/cos use k per twin (merge to πk only when twins sit exactly π apart); tan always uses πk on one seed.,Ladder steps: sin/cos use 2πk per twin (merge to πk only when twins sit exactly π apart); tan always uses πk on one seed.
authored,ti-01-02,rem-ti0102-k,explanationVariants[0],arithmetic-on,expression with π left untokenized,,tan at (and every π): the family is πk.,tan x = 0 at x = 0 (and every π): the family is πk.
authored,ti-01-02,rem-ti0102-k,widget.options[0].label,arithmetic-off,expression with π left untokenized,,x = πk,x = πk
authored,ti-01-02,rem-ti0102-k,widget.options[2].label,arithmetic-off,expression with π left untokenized,,x = + πk,x = π/2 + πk
authored,ti-01-03,i1,predict.reveal,arithmetic-on,expression with π left untokenized,,"180°: dividing EVERYTHING by 2 divides the rung spacing too — k becomes πk. On the wave, that's just the period of sin 2x: drag one full cycle and see it close","180°: dividing EVERYTHING by 2 divides the rung spacing too — 2πk becomes πk. On the wave, that's just the period of sin 2x: drag one full cycle and see it close in half a turn."
authored,ti-01-03,k2,widget.options[2].label,arithmetic-off,expression with π left untokenized,,x = + πk,x = π/3 + πk
authored,ti-01-03,k3,widget.options[1].label,arithmetic-off,expression with π left untokenized,,x = + πk,x = π/12 + πk
