# sourceSeal=da05ccf generatedBy=scripts/audit/math-presentation-indexes.mts
# Derivative notation left as ASCII where it should be typeset.
# Measured as the PROSE RESIDUE after authoredMathParts removes every island — what the learner reads, not what the author wrote.
# Surface is derived from the call sites: widget spec strings render with arithmetic OFF, lesson body/hints/feedback with arithmetic ON.
# One row per (source, owner, unit, field, shape); a generator emitting the same shape at every seed appears once, with one representative seed.
source,owner,unit,field,surface,shape,seed,residue,text
generated,g13-differential-equations,differential-equations__de-euler__numeric,widget.prompt,arithmetic-off,dy/dx as a slash,g13-differential-equations|differential-equations__de-euler__numeric|support|0,"dy/dx = y with y(0) = 1. Take ONE Euler step of size h = 0.5. What is the new y? Reasoning check: Translate the graph, table, or expression into one precise rel","dy/dx = y with y(0) = 1. Take ONE Euler step of size h = 0.5. What is the new y? Reasoning check: Translate the graph, table, or expression into one precise relationship first."
generated,g13-differential-equations,differential-equations__de-separable__buildExpression,widget.prompt,arithmetic-off,dy/dx as a slash,g13-differential-equations|differential-equations__de-separable__buildExpression|support|0,"Separate dy/dx = 2xy. Reasoning check: Translate the graph, table, or expression into one precise relationship first.","Separate dy/dx = 2xy. Reasoning check: Translate the graph, table, or expression into one precise relationship first."
generated,g13-differential-equations,differential-equations__de-separable__mcq,widget.prompt,arithmetic-off,dy/dx as a slash,g13-differential-equations|differential-equations__de-separable__mcq|support|3,Separating dy/dx = 2xy required dividing by y. Which solution did that step lose? Reasoning check: Identify the representation and the governing relationship be,Separating dy/dx = 2xy required dividing by y. Which solution did that step lose? Reasoning check: Identify the representation and the governing relationship before calculating.
generated,g13-differential-equations,differential-equations__de-separable__numeric,widget.prompt,arithmetic-off,dy/dx as a slash,g13-differential-equations|differential-equations__de-separable__numeric|support|0,"dy/dx = 2xy with y(0) = 3, so y = . Find y(1), to three decimals. Reasoning check: Use the visible structure one step at a time and check the units.","dy/dx = 2xy with y(0) = 3, so y = 3e^(x²). Find y(1), to three decimals. Reasoning check: Use the visible structure one step at a time and check the units."
generated,g13-differential-equations,differential-equations__de-slope-field__matchPairs,widget.left[0].label,arithmetic-off,dy/dx as a slash,g13-differential-equations|differential-equations__de-slope-field__matchPairs|support|0,dy/dx = x,dy/dx = x
generated,g13-differential-equations,differential-equations__de-slope-field__matchPairs,widget.left[1].label,arithmetic-off,dy/dx as a slash,g13-differential-equations|differential-equations__de-slope-field__matchPairs|support|0,dy/dx = 2,dy/dx = 2
generated,g13-differential-equations,differential-equations__de-slope-field__matchPairs,widget.left[2].label,arithmetic-off,dy/dx as a slash,g13-differential-equations|differential-equations__de-slope-field__matchPairs|support|0,dy/dx = y,dy/dx = y
generated,g13-differential-equations,differential-equations__de-slope-field__matchPairs,widget.pairErrors[0].feedback,arithmetic-off,dy/dx as a slash,g13-differential-equations|differential-equations__de-slope-field__matchPairs|support|0,"dy/dx = x depends on x, so it is the COLUMNS that are identical — the slope changes as you move right, not as you move up.","dy/dx = x depends on x, so it is the COLUMNS that are identical — the slope changes as you move right, not as you move up."
generated,g13-differential-equations,differential-equations__de-slope-field__matchPairs,widget.pairErrors[1].feedback,arithmetic-off,dy/dx as a slash,g13-differential-equations|differential-equations__de-slope-field__matchPairs|support|0,"dy/dx = y depends on y, so it is the ROWS that match — the slope changes with HEIGHT.","dy/dx = y depends on y, so it is the ROWS that match — the slope changes with HEIGHT."
generated,g13-differential-equations,differential-equations__de-slope-field__mcq,widget.prompt,arithmetic-off,dy/dx as a slash,g13-differential-equations|differential-equations__de-slope-field__mcq|support|6,"For dy/dx = 0.5y, what happens to the field as you move upward (larger y)? Reasoning check: Translate the graph, table, or expression into one precise relations","For dy/dx = 0.5y, what happens to the field as you move upward (larger y)? Reasoning check: Translate the graph, table, or expression into one precise relationship first."
generated,g13-differential-equations,differential-equations__de-slope-field__numeric,widget.prompt,arithmetic-off,dy/dx as a slash,g13-differential-equations|differential-equations__de-slope-field__numeric|support|0,"For dy/dx = x, what is the slope of the field at the point (2, 7)? Reasoning check: Use the visible structure one step at a time and check the units.","For dy/dx = x, what is the slope of the field at the point (2, 7)? Reasoning check: Use the visible structure one step at a time and check the units."
generated,g13-differential-equations,differential-equations__de-slope-field__numeric,widget.commonErrors[0].feedback,arithmetic-off,dy/dx as a slash,g13-differential-equations|differential-equations__de-slope-field__numeric|support|0,"That is the y-coordinate. The equation says dy/dx = x, and it never mentions y at all.","That is the y-coordinate. The equation says dy/dx = x, and it never mentions y at all."
generated,g13-differential-equations,differential-equations__de-slope-field__numeric,widget.commonErrors[2].feedback,arithmetic-off,dy/dx as a slash,g13-differential-equations|differential-equations__de-slope-field__numeric|support|0,That is xy. Read the equation literally: dy/dx = x.,That is xy. Read the equation literally: dy/dx = x.
generated,g13-differential-equations,differential-equations__de-slope-field__numeric,widget.fallbackFeedback,arithmetic-off,dy/dx as a slash,g13-differential-equations|differential-equations__de-slope-field__numeric|support|0,"Read dy/dx = x literally: the slope equals the x-coordinate, so at x = 2 it is 2.","Read dy/dx = x literally: the slope equals the x-coordinate, so at x = 2 it is 2."
generated,g13-integration-accumulation,integration-accumulation__in-ftc-unified__dragBucket,widget.items[1].label,arithmetic-off,d/dx as a slash,g13-integration-accumulation|integration-accumulation__in-ftc-unified__dragBucket|support|0,Find d/dx[],Find d/dx[∫₂ˣ sin t dt]
generated,g13-integration-accumulation,integration-accumulation__in-ftc-unified__dragBucket,widget.items[2].label,arithmetic-off,d/dx as a slash,g13-integration-accumulation|integration-accumulation__in-ftc-unified__dragBucket|core|1,Find d/dx[],Find d/dx[∫₂ˣ sin t dt]
generated,g13-integration-accumulation,integration-accumulation__in-ftc-unified__dragBucket,widget.items[0].label,arithmetic-off,d/dx as a slash,g13-integration-accumulation|integration-accumulation__in-ftc-unified__dragBucket|support|3,Find d/dx[],Find d/dx[∫₂ˣ sin t dt]
generated,g13-integration-accumulation,integration-accumulation__in-ftc-unified__dragBucket,widget.items[3].label,arithmetic-off,d/dx as a slash,g13-integration-accumulation|integration-accumulation__in-ftc-unified__dragBucket|support|6,Find d/dx[],Find d/dx[∫₂ˣ sin t dt]
generated,g13-integration-accumulation,integration-accumulation__in-ftc1__mcq,widget.prompt,arithmetic-off,d/dx as a slash,g13-integration-accumulation|integration-accumulation__in-ftc1__mcq|support|0,What is d/dx [ ] ? Reasoning check: Identify the representation and the governing relationship before calculating.,What is d/dx [ ∫₁ˣ t³ dt ] ? Reasoning check: Identify the representation and the governing relationship before calculating.
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-arc-length__mcq,widget.prompt,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-arc-length__mcq|support|0,What IS the quantity √((dx/dt)² + (dy/dt)²)? Reasoning check: Name what stays fixed before changing or computing anything.,What IS the quantity √((dx/dt)² + (dy/dt)²)? Reasoning check: Name what stays fixed before changing or computing anything.
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-parametric-derivative__mcq,widget.options[0].feedback,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-parametric-derivative__mcq|support|0,"There is nothing special about t = 0 in general. What matters is where dy/dt vanishes, whatever t that happens to be.","There is nothing special about t = 0 in general. What matters is where dy/dt vanishes, whatever t that happens to be."
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-parametric-derivative__mcq,widget.options[2].label,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-parametric-derivative__mcq|support|0,When dy/dt = 0 and dx/dt ≠ 0 — y has stopped moving while x carries on.,When dy/dt = 0 and dx/dt ≠ 0 — y has stopped moving while x carries on.
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-parametric-derivative__mcq,widget.options[2].feedback,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-parametric-derivative__mcq|support|0,"Right. The slope is (dy/dt)/(dx/dt), so a zero on top with a nonzero bottom gives a slope of zero.","Right. The slope is (dy/dt)/(dx/dt), so a zero on top with a nonzero bottom gives a slope of zero."
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-parametric-derivative__mcq,widget.options[3].label,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-parametric-derivative__mcq|support|0,When dx/dt = 0.,When dx/dt = 0.
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-parametric-derivative__mcq,widget.options[0].label,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-parametric-derivative__mcq|core|1,When dy/dt = 0 and dx/dt ≠ 0 — y has stopped moving while x carries on.,When dy/dt = 0 and dx/dt ≠ 0 — y has stopped moving while x carries on.
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-parametric-derivative__mcq,widget.options[1].feedback,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-parametric-derivative__mcq|core|1,"There is nothing special about t = 0 in general. What matters is where dy/dt vanishes, whatever t that happens to be.","There is nothing special about t = 0 in general. What matters is where dy/dt vanishes, whatever t that happens to be."
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-parametric-derivative__mcq,widget.options[3].feedback,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-parametric-derivative__mcq|stretch|2,"Right. The slope is (dy/dt)/(dx/dt), so a zero on top with a nonzero bottom gives a slope of zero.","Right. The slope is (dy/dt)/(dx/dt), so a zero on top with a nonzero bottom gives a slope of zero."
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-parametric-derivative__mcq,widget.options[1].label,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-parametric-derivative__mcq|support|3,When dy/dt = 0 and dx/dt ≠ 0 — y has stopped moving while x carries on.,When dy/dt = 0 and dx/dt ≠ 0 — y has stopped moving while x carries on.
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-parametric-derivative__numeric,widget.commonErrors[0].feedback,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-parametric-derivative__numeric|support|0,"At t = 0 it is dy/dt = 3t² that vanishes, not dx/dt — that gives a horizontal tangent, not a vertical one.","At t = 0 it is dy/dt = 3t² that vanishes, not dx/dt — that gives a horizontal tangent, not a vertical one."
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-parametric-derivative__numeric,widget.commonErrors[1].feedback,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-parametric-derivative__numeric|support|0,"Check dx/dt = 2t − 4: at t = 4 that is 4, not 0. It vanishes at t = 2.","Check dx/dt = 2t − 4: at t = 4 that is 4, not 0. It vanishes at t = 2."
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-parametric-derivative__numeric,widget.fallbackFeedback,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-parametric-derivative__numeric|support|0,"dx/dt = 2t − 4 = 0 → t = 2, where dy/dt = : a vertical tangent.","dx/dt = 2t − 4 = 0 → t = 2, where dy/dt = 12 ≠ 0: a vertical tangent."
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-parametric-derivative__numeric,widget.prompt,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-parametric-derivative__numeric|support|3,"x = t², y = t³. Find dy/dx at t = 2. Reasoning check: Sketch or annotate the situation before entering the result.","x = t², y = t³. Find dy/dx at t = 2. Reasoning check: Sketch or annotate the situation before entering the result."
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-parametric-derivative__numeric,widget.commonErrors[2].feedback,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-parametric-derivative__numeric|support|3,"That is dy/dt divided by 2 — check dx/dt: differentiating t² gives 2t, which is 4 at t = 2.","That is dy/dt divided by 2 — check dx/dt: differentiating t² gives 2t, which is 4 at t = 2."
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-second-derivative__numeric,widget.prompt,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-second-derivative__numeric|support|0,"x = t², y = t³, so dy/dx = 3t/2. Find d²y/dx² at t = 2. Reasoning check: Mark the known quantities, then choose the operation or theorem that connects them.","x = t², y = t³, so dy/dx = 3t/2. Find d²y/dx² at t = 2. Reasoning check: Mark the known quantities, then choose the operation or theorem that connects them."
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-second-derivative__numeric,widget.commonErrors[0].feedback,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-second-derivative__numeric|support|0,"That is the shortcut (d²y/dt²)/(d²x/dt²) = 6t/2 = 3t, and it is WRONG. The second derivative is the derivative of the SLOPE with respect to t, divided by dx/dt:","That is the shortcut (d²y/dt²)/(d²x/dt²) = 6t/2 = 3t, and it is WRONG. The second derivative is the derivative of the SLOPE with respect to t, divided by dx/dt: (3/2)/(4) = 0.375."
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-second-derivative__numeric,widget.commonErrors[1].feedback,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-second-derivative__numeric|support|0,That is d/dt[dy/dx] = . It must still be divided by dx/dt = 2t = 4.,That is d/dt[dy/dx] = 3/2. It must still be divided by dx/dt = 2t = 4.
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-second-derivative__numeric,widget.commonErrors[2].feedback,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-second-derivative__numeric|support|0,"That is dy/dx itself at t = 2, not its derivative.","That is dy/dx itself at t = 2, not its derivative."
generated,g13-parametric-polar-calculus,parametric-polar-calculus__pc-second-derivative__numeric,widget.fallbackFeedback,arithmetic-off,dy/dx as a slash,g13-parametric-polar-calculus|parametric-polar-calculus__pc-second-derivative__numeric|support|0,"d/dt[3t/2] = , and dividing by dx/dt = 4 gives 0.375.","d/dt[3t/2] = 3/2, and dividing by dx/dt = 4 gives 0.375."
