file,lesson_id,path,step_id,figure,cause,registered,aligned,blocklisted,body
"content/courses/measure-compare-k/lessons/kmd-01-02.json","kmd-01-02","steps.3","c2","length-compare","RENDERS","true","true","false","Tall is length standing up; long is length lying down. Turn the tower sideways and tall becomes long."
"content/courses/measure-compare-k/lessons/kmd-01-03.json","kmd-01-03","steps.0","c1","ks-seesaw","RENDERS","true","true","false","Weight has its own words: HEAVY presses down hard, LIGHT barely presses at all. The seesaw turns that pressing into something you can see."
"content/courses/measure-compare-k/lessons/kmd-01-03.json","kmd-01-03","steps.3","c2","ks-size-trick","RENDERS","true","true","false","Down means heavier, up means lighter, level means equal — the seesaw's three answers."
"content/courses/measure-compare-k/lessons/kmd-01-04.json","kmd-01-04","steps.0","c1","kmd-capacity-same-scoop","RENDERS","true","true","false","Containers hold different amounts. HOLDS MORE and HOLDS LESS compare capacity — the room inside — which eyes alone often misjudge."
"content/courses/measure-compare-k/lessons/kmd-01-04.json","kmd-01-04","steps.3","c2","kmd-capacity-same-scoop","RENDERS","true","true","false","The fair test is filling: one same scoop, count the scoops each container swallows, compare the counts."
"content/courses/measure-compare-k/lessons/kmd-02-01.json","kmd-02-01","steps.0","c1","ks-compare-length","RENDERS","true","true","false","To compare two lengths, put them side by side from ONE start line, then read the far ends: the one reaching farther is longer."
"content/courses/measure-compare-k/lessons/kmd-02-01.json","kmd-02-01","steps.3","c2","length-compare","RENDERS","true","true","false","The unit ticks let you say by HOW MUCH: count each length in cubes and compare the counts."
"content/courses/measure-compare-k/lessons/kmd-02-02.json","kmd-02-02","steps.0","c1","ks-seesaw","RENDERS","true","true","false","To compare two weights, load one on each pan and read the tilt: the sinking side is heavier, the rising side lighter."
"content/courses/measure-compare-k/lessons/kmd-02-02.json","kmd-02-02","steps.3","c2","add-balance-scale","RENDERS","true","true","false","A level beam is an answer too — it says the weights are EQUAL, neither side winning."
"content/courses/measure-compare-k/lessons/kmd-02-03.json","kmd-02-03","steps.0","c1","ks-same-end-fair","RENDERS","true","true","false","The oldest length trick: give one ribbon a head start and it LOOKS longer. Fair comparing means lining the starting ends up first."
"content/courses/measure-compare-k/lessons/kmd-02-03.json","kmd-02-03","steps.3","c2","ks-compare-length","RENDERS","true","true","false","Align first, judge second. Once the starts agree, the far ends tell the truth."
"content/courses/measure-compare-k/lessons/kmd-02-04.json","kmd-02-04","steps.0","c1","ks-compare-length","RENDERS","true","true","false","Standing things compare by the same rule turned upright: same floor as the start line, and the top that reaches higher is TALLER."
"content/courses/measure-compare-k/lessons/kmd-02-04.json","kmd-02-04","steps.3","c2","length-compare","RENDERS","true","true","false","The floor does the aligning for you — which is why towers are easy to compare and ribbons are not."
"content/courses/measure-compare-k/lessons/kmd-03-01.json","kmd-03-01","steps.0","c1","ks-sort-count","RENDERS","true","true","false","Sorting asks ONE question of every object — red or not? round or not? — and the answers build the groups."
"content/courses/measure-compare-k/lessons/kmd-03-01.json","kmd-03-01","steps.3","c2","geo3-sort-yesno","RENDERS","true","true","false","Change the rule and the groups change: a red sock joins the red pile under a color rule, the clothing pile under a kind rule."
"content/courses/measure-compare-k/lessons/kmd-03-02.json","kmd-03-02","steps.0","c1","geo3-sort-yesno","RENDERS","true","true","false","Size is a sorting rule too: BIG in one group, SMALL in the other. The rule must say where big begins before sorting."
"content/courses/measure-compare-k/lessons/kmd-03-02.json","kmd-03-02","steps.3","c2","ks-compare-length","RENDERS","true","true","false","Size-sorting is not length-measuring — it asks a yes-or-no question, not a how-many question."
"content/courses/measure-compare-k/lessons/kmd-03-03.json","kmd-03-03","steps.0","c1","ks-sort-count","RENDERS","true","true","false","After the sort, count each group: touch and count the reds, then the blues. Each group earns its own number."
"content/courses/measure-compare-k/lessons/kmd-03-03.json","kmd-03-03","steps.3","c2","ks-count-groups","RENDERS","true","true","false","The counts turn piles into data — three groups become three numbers, ready for comparing."
"content/courses/measure-compare-k/lessons/kmd-03-04.json","kmd-03-04","steps.0","c1","ks-count-groups","RENDERS","true","true","false","With every group counted, the last question answers itself: the group with the greatest count has the MOST; the least count, the FEWEST."
"content/courses/measure-compare-k/lessons/kmd-03-04.json","kmd-03-04","steps.3","c2","ks-sort-count","RENDERS","true","true","false","Sort, count, compare — the full chain. The counts do the comparing; the shapes' sizes never vote."
"content/courses/measure-convert/lessons/mc-01-01.json","mc-01-01","steps.0","c1","mc-prefixes","RENDERS","true","true","false","Remember the kilo-badge from big numbers? A kilogram works exactly the same way: **kilo means ×1000.** 1 kilogram = 1,000 grams. The same badge that turned a thousand into 'kilo' on a big number now turns a thousand grams into one kilogram."
"content/courses/measure-convert/lessons/mc-01-01.json","mc-01-01","steps.3","c2","mc-prefixes","RENDERS","true","true","false","Here's the useful part: the badge works **no matter what you're measuring.** Kilo means ×1000 whether it's attached to grams (mass), meters (length), or anything else. One badge system, many quantities — that's the whole point of the metric system."
"content/courses/measure-convert/lessons/mc-01-02.json","mc-01-02","steps.0","c1","mc-length-ladder","RENDERS","true","true","false","The length ladder: 10 mm = 1 cm, 100 cm = 1 m, 1,000 m = 1 km. Each step is its own badge. To convert, multiply when going from a bigger unit to a smaller one, and divide when going from smaller to bigger."
"content/courses/measure-convert/lessons/mc-01-02.json","mc-01-02","steps.3","c2","mc-length-ladder","RENDERS","true","true","false","Some conversions need **two hops.** To go from meters to millimeters directly, combine both badges: 100 cm/m × 10 mm/cm = 1,000 mm per meter. So 1 km to cm hops through meters: 1 km = 1,000 m = 1,000×100 = 100,000 cm."
"content/courses/measure-convert/lessons/mc-01-03.json","mc-01-03","steps.0","c1","mc-mass-volume","RENDERS","true","true","false","The same kilo badge you just used for length works for mass and volume too. **1,000 grams = 1 kilogram. 1,000 milliliters = 1 liter.** Same ×1000 rule, just measuring weight and liquid instead of distance."
"content/courses/measure-convert/lessons/mc-01-03.json","mc-01-03","steps.3","c2","mc-mass-volume","RENDERS","true","true","false","Picking the right unit matters in real life. You'd measure an elephant's weight in **kilograms**, not grams (the number would be absurdly huge) — and a raindrop in **milliliters**, not liters (the number would be a tiny fraction). Choose the unit that keeps the number reasonable."
"content/courses/measure-convert/lessons/mc-02-01.json","mc-02-01","steps.0","c1","mc-area-formula","RENDERS","true","true","false","Area counts the unit squares inside a rectangle. The pictured rectangle is 5 units long and 3 units wide, so A = 5 × 3 = 15 square units."
"content/courses/measure-convert/lessons/mc-02-01.json","mc-02-01","steps.3","c2","dop-two-by-two","RENDERS","true","true","false","For a larger rectangle, split both factors by place value. The model breaks 23 × 45 into 20 × 40 = 800, 3 × 40 = 120, 20 × 5 = 100, and 3 × 5 = 15; the four areas total 1,035."
"content/courses/measure-convert/lessons/mc-02-02.json","mc-02-02","steps.0","c1","md3-perimeter","RENDERS","true","true","false","Remember walking the fence — tracing every side and adding the distances? That has a formula name too: **PERIMETER = 2 × (length + width).** For a 6-by-4 rectangle: 2×(6+4)=2×10=**20.** Two lengths, two widths, walked all the way around."
"content/courses/measure-convert/lessons/mc-02-02.json","mc-02-02","steps.3","c2","md3-perimeter","RENDERS","true","true","false","Area and perimeter move **independently.** A 3-by-8 rectangle and a 5-by-6 rectangle both have perimeter 22 — but their areas are 24 and 30. Same fence length, different amount of grass inside. One never tells you the other."
"content/courses/measure-convert/lessons/mc-02-03.json","mc-02-03","steps.0","c1","mc-area-formula","RENDERS","true","true","false","Word problems hide the formula in their verbs. **Covering, tiling, carpeting, painting** — that's surface, so it's **area.** **Fencing, framing, bordering, trimming** — that's the distance around, so it's **perimeter.** Spot the verb, pick the formula."
"content/courses/measure-convert/lessons/mc-02-03.json","mc-02-03","steps.3","c2","md3-perimeter","RENDERS","true","true","false","Fencing and framing signal perimeter instead. And for bigger dimensions, area calculations may need the break-apart trick from Course 6 — the story decides the formula, and the numbers decide whether you need to split them apart."
"content/courses/measure-convert/lessons/mc-03-01.json","mc-03-01","steps.0","c1","mc-degree","RENDERS","true","true","false","An angle's size is measured in **degrees.** A full turn all the way around is **360°.** Cut that turn exactly in half, and you get a **straight angle: 180°.** Cut it in half again, and you get a **right angle: 90°** — the same halving idea from fractions, now measuring a turn instead of a pizza."
"content/courses/measure-convert/lessons/mc-03-01.json","mc-03-01","steps.3","c2","mc-degree","RENDERS","true","true","false","The halving keeps going. Half of a right angle (90°) is **45°** — the diagonal angle you'd see cutting a square corner exactly in two. Same fraction-halving move, one more step down."
"content/courses/measure-convert/lessons/mc-03-02.json","mc-03-02","steps.0","c1","mc-protractor","RENDERS","true","true","false","A protractor is a half-circle scale from 0° to 180°. Place the vertex at the centre and align one ray with 0° before reading the second ray."
"content/courses/measure-convert/lessons/mc-03-02.json","mc-03-02","steps.3","c2","mc-protractor","RENDERS","true","true","false","The pictured protractor marks 0°, 30°, 60°, 90°, 120°, 150°, and 180°. A real protractor includes the single-degree marks between those labelled benchmarks."
"content/courses/measure-convert/lessons/mc-03-03.json","mc-03-03","steps.0","c1","mc-classify-angles","RENDERS","true","true","false","Every angle sorts into one of four families, compared to two benchmarks — 90° and 180°. **Acute:** less than 90°. **Right:** exactly 90°. **Obtuse:** between 90° and 180°. **Straight:** exactly 180°."
"content/courses/measure-convert/lessons/mc-03-03.json","mc-03-03","steps.3","c2","mc-classify-angles","RENDERS","true","true","false","The boundaries are **exact**, not approximate. 90° is always right — never 'almost right.' 89° and 91° are both a full family away from 90°: acute and obtuse. One degree can flip the classification."
"content/courses/measure-convert/lessons/mc-04-01.json","mc-04-01","steps.0","c1","mc-additive","RENDERS","true","true","false","Adjacent angles share a ray and their measures add. In the picture, 30° next to 40° makes a combined angle of 70°."
"content/courses/measure-convert/lessons/mc-04-01.json","mc-04-01","steps.3","c2","mc-additive","RENDERS","true","true","false","A combined angle need not be a special benchmark. The pictured adjacent angles make 30° + 40° = 70°, so the same addition rule works for a non-benchmark total."
"content/courses/measure-convert/lessons/mc-04-02.json","mc-04-02","steps.0","c1","g7-comp-supp","RENDERS","true","true","false","Complementary angles make a 90° corner, while supplementary angles make a 180° straight line. For a missing angle on a line, subtract the known part from 180°."
"content/courses/measure-convert/lessons/mc-04-02.json","mc-04-02","steps.3","c2","mc-missing-angle","RENDERS","true","true","false","A right angle totals 90°. If one part is 55°, the missing part is 90° − 55° = 35°, exactly as the diagram shows."
"content/courses/measure-convert/lessons/mc-04-03.json","mc-04-03","steps.0","c1","mc-benchmark-angles","RENDERS","true","true","false","The pattern extends one more step: **angles all the way around a single point total 360°** — a full turn. Three known angles: 100°, 120°, and 90° sum to 310°; the missing fourth angle is 360−310=**50°.**"
"content/courses/measure-convert/lessons/mc-04-03.json","mc-04-03","steps.3","c2","mc-benchmark-angles","RENDERS","true","true","false","Three benchmarks, one toolkit: a **right angle** totals 90°, a **straight line** totals 180°, and **all the way around a point** totals 360°. Reading the figure's description tells you which one applies."
"content/courses/measure-convert/lessons/mc-05-01.json","mc-05-01","steps.0","c1","mc-ruler-eighths","RENDERS","true","true","false","A ruler marked in eighths has a tick at every 1/8 inch: 1/8, 2/8, 3/8, all the way to 8/8 (one whole inch). Measuring means finding the **nearest** tick — the same rounding idea as whole numbers, just applied to eighth-inch marks."
"content/courses/measure-convert/lessons/mc-05-01.json","mc-05-01","steps.3","c2","mc-ruler-eighths","RENDERS","true","true","false","Once you've read the eighths, simplify if you can — reusing the greatest-common-factor skill. 6/8 shares a factor of 2 with 8, so it simplifies to **3/4.**"
"content/courses/measure-convert/lessons/mc-05-02.json","mc-05-02","steps.0","c1","line-plot","RENDERS","true","true","false","A line plot stacks a mark above each measurement's spot on a number line. Measure five pencils in eighths — 1/2, 3/4, 1/2, 5/8, 1/2 — and every time 1/2 comes up again, another mark stacks on top of the last one, right above the 1/2 tick."
"content/courses/measure-convert/lessons/mc-05-02.json","mc-05-02","steps.3","c2","line-plot","RENDERS","true","true","false","The **total** number of data points is every mark on the whole plot added together — every measurement counted once, no matter which tick it landed on."
"content/courses/measure-convert/lessons/mc-05-03.json","mc-05-03","steps.0","c1","line-plot","RENDERS","true","true","false","A finished line plot answers real questions. Eight button widths were measured: 1/4 (×2), 3/8 (×1), 1/2 (×3), 5/8 (×1), 3/4 (×1). To answer 'how many,' count marks; to find a difference or a combined length, reuse fraction addition and subtraction."
"content/courses/measure-convert/lessons/mc-05-03.json","mc-05-03","steps.3","c2","line-plot","RENDERS","true","true","false","Finding the **difference** between the longest and shortest measurement reuses fraction subtraction from before: the longest button is 3/4, the shortest is 1/4, so 3/4−1/4=2/4, which simplifies to **1/2.**"
"content/courses/measure-length-g1/lessons/g1m-01-01.json","g1m-01-01","steps.0","c1","ks-compare-length","RENDERS","true","true","false","To compare two lengths fairly, start them from the same line. Then whichever reaches farther is longer."
"content/courses/measure-length-g1/lessons/g1m-01-01.json","g1m-01-01","steps.3","c2","ks-same-end-fair","RENDERS","true","true","false","Without a common starting line, a shorter object pushed forward can look longer than it is."
"content/courses/measure-length-g1/lessons/g1m-01-02.json","g1m-01-02","steps.0","c1","smg1-three-counts","RENDERS","true","true","false","Three objects can be put in order by comparing them two at a time: find the longest, then order the rest."
"content/courses/measure-length-g1/lessons/g1m-01-02.json","g1m-01-02","steps.3","c2","smg1-middle-between","RENDERS","true","true","false","Ordering is repeated comparing. Each pairwise result narrows the arrangement until only one order fits."
"content/courses/measure-money-time/lessons/mmt-01-01.json","mmt-01-01","steps.0","c1","ruler-measure","RENDERS","true","true","false","A ruler measures in **inches**. Line up one end of the object with 0, then read the mark at the other end — that number is the length. A crayon from 0 to 5 is 5 inches long."
"content/courses/measure-money-time/lessons/mmt-01-01.json","mmt-01-01","steps.3","c2","mmt-ruler-subtract","RENDERS","true","true","false","If the object doesn't start at 0, subtract: length = end mark − start mark. Starting at 2 and ending at 7 is 7 − 2 = 5 inches, not 7."
"content/courses/measure-money-time/lessons/mmt-01-01.json","mmt-01-01","steps.5","c3","mmt-any-start","RENDERS","true","true","false","The same subtraction rule works no matter where the object starts — always end minus start."
"content/courses/measure-money-time/lessons/mmt-01-02.json","mmt-01-02","steps.0","c1","ruler-measure","RENDERS","true","true","false","Not every object lines up with 0. A pencil from 4 to 10 is 10 − 4 = 6 inches — the same subtraction rule, just with a different starting mark."
"content/courses/measure-money-time/lessons/mmt-01-02.json","mmt-01-02","steps.3","c2","mmt-check-start","RENDERS","true","true","false","A common mix-up is reading just the end mark and forgetting the start. Always check: does the object begin at 0? If not, subtract."
"content/courses/measure-money-time/lessons/mmt-01-02.json","mmt-01-02","steps.5","c3","mmt-gap-is-length","RENDERS","true","true","false","The gap between the two marks IS the length — you're counting the inches (or centimeters) the object actually covers, not the position of either end alone."
"content/courses/measure-money-time/lessons/mmt-01-03.json","mmt-01-03","steps.0","c1","ruler-measure","RENDERS","true","true","false","Picking the right unit makes numbers sensible. A book measured in inches gives a friendly number like 9; measured in feet it would be an awkward fraction. Small objects: inches. Big spaces: feet."
"content/courses/measure-money-time/lessons/mmt-01-03.json","mmt-01-03","steps.3","c2","mmt-same-reading","RENDERS","true","true","false","Once you've chosen the unit and lined up the ruler, reading the length is the same subtraction every time: end mark minus start mark."
"content/courses/measure-money-time/lessons/mmt-01-03.json","mmt-01-03","steps.5","c3","mmt-scale","RENDERS","true","true","false","A car is much bigger than a book or a hand — a completely different scale calls for the bigger unit, feet."
"content/courses/measure-money-time/lessons/mmt-02-01.json","mmt-02-01","steps.0","c1","estimate-actual","RENDERS","true","true","false","An **estimate** is a smart guess made before measuring — close to the real length, not exact. If a book is about 9 inches long, a good estimate is close to 9, like 8 or 10 — not 20."
"content/courses/measure-money-time/lessons/mmt-02-01.json","mmt-02-01","steps.3","c2","mmt-estimate","RENDERS","true","true","false","A good estimate doesn't need to be exact — just in the right neighborhood. Being off by 1 or 2 inches is fine; being off by 10 or more is not."
"content/courses/measure-money-time/lessons/mmt-02-01.json","mmt-02-01","steps.5","c3","mmt-estimate-catch","RENDERS","true","true","false","Estimating helps you catch mistakes — if you measure and get an answer wildly different from your estimate, it's worth checking your work."
"content/courses/measure-money-time/lessons/mmt-02-02.json","mmt-02-02","steps.0","c1","ruler-measure","RENDERS","true","true","false","Once two objects are measured in the same unit, comparing them is easy: more inches means longer. A pencil at 6 inches is longer than a crayon at 3 inches."
"content/courses/measure-money-time/lessons/mmt-02-02.json","mmt-02-02","steps.3","c2","mmt-how-much-longer","RENDERS","true","true","false","You can also find exactly how much longer one is by subtracting: 6 − 3 = 3, so the pencil is 3 inches longer than the crayon."
"content/courses/measure-money-time/lessons/mmt-02-02.json","mmt-02-02","steps.5","c3","mmt-same-subtraction","RENDERS","true","true","false","This is the same subtraction skill you already know — just now the numbers come from a ruler measured in a standard unit instead of counting paperclips."
"content/courses/measure-money-time/lessons/mmt-02-03.json","mmt-02-03","steps.0","c1","ruler-measure","RENDERS","true","true","false","With three measured objects, find the biggest number for longest and the smallest for shortest. Crayon 4 in, marker 9 in, ruler 6 in: the marker is longest, the crayon is shortest."
"content/courses/measure-money-time/lessons/mmt-02-03.json","mmt-02-03","steps.3","c2","mmt-order-three","RENDERS","true","true","false","Compare all three numbers before deciding — no shortcuts, even when two are close together."
"content/courses/measure-money-time/lessons/mmt-02-03.json","mmt-02-03","steps.5","c3","mmt-middle-length","RENDERS","true","true","false","The middle-length object is neither the longest nor the shortest — knowing the two extremes still tells you a lot about the set."
"content/courses/measure-money-time/lessons/mmt-03-01.json","mmt-03-01","steps.0","c1","coin-values","RENDERS","true","true","false","Each coin has a value in **cents**: penny = 1¢, nickel = 5¢, dime = 10¢, quarter = 25¢. Bigger coins aren't always worth more — a dime is smaller than a nickel but worth twice as much!"
"content/courses/measure-money-time/lessons/mmt-03-01.json","mmt-03-01","steps.3","c2","mmt-coin-value","RENDERS","true","true","false","A single coin's value doesn't change with how many you have — one quarter is always 25 cents. Counting quarters means counting by 25s."
"content/courses/measure-money-time/lessons/mmt-03-01.json","mmt-03-01","steps.5","c3","mmt-coin-total","RENDERS","true","true","false","To find a total, add up each coin's value. 2 dimes and 3 pennies is 10 + 10 + 1 + 1 + 1 = 23 cents."
"content/courses/measure-money-time/lessons/mmt-03-02.json","mmt-03-02","steps.0","c1","coin-values","RENDERS","true","true","false","Count the biggest coins first — it's faster. For 3 dimes and 2 pennies: skip-count the dimes (10, 20, 30), then add the pennies (30, 31, 32) = 32 cents."
"content/courses/measure-money-time/lessons/mmt-03-02.json","mmt-03-02","steps.3","c2","mmt-biggest-first","WITHHELD_BLOCKLIST_FINGERPRINT","true","false","true","Starting with the biggest coin keeps skip-counting simple: 25, 50, 75 for quarters is easier than adding pennies one at a time up to 75."
"content/courses/measure-money-time/lessons/mmt-03-02.json","mmt-03-02","steps.5","c3","mmt-dollar-ways","RENDERS","true","true","false","Mixing coin types is normal in real life — a dollar can be made many different ways, like 4 quarters, or 10 dimes, or 2 quarters + 5 dimes."
"content/courses/measure-money-time/lessons/mmt-03-03.json","mmt-03-03","steps.0","c1","coin-values","RENDERS","true","true","false","You can work backward: if you know the total and the coin type, divide to find how many coins. 25 cents in nickels: 25 ÷ 5 = 5 nickels."
"content/courses/measure-money-time/lessons/mmt-03-03.json","mmt-03-03","steps.3","c2","mmt-divide-coins","RENDERS","true","true","false","The same idea works for pennies and quarters — divide the total by the single coin's value to get the count."
"content/courses/measure-money-time/lessons/mmt-03-03.json","mmt-03-03","steps.5","c3","mmt-hundred-quarters","RENDERS","true","true","false","This works cleanly when the total divides evenly by the coin's value. 100 cents in quarters: 100 ÷ 25 = 4 quarters, a dollar's worth."
"content/courses/measure-money-time/lessons/mmt-04-01.json","mmt-04-01","steps.0","c1","five-minute-clock","RENDERS","true","true","false","Each number on the clock face is 5 minutes apart. To find the minutes, skip-count by 5s from 12: the minute hand at 1 means 5 minutes, at 2 means 10, at 3 means 15."
"content/courses/measure-money-time/lessons/mmt-04-01.json","mmt-04-01","steps.3","c2","mmt-minute-zero","RENDERS","true","true","false","The minute hand at 12 means 0 minutes past — the very start of the hour. At 6 it's halfway, 30 minutes — you already know this one!"
"content/courses/measure-money-time/lessons/mmt-04-01.json","mmt-04-01","steps.5","c3","mmt-times-five","RENDERS","true","true","false","The pattern always multiplies the clock number by 5 — that's the whole trick, however far around the clock face you go."
"content/courses/measure-money-time/lessons/mmt-04-02.json","mmt-04-02","steps.0","c1","five-minute-clock","RENDERS","true","true","false","Read the hour from the short hand, then skip-count the minute hand to any 5-minute mark. Hour hand between 3 and 4, minute hand at 4: that's 3:20 (4 × 5 = 20)."
"content/courses/measure-money-time/lessons/mmt-04-02.json","mmt-04-02","steps.4","c2","mmt-check-twelve","RENDERS","true","true","false","You still start by checking whether the minute hand is exactly at 12 (on the hour) before skip-counting any other position."
"content/courses/measure-money-time/lessons/mmt-04-02.json","mmt-04-02","steps.6","c3","mmt-skip-combine","RENDERS","true","true","false","Once the minute hand isn't at 12, skip-count its position by 5s and combine with the hour you read from the short hand."
"content/courses/measure-money-time/lessons/mmt-04-03.json","mmt-04-03","steps.0","c1","five-minute-clock","RENDERS","true","true","false","On this clock, the minute hand points to 4, so 4 × 5 = 20 minutes. The short hand is between 3 and 4, so the time is 3:20. For any other clock, skip-count the minute hand by 5s, then read the hour from the short hand."
"content/courses/measure-money-time/lessons/mmt-04-03.json","mmt-04-03","steps.6","c2","mmt-half-past-five","RENDERS","true","true","false","Half past (minute hand at 6, meaning :30) still fits the same skip-counting rule: 6 × 5 = 30 — no separate rule needed."
"content/courses/measure-money-time/lessons/mmt-04-03.json","mmt-04-03","steps.8","c3","mmt-every-mark","RENDERS","true","true","false","Every 5-minute mark works the same way — there's one rule for the whole clock face, not a different rule for each mark."
"content/courses/measure-money-time/lessons/mmt-05-01.json","mmt-05-01","steps.0","c1","mmt-picture-graph","RENDERS","true","true","false","A picture graph shows data with pictures — here, **each picture equals 1**. Count the pictures in a row to find the total; no multiplying needed."
"content/courses/measure-money-time/lessons/mmt-05-01.json","mmt-05-01","steps.3","c2","mmt-picture-graph","RENDERS","true","true","false","Since each picture is worth exactly 1, the number of pictures IS the total — no key, no multiplying, just counting."
"content/courses/measure-money-time/lessons/mmt-05-01.json","mmt-05-01","steps.5","c3","mmt-more-pictures","RENDERS","true","true","false","A row with more pictures always means a bigger total — since each picture is worth the same amount, more pictures simply means more."
"content/courses/measure-money-time/lessons/mmt-05-02.json","mmt-05-02","steps.0","c1","single-scale-graph","RENDERS","true","true","false","A bar graph shows amounts as bar heights. Here, **each gridline is worth 1** — read straight up from the top of the bar to the number beside it."
"content/courses/measure-money-time/lessons/mmt-05-02.json","mmt-05-02","steps.3","c2","mmt-bar-graph","RENDERS","true","true","false","Because each line is worth exactly 1, the height number you read off the graph IS the value — nothing to multiply."
"content/courses/measure-money-time/lessons/mmt-05-02.json","mmt-05-02","steps.5","c3","mmt-taller-bar","RENDERS","true","true","false","A taller bar always means a bigger amount — comparing bar heights is the same as comparing their numbers directly."
"content/courses/measure-money-time/lessons/mmt-05-03.json","mmt-05-03","steps.0","c1","md3-lineplot","RENDERS","true","true","false","A **line plot** stacks an X above a number for each measurement. Count the X's above a number to find how many data points landed there."
"content/courses/measure-money-time/lessons/mmt-05-03.json","mmt-05-03","steps.3","c2","mmt-compare-graphs","RENDERS","true","true","false","You can compare amounts across any graph type — picture graph, bar graph, or line plot — by subtracting the two counts, just like you already know."
"content/courses/measure-money-time/lessons/mmt-05-03.json","mmt-05-03","steps.5","c3","mmt-graph-subtraction","RENDERS","true","true","false","The same subtraction works no matter which graph the data came from — the skill you already know for comparing amounts applies everywhere."
"content/courses/measure-problems-g4/lessons/g4v-01-01.json","g4v-01-01","steps.0","c1","mc-length-ladder","WITHHELD_BLOCKLIST_FINGERPRINT","true","false","true","Measuring the same object in a different unit changes the NUMBER but never the amount. A rope is 3 meters and also 300 centimeters."
"content/courses/measure-problems-g4/lessons/g4v-01-01.json","g4v-01-01","steps.3","c2","rr-conversion","RENDERS","true","true","false","Smaller units need more of them to cover the same length, so the number always moves opposite to the unit size."
"content/courses/measure-problems-g4/lessons/g4v-01-02.json","g4v-01-02","steps.0","c1","ratio-table","RENDERS","true","true","false","A conversion table records the relationship once and applies it to every row: 1 m = 100 cm, 2 m = 200 cm, 3 m = 300 cm."
"content/courses/measure-problems-g4/lessons/g4v-01-02.json","g4v-01-02","steps.3","c2","mc-length-ladder","WITHHELD_BLOCKLIST_FINGERPRINT","true","false","true","Because one constant factor generates every row, the table lets you jump straight to 9 m = 900 cm without listing the rows between."
"content/courses/measure-problems-g4/lessons/g4v-01-03.json","g4v-01-03","steps.0","c1","mc-length-ladder","RENDERS","true","true","false","Converting length runs both ways: meters to centimeters multiplies by 100, and centimeters to meters divides by it."
"content/courses/measure-problems-g4/lessons/g4v-01-03.json","g4v-01-03","steps.3","c2","rr-conversion","RENDERS","true","true","false","Decide the direction before you compute. Going to the smaller unit the number grows; going to the bigger unit it shrinks."
"content/courses/measure-problems-g4/lessons/g4v-01-04.json","g4v-01-04","steps.0","c1","md3-mass-scale","RENDERS","true","true","false","Mass converts identically: a kilogram holds 1,000 grams, so 5 kg is 5,000 g. Only the factor changes from one quantity to the next."
"content/courses/measure-problems-g4/lessons/g4v-01-04.json","g4v-01-04","steps.3","c2","mc-mass-volume","RENDERS","true","true","false","For multiplicatively related units, choose the conversion direction and use the unit's stated factor. Here, 1 kilogram equals 1,000 grams."
"content/courses/measure-problems-g4/lessons/g4v-02-01.json","g4v-02-01","steps.0","c1","md3-liter","RENDERS","true","true","false","Liquid volume follows the pattern too: a liter holds 1,000 milliliters, so 4 L is 4,000 mL and 6,000 mL is 6 L."
"content/courses/measure-problems-g4/lessons/g4v-02-01.json","g4v-02-01","steps.3","c2","mc-mass-volume","RENDERS","true","true","false","For multiplicatively related units, identify the factor and direction. Here, 1 liter equals 1,000 milliliters."
"content/courses/measure-problems-g4/lessons/g4v-02-02.json","g4v-02-02","steps.0","c1","clock-face","WITHHELD_BLOCKLIST_FINGERPRINT","true","false","true","Time breaks the pattern of tens: an hour holds 60 minutes and a minute holds 60 seconds, but the two decisions are unchanged."
"content/courses/measure-problems-g4/lessons/g4v-02-02.json","g4v-02-02","steps.3","c2","rr-chain","RENDERS","true","true","false","Direction and factor still settle everything — which is why a factor of 60 is no harder than a factor of 1,000 once the structure is clear."
"content/courses/measure-problems-g4/lessons/g4v-02-03.json","g4v-02-03","steps.0","c1","mb-multistep","RENDERS","true","true","false","Distance problems combine measurement with arithmetic: six laps of 400 meters build 2,400 m, and stopping 150 m early leaves 2,250 m."
"content/courses/measure-problems-g4/lessons/g4v-02-03.json","g4v-02-03","steps.3","c2","two-step-bar","RENDERS","true","true","false","Build the total first, then adjust it once. Reversing that order changes the meaning of the problem entirely."
"content/courses/measure-problems-g4/lessons/g4v-02-04.json","g4v-02-04","steps.0","c1","md3-elapsed","RENDERS","true","true","false","Time intervals work the same way: five shifts of 30 minutes is 150 minutes, and finishing 20 minutes early leaves 130."
"content/courses/measure-problems-g4/lessons/g4v-02-04.json","g4v-02-04","steps.3","c2","rr-chain","RENDERS","true","true","false","When the answer is wanted in hours, convert AFTER building the total — one conversion at the end beats several along the way."
"content/courses/measure-problems-g4/lessons/g4v-03-01.json","g4v-03-01","steps.0","c1","mmt-coin-total","WITHHELD_BLOCKLIST_FINGERPRINT","true","false","true","Money problems are measurement problems with dollars as the unit: nine passes at 25 dollars build 225, and a 40-dollar voucher leaves 185."
"content/courses/measure-problems-g4/lessons/g4v-03-01.json","g4v-03-01","steps.3","c2","mb-multistep","RENDERS","true","true","false","The structure is identical to laps and shifts — equal groups first, single adjustment second."
"content/courses/measure-problems-g4/lessons/g4v-03-02.json","g4v-03-02","steps.0","c1","line-plot","RENDERS","true","true","false","Measurements often land between whole units. A line plot in quarter-inches records eight marks at 1/4, and four of them rebuild one inch."
